#                    1                    2                    3                    4                    5                    6                    7                    8                    9                   10                   11                   12                   13                   14                   15                   16                   17                   18                   19                   20                   21                   22                   23                   24                   25                   26                   27                   28                   29                   30                   31                   32                   33                   34                   35                   36                   37                   38                   39                   40                   41                   42                   43
#               Time |               Ekin |               Epot |               Etot |  Energy          1 |  Energy          2 |  Energy          3 |  Energy          4 |  Energy          5 |  Energy          6 |  Energy          7 |  Energy          8 |  Energy          9 |  Energy         10 |  Energy         11 |  Energy         12 |  Energy         13 | Spin             1 | Spin             2 | Spin             3 | Spin             4 | Spin             5 | Spin             6 | Spin             7 | Spin             8 | Spin             9 | Spin            10 | Spin            11 | Spin            12 | Spin            13 | f_osc            1 | f_osc            2 | f_osc            3 | f_osc            4 | f_osc            5 | f_osc            6 | f_osc            7 | f_osc            8 | f_osc            9 | f_osc           10 | f_osc           11 | f_osc           12 | f_osc           13 |
#               [fs] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |
   0.000000000000E+000  9.443426739721E-001  1.094621016426E+001  1.189055283823E+001  6.730924302637E-001  5.619623137379E+000  5.619623993188E+000  5.619624445300E+000  8.504614594150E+000  8.539633819953E+000  8.539634065067E+000  8.539635461934E+000  1.094621016426E+001  1.185256204997E+001  1.185256283588E+001  1.185256382371E+001  1.275628063473E+001  3.690299049210E-007  1.999999606931E+000  1.999999995813E+000  1.999999949221E+000  7.395697884016E-005  1.999998264084E+000  1.999999983135E+000  1.999927988420E+000  1.300244222158E-006  1.999997613575E+000  1.999999837854E+000  1.999998682843E+000  2.451870634610E-006  0.000000000000E+000  9.629881553771E-011  1.717310937604E-011  1.619749763709E-010  1.738237111205E-002  5.032546991071E-009  7.161351747187E-010  6.581345429603E-007  4.010846373266E-001  6.464090462811E-008  2.759117446813E-008  2.225553694309E-007  7.684993717957E-002
   5.000000000000E-001  7.190305436775E-001  1.117343642368E+001  1.189246696736E+001  8.189922176851E-001  5.727775896619E+000  5.727776578150E+000  5.727776994050E+000  8.816976735138E+000  8.921488744890E+000  8.921489029578E+000  8.921489874898E+000  1.117343642368E+001  1.203816043471E+001  1.203816097792E+001  1.203816190037E+001  1.289995064400E+001  3.620472815193E-007  1.999999643850E+000  1.999999996043E+000  1.999999923123E+000  1.289059176663E-005  1.999999344984E+000  1.999999956455E+000  1.999987993730E+000  1.538981770337E-006  1.999998062905E+000  1.999999701764E+000  1.999998633111E+000  1.952414354256E-006  0.000000000000E+000  1.210980724005E-010  1.572785376179E-011  2.256285484871E-010  2.492883330746E-002  1.624852209613E-009  9.368151124834E-010  1.485496385568E-007  3.961658134765E-001  2.772103595552E-008  4.793575650771E-008  1.992409244107E-007  7.255626273595E-002
   1.000000000000E+000  4.930011475170E-001  1.140481639472E+001  1.189781754224E+001  1.026640118128E+000  5.866934275855E+000  5.866934852570E+000  5.866935238909E+000  9.183034544168E+000  9.353401648405E+000  9.353401975720E+000  9.353402657095E+000  1.140481639472E+001  1.218764152759E+001  1.218764189499E+001  1.218764285396E+001  1.307409530930E+001  3.639671313516E-007  1.999999675727E+000  1.999999996065E+000  1.999999915756E+000  6.261513888841E-006  1.999999587737E+000  1.999999956718E+000  1.999994426981E+000  1.779089117745E-006  1.999998352329E+000  1.999999690901E+000  1.999998457230E+000  1.535984557593E-006  0.000000000000E+000  1.501327899620E-010  1.515818262384E-011  3.005435553540E-010  3.850950890531E-002  1.452219807154E-009  4.405571253542E-010  9.898519333016E-008  3.872310406515E-001  8.174499988032E-009  4.510011505017E-008  2.218181724436E-007  6.203307179792E-002
   1.500000000000E+000  3.521068791207E-001  1.155100515421E+001  1.190311203333E+001  1.202198908233E+000  5.942976120604E+000  5.942976478476E+000  5.942976773772E+000  9.521512126040E+000  9.725701726019E+000  9.725702056262E+000  9.725702645486E+000  1.155100515421E+001  1.220616112853E+001  1.220616125915E+001  1.220616234494E+001  1.312239039953E+001  3.718960691606E-007  1.999999746835E+000  1.999999995970E+000  1.999999909093E+000  4.526200632813E-006  1.999999632400E+000  1.999999876592E+000  1.999996232477E+000  2.378813949237E-006  1.999998823305E+000  1.999999629091E+000  1.999997894943E+000  9.823825110456E-007  0.000000000000E+000  2.142494012231E-010  1.650915562864E-011  4.272277950892E-010  6.596409398315E-002  3.731611349735E-009  7.325936183777E-010  1.146434345073E-007  3.666441416970E-001  4.271782690913E-010  3.045383352352E-008  3.286967343144E-007  3.977411935407E-002
   2.000000000000E+000  3.933204184592E-001  1.151654323485E+001  1.190986365330E+001  1.238417455853E+000  5.852525464399E+000  5.852525499608E+000  5.852525621548E+000  9.663532415458E+000  9.888502458998E+000  9.888502706487E+000  9.888503272323E+000  1.151654323485E+001  1.199348430429E+001  1.199348443840E+001  1.199348569808E+001  1.287969456650E+001  3.803903624220E-007  1.999999902269E+000  1.999999989378E+000  1.999999835588E+000  3.295081095460E-006  1.999999715901E+000  1.999999664324E+000  1.999997543241E+000  4.478931095459E-006  1.999999919325E+000  1.999998708733E+000  1.999995979728E+000  5.871109986407E-007  0.000000000000E+000  7.913015514781E-010  2.056395534907E-012  3.443394706022E-010  1.093325162388E-001  6.072630491350E-009  2.879795090253E-009  1.267079440018E-007  3.260487033066E-001  3.767643769228E-009  2.081259823387E-008  6.725963829012E-007  1.531625915750E-002
   2.500000000000E+000  6.708783956139E-001  1.123434630154E+001  1.190522469715E+001  1.081082878329E+000  5.570389012863E+000  5.570389031691E+000  5.570389126360E+000  9.486534859596E+000  9.759587246890E+000  9.759587526043E+000  9.759587938646E+000  1.123434630154E+001  1.154448471350E+001  1.154448494588E+001  1.154448656825E+001  1.242259597934E+001  3.888116194010E-007  1.999999979052E+000  1.999999981024E+000  1.999999776627E+000  2.164129813814E-006  1.999999863750E+000  1.999999522975E+000  1.999998738302E+000  1.058972522290E-005  1.999999987416E+000  1.999998032742E+000  1.999990328195E+000  6.472508647079E-007  0.000000000000E+000  6.269661180176E-010  5.871045740526E-010  5.447337013216E-011  1.381767968149E-001  4.258289779623E-009  2.387528865760E-009  8.892441534609E-008  2.928017660791E-001  6.186130047676E-010  2.557287441358E-008  1.502138660766E-006  1.005163985760E-002
   3.000000000000E+000  1.122376079570E+000  1.077051967163E+001  1.189289575120E+001  8.296960331209E-001  5.197334535099E+000  5.197334559624E+000  5.197334669162E+000  9.140301182795E+000  9.408195684786E+000  9.408196033764E+000  9.408196315901E+000  1.077051967163E+001  1.098421914472E+001  1.098421947150E+001  1.098422163499E+001  1.185881656206E+001  3.971125644731E-007  1.999999939722E+000  1.999999990200E+000  1.999999794591E+000  2.061566377797E-006  1.999999975678E+000  1.999999336832E+000  1.999999053224E+000  2.257719301299E-005  1.999999982868E+000  1.999997547490E+000  1.999978634387E+000  7.091350311759E-007  0.000000000000E+000  9.234212267967E-010  1.562271389279E-010  1.572077251554E-010  1.508126590150E-001  2.074043837743E-009  7.113858389528E-009  8.088931727951E-008  2.737447888728E-001  5.381942560045E-009  2.091677660000E-008  3.045198887754E-006  1.111726295652E-002
   3.500000000000E+000  1.569218087360E+000  1.031212857615E+001  1.188134666351E+001  6.676357192504E-001  4.912025764030E+000  4.912025793324E+000  4.912025903831E+000  8.825784134242E+000  9.019191346735E+000  9.019191768715E+000  9.019192015180E+000  1.031212857615E+001  1.051193408580E+001  1.051193443484E+001  1.051193671769E+001  1.138001545507E+001  4.080077858119E-007  1.999999919351E+000  1.999999993171E+000  1.999999791025E+000  3.464903513705E-006  1.999999975871E+000  1.999998866007E+000  1.999998265886E+000  2.608108819148E-005  1.999999907464E+000  1.999997499751E+000  1.999975119686E+000  7.077887319465E-007  0.000000000000E+000  9.102579930190E-010  8.929762317750E-011  1.734046850089E-010  1.483757164139E-001  2.793746116336E-009  2.952996169757E-008  1.465368556924E-007  2.684343445748E-001  1.844459527063E-008  1.421415383985E-008  3.505557124791E-006  1.501936786355E-002
   4.000000000000E+000  1.838568103994E+000  1.003862071661E+001  1.187718882061E+001  7.445674593161E-001  4.856763161446E+000  4.856763190943E+000  4.856763300765E+000  8.702897914187E+000  8.777624888314E+000  8.777625404277E+000  8.777626043906E+000  1.003862071661E+001  1.027825771821E+001  1.027825801685E+001  1.027825993564E+001  1.113557517116E+001  4.237105586778E-007  1.999999907582E+000  1.999999993270E+000  1.999999776199E+000  2.403337647862E-005  1.999999712465E+000  1.999998667667E+000  1.999978254385E+000  1.825380420223E-005  1.999999783379E+000  1.999997710958E+000  1.999982813046E+000  6.701577918452E-007  0.000000000000E+000  8.704143482339E-010  7.836034161616E-011  1.642126433727E-010  1.341782117566E-001  1.328022911163E-008  3.403199332815E-008  1.440817628969E-006  2.739686935130E-001  3.864994609964E-008  1.046625043974E-008  2.555788736602E-006  2.023914179956E-002
   4.500000000000E+000  1.865601385781E+000  1.001696353409E+001  1.188256491987E+001  1.095298938001E+000  5.058983588093E+000  5.058983615657E+000  5.058983727686E+000  8.767378468713E+000  8.767380010447E+000  8.767380584090E+000  8.818522616787E+000  1.001696353409E+001  1.031333811182E+001  1.031333833982E+001  1.031333992729E+001  1.115865194557E+001  4.451631549707E-007  1.999999900930E+000  1.999999992268E+000  1.999999753126E+000  1.999934989349E+000  1.999999423959E+000  1.999999311898E+000  6.697091203223E-005  1.207642919186E-005  1.999999628120E+000  1.999998045043E+000  1.999988833176E+000  6.296249127861E-007  0.000000000000E+000  8.346673034242E-010  7.752355217674E-011  1.481581486466E-010  3.896580939994E-006  2.202951016817E-008  7.881046405347E-009  1.141700629484E-001  2.840950787685E-001  6.172521745175E-008  5.564403771592E-009  1.775915524805E-006  2.636467057623E-002
