time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
5.5,1.3416107639365788e-09,2.955324995444011e-11,3.9540453647146765e-11,1.6084619595242347e-11,0.7554330780553582,5.027311275955e-07,2.6837352634677942e-06,2.485190115041477e-06,1.188349138078767e-05,2.576691318075608e-06,1.9315169548210133e-06,0.2393952283271993,0.005149628834559774
6.0,1.937509328601242e-08,2.2962822060226485e-11,5.835191625034856e-11,9.708731572369944e-12,0.8359158252147025,3.220604038387381e-07,3.0443241563870693e-06,2.21500809427009e-06,7.610199688384896e-06,3.6267538263032007e-06,6.708845607505348e-07,0.16047470776522635,0.003591958323287949
6.5,1.2488113290052024e-07,5.571021082292785e-12,7.432794518448952e-11,4.735351797642004e-12,0.9065362227813587,1.4533879186585615e-07,5.8955668363913406e-06,3.4264749917077396e-07,4.234557756390811e-06,3.5099738456158617e-06,1.1355128989070182e-07,0.0804570892583529,0.012992321358509988
7.0,5.725178206429336e-07,1.869526916589585e-11,4.2156340712109753e-11,2.6591710792194435e-12,0.9519907982250183,6.441466955642753e-08,5.042336725220501e-06,6.783864399364664e-07,2.029007915982442e-06,2.519621135728802e-06,9.999657805130916e-09,0.02599361944085018,0.022004665986256017
7.5,2.2699568631115023e-06,3.120746260849465e-11,5.037758594147572e-12,4.679173109466092e-12,0.9765767477049693,3.149287708426337e-08,3.814912271948294e-06,7.200514840044559e-07,0.011659956584589707,1.3394700997067174e-06,2.8645118272579825e-09,2.8516885112580783e-06,0.011752265232880135
8.0,7.5661395953828335e-06,1.9614341613768705e-11,9.607905174111616e-13,2.342812499980866e-11,0.9912381998777245,4.1229996719396436e-08,2.7416496122739213e-06,6.282531742822128e-07,0.004663837045954723,5.155263929247612e-07,4.8529421737003684e-09,5.363064752467387e-07,0.00408592907418857
8.5,2.289342561311128e-05,1.7859939844692618e-11,7.479030053119279e-13,1.0248320991425337e-10,0.9982351507506828,2.0264901604314115e-06,7.728668277537068e-09,4.848841189271659e-07,0.0005614241932550882,1.549860821067529e-07,2.0414730064706171e-07,3.743555721406168e-09,0.0011776495294827253
9.0,6.789304467759471e-05,1.6782027428460894e-11,2.2533401950119707e-12,4.1398258346495347e-10,0.9987471834520172,1.4871714085737843e-06,1.0407687267347483e-08,3.3649744564173013e-07,0.0008689821661037845,4.246310599640585e-08,6.978617731248748e-08,1.068424933492724e-09,0.00031399350992078055
9.5,0.0001664697367494325,1.4458897185880377e-11,4.4429607390188756e-12,3.0062726722578717e-09,0.997606496142927,1.0669002276689872e-06,2.258176175618985e-08,2.228208171452431e-07,0.002179309541882317,9.629812891505964e-09,1.499294370293359e-08,5.873729708082359e-10,4.638404029058236e-05
10.0,1.5583006629993798e-07,1.37649116878848e-11,7.045776760241278e-12,0.00026960948198053044,0.9983990570782921,7.407990152225584e-07,4.920885845547897e-08,1.5018628813819846e-07,0.0013148148019188723,2.1804407255947733e-09,3.5869722207623892e-09,1.0034449818573524e-10,1.5416725012416496e-05
10.5,1.412073892566335e-09,1.3817182092279885e-11,1.106797229583208e-11,0.0002904109901692984,0.9990877870966819,4.5505259461688195e-07,1.2807320421362688e-07,1.0931798691088125e-07,0.0006193808887801702,4.273532916889965e-10,4.6429156508505045e-10,2.9872243821984094e-11,1.7262221856092509e-06
11.0,1.9843680724427818e-10,1.4241773308422182e-11,1.6631749048146073e-11,0.00030962519510697984,0.9990047367348576,1.2445061602727665e-07,3.339551746751131e-07,8.217080471738552e-08,0.0006849339802796151,8.71157449550024e-11,1.0958634544501104e-10,2.932821828449031e-13,1.6308683450948594e-07
11.5,2.2772681891943807e-11,1.760196435507798e-11,2.233710129002051e-11,0.00038142237021343914,0.9992417943129087,3.523033663846919e-08,3.5556714351608046e-07,6.022297030512839e-08,0.0003762402077214391,9.099000564161608e-12,7.5376924992762e-12,1.879240699337337e-12,9.200749628317801e-08
12.0,1.2781120975492197e-11,2.6368666762880882e-11,2.5126977122323312e-11,0.0005281053803369727,0.9992811182868594,2.2836395827798805e-08,3.289608146045734e-07,4.274495166274797e-08,0.00019036234646489913,6.961465882389641e-12,9.9777800841732e-13,1.5022933009436095e-12,1.9370379699957828e-08
12.5,1.1242486493089379e-10,4.588225701234345e-11,2.0708203971037285e-11,0.000818815882938754,0.9990561887232828,1.9958730374410824e-08,2.997715742537378e-07,3.073093305296718e-08,0.00012458637295281887,2.333304836570713e-12,2.068843621527211e-13,1.4780565318529946e-12,5.83765324678043e-08
13.0,4.287320397514833e-10,7.914460007071004e-11,7.405038917428502e-12,0.0014430271871699492,0.9985061913536201,2.073458429506442e-08,2.6573733315622936e-07,2.5718674237276357e-08,5.0365206610780835e-05,5.535031349308089e-13,4.197367729882259e-14,2.6966142038021306e-12,1.0354338727576614e-07
13.5,1.338416357315031e-09,1.2116094771860598e-10,7.293614624075313e-13,0.0030111950578464055,0.9969716575593521,2.834562974870325e-08,2.28138007053912e-07,3.8465072965916295e-08,1.6731763701562377e-05,3.1808263701932385e-13,1.1704117113213781e-12,2.535796946462741e-12,1.1920598116426178e-07
14.0,4.300995520475877e-09,1.803366649924447e-10,2.0995954849758022e-11,0.008699828016111804,0.9912995658763812,2.9932993298671767e-08,2.114989957967159e-07,1.370443259361049e-07,1.218513790380662e-07,1.6325452788579198e-13,5.895427707051029e-13,6.9023086243779795e-12,1.0126974228740293e-07
14.5,6.621569360942368e-09,1.309775574402042e-10,7.113087723344015e-10,0.14564446652633198,0.8526223476939366,2.4394631956761658e-08,5.651235294482657e-07,8.275311644011349e-05,0.0015854966854643784,9.808870792746467e-10,2.790726344776178e-13,3.3101315595508355e-11,6.433798156876377e-05
15.0,7.285833769790619e-09,3.747797986730868e-10,4.4153180162250917e-10,0.16979307356278278,9.011523504243786e-05,2.6170151963811117e-08,6.863319729719075e-07,0.8291055008336166,0.0009907913324339998,5.034154734910471e-10,1.999716970512675e-12,1.6921292327265435e-11,1.9797909529075102e-05
15.5,9.700556533327055e-09,8.354998596278696e-10,1.1824914163502412e-09,0.13938405109392404,2.1701708567167628e-05,2.5786196657533922e-08,7.895234240517685e-07,0.8604639918336651,0.00012770955974856707,6.629702895002091e-11,2.681384926894075e-12,6.5606457256724775e-12,1.7187004639731566e-06
16.0,7.814332341431108e-09,6.21071423949316e-10,1.112491559288405e-09,0.08397437828000666,1.338298218515545e-05,2.315915681381485e-08,8.887514752467714e-07,0.9158949642797403,0.00011565506388027422,8.201324077187451e-11,5.464272006659757e-13,9.764088337991818e-12,6.97843406249784e-07
16.5,2.0643204652717053e-09,1.5381631371280695e-10,4.672523246631924e-10,0.036108732834904435,1.0173607835206181e-05,1.891603274113695e-08,1.0026841753193541e-06,0.9638294943341748,4.9759882045275465e-05,4.0990784200609535e-13,1.031792209641682e-12,1.1536720536186626e-13,8.150539719637805e-07
17.0,5.596589501725291e-08,1.9344179693902123e-09,7.355560610925533e-10,0.012226045152375227,8.70819233314374e-06,1.2142709556267165e-07,1.0783946912707101e-07,0.9877617018639359,1.6119192520732942e-09,3.144032741176543e-09,9.117861480170155e-11,2.6478198974036548e-06,6.042218001317321e-07
17.5,1.2784532338005143e-07,1.5430665249742044e-09,6.886085981994566e-10,0.009869754831490383,7.832420499448632e-06,1.192464947299999e-07,6.577106005120017e-08,0.9900815732763174,1.3263675804855817e-11,1.348012554111072e-09,6.369601366927889e-13,3.92801090569886e-05,1.2429061111444041e-06
18.0,1.69943669417742e-07,1.2390715837816737e-09,6.705235942610707e-10,0.01593288396194447,6.563050523814349e-06,1.1235385651667604e-07,4.0834930273399e-08,0.9840446298638078,4.1740268971253485e-10,5.277907836425776e-10,2.5665116298328167e-12,1.4175047776857287e-05,1.422086170706923e-06
18.5,1.2634635044718446e-07,5.574158015089206e-10,6.135591451463271e-10,0.018685803773023923,5.136151455881061e-06,9.978099461972217e-08,2.9948311232936854e-08,0.9812873951709508,3.1275203038981473e-10,4.1395121203984767e-10,5.359485624154712e-11,1.9947556592415536e-05,1.4593210257247308e-06
19.0,5.697661602639089e-08,4.548446969771109e-11,4.545514186907141e-10,0.0145427299553146,3.947059720280208e-06,7.940915724204565e-08,2.8558464931655617e-08,0.9854357954191011,7.850837972556863e-11,2.3428518317319864e-10,7.632758615640383e-11,1.633756941273362e-05,1.0241630916268075e-06
19.5,1.972434085281758e-08,1.0025685763032931e-10,2.0105410094993288e-10,0.007398982633875662,3.1510851065213794e-06,4.787167825982811e-08,3.734349918206214e-08,0.9925923165444215,2.0522248354152083e-11,7.593284746205288e-11,1.154934686821885e-11,4.965744000859256e-06,4.786438029540374e-07
20.0,6.627515469270195e-09,3.312505705959812e-10,6.806621055899456e-11,0.002590975271584806,2.5754218506033375e-06,1.3018334127652623e-08,5.3450763265991666e-08,0.9974033557141939,9.060770669456877e-11,4.989225985245917e-11,4.40079523912625e-11,2.8804588687382194e-06,1.394531232031773e-07
20.5,4.105741991442937e-09,4.1975112592508123e-10,4.059482435570131e-11,0.0011570070402735252,1.8144133998558687e-06,1.5867883682733809e-09,1.0579699571323877e-07,0.9988407471275331,5.391502871744576e-11,4.5406406952717653e-11,8.289819472531739e-11,3.1372601238211523e-07,5.560717559373399e-09
21.0,4.955039535820648e-09,3.352158374886641e-10,3.108942045631964e-10,1.8503386485617704e-06,2.0099746697273608e-08,1.965375425378474e-10,0.0009126871621518292,0.9990851681022044,7.79530890798371e-12,2.480803814114953e-11,4.7820646849023235e-11,1.2647025920239395e-07,1.4194890965983158e-07
21.5,1.3904578073210252e-09,1.6936069411932426e-10,1.5910181414976243e-09,1.3721280931847024e-06,2.2814137704697755e-08,6.476386190585943e-11,0.0005830920564546295,0.9994141975980141,8.906545336807834e-12,7.950513319608353e-12,1.139187299486208e-11,6.688563069726601e-07,6.433032013924153e-07
22.0,4.3247500321774373e-11,8.587137420043084e-11,4.767187265804069e-10,9.471907722429704e-07,2.142756504272512e-08,3.2846277589481763e-11,0.0013166338305683535,0.998679815745528,4.4067165431764894e-11,4.552829470302084e-12,8.379634299681115e-12,1.181536164619532e-06,1.399573671702608e-06
22.5,9.003657316783803e-11,9.437454186615757e-11,1.4592707478872685e-09,5.301567590498704e-07,1.792228474299484e-08,1.2304357912049948e-11,0.006324494808429575,0.993672239023079,5.5809419933976654e-11,5.1448160500685365e-12,8.680767474744894e-12,7.732577569643415e-07,1.9431061192110585e-06
23.0,8.753815810346712e-11,7.345376478316441e-11,2.5815836161942385e-09,2.056299812930754e-07,1.3620701276772546e-08,1.1758909725224214e-11,0.020971558536421263,0.9790261641964388,3.643775414278127e-11,3.369296903469828e-12,4.11041414565798e-12,2.458816904738329e-07,1.8093365682254504e-06
23.5,3.443159633249091e-11,1.8767734509305692e-11,1.4696090679758637e-09,1.4080954421594662e-07,1.005989857054704e-08,2.332824331052785e-11,0.05424641530853289,0.9457520543185685,1.5337221789314795e-11,3.0735686978973743e-13,7.145061586343936e-12,6.200059381787678e-08,1.3159340008171177e-06
24.0,9.54823856985794e-12,1.1373105670209113e-11,3.569893961384901e-10,6.48807695149083e-07,8.675727590306964e-09,3.319602103342994e-11,0.21743142825358225,0.7825663460752097,5.731600430035946e-12,5.69441998227628e-13,1.0461176369304714e-11,5.6985914431856e-07,9.979008004112073e-07
24.5,7.485458668564518e-12,3.8467564279542883e-11,3.420848310325099e-10,2.8037492538929224e-06,9.125653231934158e-09,2.766498668491795e-11,0.45297354518514055,0.5470167295237831,9.39218033680393e-11,1.6457383942307419e-12,1.7210045599343595e-11,1.960859378994945e-06,4.951028376768777e-06
25.0,9.596105723776944e-12,3.525211063327858e-11,8.129118393537342e-10,1.1105130200362356e-05,1.0258634422689915e-08,4.4172997032898846e-11,0.6855361728082295,0.31444623206900457,1.4956800495850602e-10,6.763748071673765e-13,2.045147600226396e-11,2.6406674992659e-06,3.837993843672935e-06
25.5,5.6687347284284234e-12,1.041794926738439e-11,8.074227378994654e-10,9.346650419293961e-05,1.1420861848312264e-08,1.769506342507699e-10,0.7917196166002161,0.20818068275998963,1.0893384236456561e-10,5.154211993119339e-13,1.2941965247041569e-11,2.6500199885565965e-06,3.571571861228168e-06
26.0,4.999637979038198e-12,2.390677389496013e-12,1.4562801760369138e-09,0.8100436627225287,1.2478805585740379e-08,8.177400609942147e-10,0.0009729056653955433,0.1889796895698642,9.536592605870394e-11,8.096506454408645e-13,7.984791161046261e-12,1.4212108245689346e-06,2.3059670104997147e-06
26.5,1.3524199182415487e-11,3.681407455192271e-12,1.2393287422894853e-09,0.8277254843199472,1.1596922447385228e-08,2.229378756046353e-09,6.298032496018797e-05,0.1722087587112428,6.073161137346465e-11,5.890643567108738e-13,5.416365503763259e-12,1.3990480584812345e-06,1.3624461733279739e-06
27.0,3.761770633396463e-11,1.1596897627462742e-11,1.3042769637371748e-09,0.8823076296533693,1.1587245644119953e-08,5.182152265542816e-09,2.5397683736201518e-05,0.11765892334440536,5.677964141041728e-11,1.1839577730752925e-12,7.248173558540313e-12,7.027971239261522e-06,1.003159107014088e-06
27.5,2.310124871218988e-10,5.295631502636194e-11,2.1253728052918793e-08,0.9486736741679511,2.06787039119909e-08,1.3725662319981443e-08,1.5131421908579531e-05,0.051297378349438504,7.243643732956798e-11,2.0592640104997962e-12,8.280669900722974e-12,1.2826694429110785e-05,9.333413513823441e-07
28.0,1.0077727950335207e-09,5.525199699439683e-10,3.415530936832404e-08,0.9898314092155109,6.201010836309873e-08,4.441760368644343e-08,8.171740607020486e-06,0.010159183390435292,7.776554273995866e-12,1.2795359283082144e-12,6.158320817792898e-13,1.0094250174828505e-06,8.407546059687989e-08
28.5,7.497981511024616e-08,2.077555155185803e-09,1.9824207189842268e-07,0.9971234387009409,2.4402688834286974e-06,1.1696859359476721e-07,1.1456601169345148e-10,0.0028731334975379665,2.5345315835643774e-11,6.791822238002341e-12,3.5584730649887966e-14,5.738186344241752e-07,2.1299163058584283e-08
29.0,1.3982346033384006e-07,6.511353867350804e-10,2.1331742870262574e-07,0.9992942189494983,4.640267587989265e-07,2.3843922856929386e-08,5.917899173660165e-10,0.0007049213105806709,1.6377985605725677e-12,6.742199299495594e-13,6.437373784434457e-14,4.537905782752904e-09,1.2945185129507929e-08
29.5,1.243347857173372e-07,1.113535095420853e-09,2.548810674054326e-07,0.9999188571318213,1.0429142573071985e-07,6.0646997426440345e-09,8.839837981433906e-10,8.064863216813935e-05,3.638585524522634e-14,1.9404137677406024e-14,7.097895646709589e-14,5.926327782752099e-10,2.073752919149823e-09
30.0,1.8739070852318012e-08,3.361765410247428e-09,2.3558233052442e-07,0.9999659093277755,1.1960661508616946e-08,3.525227002061535e-09,2.8045939709200674e-10,3.38148904437365e-05,9.770133944818042e-15,3.791969243431245e-15,4.420868192136958e-14,1.3936958751073116e-09,9.384915474320782e-10
30.5,2.9586761255565643e-09,5.079267162494545e-09,1.9288062705701412e-07,0.9999919032721136,1.752980712122901e-11,2.3579645631796984e-08,9.843957562674834e-11,7.861339317953484e-06,8.808847374013037e-10,3.82869064804725e-09,5.096675338781584e-10,4.989476071010558e-09,5.656523542928194e-10
31.0,6.1187480564530775e-09,1.2492561692044814e-08,1.9004986749074906e-07,0.9999588093443861,1.183860239906734e-10,2.403321305807821e-09,1.051825858752181e-11,4.096652667715772e-05,2.0548524266874173e-11,2.7218857564034784e-10,8.0294446362352e-11,1.2547439101491925e-08,1.502880204939015e-11
31.5,1.0764533692006204e-08,2.438484253404179e-08,1.9033241584672495e-07,0.999987634460518,4.3054221940290003e-11,7.502634621030747e-09,1.963811093426702e-11,1.2103852067790367e-05,4.5027182387495156e-11,2.86867919589165e-10,9.867651365021625e-11,2.8204549702091047e-08,5.1528644095343184e-12
32.0,1.8468551628923268e-08,4.181805483945157e-08,1.995281646989655e-07,0.9999590795000594,4.237603613382655e-11,1.648749525174399e-08,3.346546482382315e-11,4.058777208620404e-05,5.474862409959068e-12,1.9316221328550298e-11,2.1247917123376432e-11,5.6192319530273605e-08,1.1130105383358684e-10
32.5,2.9231627264727796e-08,5.98800088882112e-08,2.1499009314421134e-07,0.9999060675286372,1.2824790738764929e-10,8.536664299315115e-09,1.228047937284273e-11,9.353098960635573e-05,6.998723428971289e-12,2.9297979291201724e-12,5.467180167482309e-12,8.790942057045328e-08,7.780308103284456e-10
33.0,3.8652870084749075e-08,6.687647988239825e-08,2.3129403746508243e-07,0.9998931373700728,7.599978053118057e-11,2.409544404097558e-09,1.5225465881872339e-12,0.00010642249229319706,5.002696818531406e-12,6.5379464681322954e-12,7.043716767939078e-12,9.833464359084351e-08,2.4739579724994295e-09
33.5,3.338803343791035e-08,7.806910775967145e-08,2.228069670444014e-07,0.9998985779655059,1.4542299734646822e-12,6.63231577469563e-10,8.770032485734281e-13,0.000100991021735727,7.764095696492083e-13,1.562245842151929e-12,2.522147425631849e-12,9.545538832642505e-08,6.228258181984005e-10
34.0,2.555121359341876e-08,1.0903174840609497e-07,1.882217043270663e-07,0.9999054424636686,2.7784310975844207e-11,2.7088643043092047e-09,4.592067086158388e-12,9.414600183732965e-05,7.153015097552469e-13,1.7619872498663989e-12,2.4855869684463962e-12,7.774419892651303e-08,8.239386885040764e-09
34.5,2.752187841095547e-08,1.2348772511190238e-07,1.6243278862616326e-07,0.9999202869218373,4.000141035305643e-11,1.0178141092408878e-08,1.1113007433454026e-11,7.934731692982548e-05,1.7117444504110206e-12,1.7481764584631947e-12,1.7464414872733544e-12,3.731910909017487e-08,4.7652990210295246e-09
35.0,3.073774427693655e-08,1.2147815947704638e-07,1.436870949341454e-07,0.9999456709560037,1.5208776666397093e-11,9.89762212058184e-09,1.8661190493804946e-12,5.4010616500536595e-05,8.344282532809485e-12,4.069431851812385e-12,4.832449758551119e-12,1.1578728528800115e-08,1.013917871480022e-09
35.5,2.9283320118551914e-08,1.1570338664001517e-07,1.2460553442971313e-07,0.9999697842312494,1.07020564729042e-11,3.4594175897552793e-09,7.714154786585627e-14,2.99399634787141e-05,5.255037252031236e-12,1.7088620924229598e-11,5.907444458306202e-12,2.54063042533847e-09,1.7386770899742158e-10
36.0,2.3415365436741314e-08,1.1222604776306801e-07,1.0213416975521898e-07,0.9999841444083399,7.476915296837484e-12,2.234049400455795e-09,4.4297460204984424e-13,1.5615143689451358e-05,6.573072984564963e-12,3.076820236228021e-11,7.669296714175611e-12,3.419032310347733e-10,4.3456042436831575e-11
36.5,1.6401442703013677e-08,1.1279164160209594e-07,7.350939734077684e-08,0.9999923921704751,1.9424560733857505e-12,1.166106881088562e-09,3.755974401750401e-12,7.403647491044167e-06,8.878579569347564e-12,5.4374795938515456e-11,4.0226836420123814e-11,1.8714953597736574e-10,1.7159934404025138e-11
37.0,3.33198529132589e-08,1.4294750846738717e-07,4.531498720001985e-08,0.9999852480732582,5.5708353240763945e-12,1.8312968919743613e-10,8.583129382583085e-11,3.285078423301774e-10,1.0375907286977357e-12,2.8493751888382225e-10,1.4480414431349324e-05,1.3035873776390979e-09,4.773729174841156e-08
37.5,5.581486886780163e-08,7.378167689752317e-08,8.887000783948599e-08,0.9999982395598638,5.4742095539471355e-12,1.592917901028925e-10,7.233550585919534e-13,1.5406232793014916e-06,7.667081626730165e-14,1.4349421087138507e-10,8.587530939332428e-12,1.3605062642006638e-10,8.966536358625185e-10
38.0,4.3519780075942034e-08,5.48809926342309e-08,7.418910974926089e-08,0.9999953132887157,6.080828379128225e-12,4.095794960403575e-10,4.0294870617194965e-13,4.51266685163659e-06,1.8585243734732528e-13,3.0832661549054744e-11,2.795304377919394e-13,8.862537689106971e-10,1.2095760501815953e-10
38.5,3.2044174088835566e-08,3.978445212284403e-08,6.03989880798216e-08,0.999991956799489,1.796157778222592e-11,9.172645458625025e-10,7.163255651455028e-12,7.907910954706491e-06,5.193305868171256e-14,7.055830083806576e-12,1.0200478711942272e-13,2.056574499610242e-09,5.582850639567984e-11
39.0,2.3936075230590536e-08,2.5889290107475555e-08,4.933350656872077e-08,0.999978747357102,3.654268309779923e-11,2.1664519360534308e-09,8.646443782635235e-11,2.1148074845788087e-05,3.1169687579823304e-09,2.566998788439263e-13,1.0214122431442297e-13,1.0962647651945123e-12,1.2432769723911388e-12
39.5,1.9001971635599684e-08,1.3337219296349034e-08,4.078211911175187e-08,0.9999484476550345,6.129573571485875e-11,4.300067503265478e-09,8.495762085202067e-10,5.147035445112701e-05,3.5129581381041664e-09,1.4514526906005715e-10,4.492805742939206e-16,2.0390834818383408e-13,1.3052335117447438e-14
40.0,6.440279833854724e-08,1.5477654482115656e-08,1.0293329109197445e-08,0.9998762121116607,0.0001236911915426842,1.5917803402469923e-09,1.237530175048839e-10,6.224028766499757e-10,3.735114579760772e-12,1.2318827761371686e-10,6.819649869974042e-10,3.0272936763644453e-09,3.4890897248016055e-10
40.5,1.863443616992907e-06,9.830628061215506e-08,9.600255235073439e-08,0.9997212790297755,0.00027650698741339767,1.930349049243007e-11,1.3050823432121343e-09,3.462143367581587e-09,1.0525808130039163e-11,4.2026201353134416e-12,9.23346373900337e-11,4.8092769839601055e-08,1.0324392084899308e-07
41.0,0.00013776692594662633,1.868487938137721e-07,2.1891054190094328e-08,0.9995269433227577,0.0003347886077345896,1.7846513134138938e-11,1.14668750383032e-09,3.739982328813602e-10,5.984092267544802e-12,2.334767780308107e-12,7.350209859569099e-12,1.610587032570722e-07,1.2979077545986102e-07
41.5,0.0016975863692792776,2.2848485882920204e-07,1.870471669137916e-09,0.9981750738659497,0.0001266410130111687,7.948489077197195e-12,1.429445755049071e-10,3.0025737799527196e-11,8.331324466222032e-12,2.162526444390152e-13,7.984960001080569e-13,3.4868549129961147e-07,1.1952073795745036e-07
42.0,0.0010786486456061618,1.5611436161755788e-07,9.496288906993615e-10,0.9982722448258018,0.0006484159407725981,4.398867636008546e-11,3.2442337264631107e-10,3.678392921603611e-11,6.832013036696561e-12,1.5664438297890849e-13,5.436793466967083e-15,3.923618104873624e-07,1.407497288809665e-07
42.5,5.978970012279816e-05,3.6417463414250535e-08,4.730523721395141e-08,0.996703433383036,0.003236043263738042,4.9912155362426893e-11,1.1805798750106694e-09,4.383709872279668e-10,9.910990084275309e-12,4.79803926418525e-13,3.948847240402482e-13,3.2130376971061174e-07,3.269469738357276e-07
43.0,0.00011123577800756122,3.272220232930531e-08,4.911944831336824e-08,0.9970873653442861,0.002801061650525884,2.549400590436464e-11,3.7759996276911583e-10,8.052783621886437e-10,1.0020539255572767e-11,8.406560641961448e-13,5.159490138766407e-13,6.038817709727543e-08,1.9377759089404012e-07
43.5,0.00039111810611901964,3.584212264088292e-08,3.422661489867283e-08,0.998465663478864,0.0011430535401845575,5.0053452218297596e-12,3.771708513302217e-10,1.2909320032049423e-09,2.0083980290210448e-12,9.466716271770059e-13,1.8922232994025601e-13,4.689378829712837e-08,4.623607352124938e-08
44.0,2.2994357252678087e-05,3.854208693421025e-07,1.05118917340485e-07,0.9987379155928124,0.0012384805785396874,1.1524070127354987e-10,6.606636924916672e-09,5.080405210559544e-10,1.047186224558333e-07,1.0078908653283108e-10,5.403034250826797e-10,4.6524838312606054e-11,6.295394491615545e-09
44.5,2.9197848439532872e-05,2.996241461513714e-07,1.2010082994203633e-07,0.9993850206768795,0.0005852122581741406,7.611450254659651e-11,3.646914401521085e-09,5.059616683130215e-10,1.036736089284156e-07,3.6870640965136146e-11,5.685479429510093e-11,1.788185725689068e-11,4.14772610198425e-08
45.0,3.4141237457291755e-05,2.5364120730506254e-07,1.5939027218452256e-07,0.9990622314028614,0.0009030359068433958,7.257821910190265e-11,3.251219337886164e-09,4.953045696486194e-10,7.36916942097797e-08,1.7178286211504523e-11,4.380120505861019e-12,3.3858799179882356e-12,1.0088556417097838e-07
45.5,4.7399945307092096e-05,2.26642657760789e-07,2.066559779438179e-07,0.9986525682937737,0.001299463133245454,5.7285426048625695e-12,7.338192498057299e-10,1.166068243605378e-10,4.5439158343903216e-08,8.929558823074217e-12,1.5230305633637825e-12,1.3000244206578251e-12,8.902192212579146e-08
46.0,9.860694320830237e-05,2.1122201058142932e-07,2.505045664869759e-07,0.9988006825916625,0.0011001569204905292,1.63382763747403e-11,9.076459842686808e-10,2.8240898165636643e-12,3.9624154623669235e-08,1.4889162198286693e-11,2.0036091433033422e-13,2.7646683303961204e-13,5.125175501174302e-08
46.5,0.0006887395542125503,2.046528196172245e-07,2.71448822037638e-07,0.9987477722806606,0.0005629210042050494,5.683160818340454e-11,1.1558461947718251e-09,4.687370566839503e-11,6.576037199741229e-08,1.3556835458144527e-11,3.2328414053447343e-13,1.8077491329275247e-14,2.4025531722283747e-08
