time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
0.0,6.242105579000945e-16,3.9424687922483835e-11,9.698711245834186e-10,2.21901779641792e-09,1.0135497020551069e-09,2.40018402668549e-09,4.964300252312519e-09,3.4438434539109435e-16,0.9999987081900172,1.1017601244664863e-09,4.664781898400918e-09,1.2744370945387948e-06,1.3516170011443416e-15
0.5,4.383480378580882e-08,1.426662268180201e-10,3.808520307997062e-11,1.4602732026929956e-09,8.361945191009236e-10,1.5066318098746528e-09,3.487501621681258e-09,0.00021955351940919135,0.999698940261732,5.3132674838689e-10,2.777473091527383e-09,9.652126066882084e-07,8.048639132876353e-05
1.0,7.467249269879754e-08,3.7529214059512915e-11,2.0232707952327883e-12,7.86456280063268e-10,4.830529829080542e-10,1.3572045925777452e-09,2.504941091995012e-09,0.00022553235459388807,0.9995832431700648,6.658009177002767e-09,2.2790909845641895e-09,7.904647283453005e-07,0.00019034522987812562
1.5,8.02276631829499e-08,6.018154093925797e-11,7.358261805364037e-14,3.0026047487313666e-10,8.04611504642601e-11,1.059183967129757e-09,1.697063942768523e-09,0.0001247637435358192,0.999713978929353,1.0141844913162124e-08,1.3142675163229782e-08,6.99601889524193e-07,0.0001604510158806522
2.0,7.624448727899505e-08,2.887020193139255e-11,1.030777799907589e-13,1.3271071858580022e-10,5.037492706614022e-10,5.77864094336553e-10,1.4437490909870622e-09,0.0001455653782521143,0.9998000916259897,1.4194899419842865e-09,3.636061017300597e-08,6.501192135458947e-07,5.357616492609994e-05
2.5,2.0743102851272137e-08,6.0912947857867885e-12,1.0434356957213771e-14,5.686937045502006e-11,4.4585553197966405e-10,4.2822255141972853e-10,8.893216054433946e-10,0.00013250321075356444,0.9997897374909777,1.0855408617120288e-09,3.599806076326402e-08,6.022970434104819e-07,7.709734818947067e-05
3.0,2.250303284242903e-09,4.7506961029647835e-12,1.3922556540013831e-14,4.88640564573257e-12,5.459440520130404e-10,1.4177147700633813e-10,2.7171135838463486e-11,0.000702675975295657,0.9990863515346456,2.1957955215813304e-08,5.982787931240052e-09,5.270900648914578e-07,0.00021041448449359346
3.5,3.0859856443793787e-09,7.569430245305109e-13,9.674132742282339e-15,6.6359460909673525e-12,3.145310825669415e-09,3.8265188709310153e-10,1.0747078796994923e-09,0.0055019157723286685,0.9941802539327594,2.182912540112245e-08,5.6577784247493264e-09,4.2503740079298085e-07,0.00031737007457934404
4.0,9.273700459700849e-10,4.442443500057896e-13,7.67898274681955e-15,2.2378148839333593e-12,1.6938139251644956e-08,3.0205216263443194e-09,6.609320871786144e-09,0.03656950011560285,0.9629907877413301,2.1807399351946126e-08,1.550406285261778e-08,3.150503761065663e-07,0.00043933228318650047
4.5,1.8196463654411082e-10,2.6642831700060574e-13,1.906897119012163e-14,1.2803036114439874e-12,1.5460538573782588e-07,2.202439840664165e-08,3.2017946735978847e-08,0.3317404314886316,0.6674456222210574,1.9481421238886855e-08,3.014276634989039e-08,1.7582168348455297e-07,0.000813512013274511
5.0,1.1056647117829092e-09,3.464312041895309e-13,6.042679032263272e-14,3.861232880621274e-12,3.570675024351142e-06,1.2109580406128187e-07,1.2165056008882816e-07,0.6864542222067664,0.31149040730755573,1.4075286877755261e-08,4.113535182497264e-08,7.90568421124015e-08,0.002051421686879561
5.5,2.300675250821914e-08,9.632150687253332e-14,2.396518059505624e-13,2.9914732096424644e-12,0.8154216929714448,1.2086717301946112e-07,2.9775112093186945e-07,0.0008739542905275044,0.17971089709344126,2.49247813373339e-09,5.071557321797396e-09,8.316484666680124e-08,0.003992923287355962
