#                    1                    2                    3                    4                    5                    6                    7                    8                    9                   10                   11                   12                   13                   14                   15                   16                   17                   18                   19                   20                   21                   22                   23                   24                   25                   26                   27                   28                   29                   30                   31                   32                   33                   34                   35                   36                   37                   38                   39                   40                   41                   42                   43
#               Time |               Ekin |               Epot |               Etot |  Energy          1 |  Energy          2 |  Energy          3 |  Energy          4 |  Energy          5 |  Energy          6 |  Energy          7 |  Energy          8 |  Energy          9 |  Energy         10 |  Energy         11 |  Energy         12 |  Energy         13 | Spin             1 | Spin             2 | Spin             3 | Spin             4 | Spin             5 | Spin             6 | Spin             7 | Spin             8 | Spin             9 | Spin            10 | Spin            11 | Spin            12 | Spin            13 | f_osc            1 | f_osc            2 | f_osc            3 | f_osc            4 | f_osc            5 | f_osc            6 | f_osc            7 | f_osc            8 | f_osc            9 | f_osc           10 | f_osc           11 | f_osc           12 | f_osc           13 |
#               [fs] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |
   0.000000000000E+000  2.808530472240E-001  1.097142229976E+001  1.125227534698E+001  8.089568078312E-001  9.341574155981E+000  1.097142437811E+001  1.231020997939E+001  5.825326039695E+000  9.057202339245E+000  1.122096785783E+001  5.825326039695E+000  9.057202339245E+000  1.122096785783E+001  5.825326039695E+000  9.057202339245E+000  1.122096785783E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  6.062435007322E-002  4.047939829147E-001  2.365450576933E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   5.000000000000E-001  4.763696145805E-001  1.077163381688E+001  1.124800343146E+001  7.234137345543E-001  9.252921968334E+000  1.077163543489E+001  1.212739442351E+001  5.628639033779E+000  8.960498574756E+000  1.109602009316E+001  5.628639033779E+000  8.960498574756E+000  1.109602009316E+001  5.628639033779E+000  8.960498574756E+000  1.109602009316E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  6.874455263892E-002  3.957431928404E-001  1.870288939963E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   1.000000000000E+000  7.279629997919E-001  1.051543643931E+001  1.124339943910E+001  6.212748027365E-001  9.139765024801E+000  1.051543775866E+001  1.188082518738E+001  5.372228574686E+000  8.845168235267E+000  1.091627560145E+001  5.372228574686E+000  8.845168235267E+000  1.091627560145E+001  5.372228574686E+000  8.845168235267E+000  1.091627560145E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  8.136492176645E-002  3.806915528505E-001  1.354114771743E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   1.500000000000E+000  9.664673488895E-001  1.027464233103E+001  1.124110967991E+001  5.674836070510E-001  9.060000185608E+000  1.027464347258E+001  1.163550142330E+001  5.130022794349E+000  8.771789900692E+000  1.073676511763E+001  5.130022794349E+000  8.771789900692E+000  1.073676511763E+001  5.130022794349E+000  8.771789900692E+000  1.073676511763E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  9.937515626531E-002  3.589970337416E-001  8.874581365075E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   2.000000000000E+000  1.152237217991E+000  1.008903376230E+001  1.124127098029E+001  5.955900053947E-001  9.039858212301E+000  1.008903480222E+001  1.143150353038E+001  4.946094469960E+000  8.765578276970E+000  1.059045682776E+001  4.946094469960E+000  8.765578276970E+000  1.059045682776E+001  4.946094469960E+000  8.765578276970E+000  1.059045682776E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.235180240690E-001  3.300733074979E-001  5.382372517417E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   2.500000000000E+000  1.280628728533E+000  9.961958474525E+000  1.124258720306E+001  7.039340661281E-001  9.072553563719E+000  9.961959453188E+000  1.127913572622E+001  4.828941845207E+000  8.813828455064E+000  1.048640743242E+001  4.828941845207E+000  8.813828455064E+000  1.048640743242E+001  4.828941845207E+000  8.813828455064E+000  1.048640743242E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.541923683062E-001  2.936526478194E-001  3.397314839944E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   3.000000000000E+000  1.365887552785E+000  9.877999287767E+000  1.124388684055E+001  8.735112494637E-001  9.137539877643E+000  9.878000210746E+000  1.117303498777E+001  4.768265305576E+000  8.887327515509E+000  1.042247599596E+001  4.768265305576E+000  8.887327515509E+000  1.042247599596E+001  4.768265305576E+000  8.887327515509E+000  1.042247599596E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.915470177604E-001  2.498098892526E-001  2.728663597573E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   3.500000000000E+000  1.424379923774E+000  9.820345475930E+000  1.124472539970E+001  1.085105942380E+000  9.216533677235E+000  9.820346315671E+000  1.110593877567E+001  4.751549144846E+000  8.960757043246E+000  1.039511755208E+001  4.751549144846E+000  8.960757043246E+000  1.039511755208E+001  4.751549144846E+000  8.960757043246E+000  1.039511755208E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  2.354648393323E-001  1.990537530598E-001  2.800560545156E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   4.000000000000E+000  1.466871933593E+000  9.778246092716E+000  1.124511802631E+001  1.326353122031E+000  9.298766890285E+000  9.778246801555E+000  1.107414136314E+001  4.770688487886E+000  9.020546271509E+000  1.040234450080E+001  4.770688487886E+000  9.020546271509E+000  1.040234450080E+001  4.770688487886E+000  9.020546271509E+000  1.040234450080E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  2.854589438141E-001  1.423067008177E-001  2.989109526118E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   4.500000000000E+000  1.497903949167E+000  9.747152399939E+000  1.124505634911E+001  1.590841220417E+000  9.378604758338E+000  9.747152930124E+000  1.107673536589E+001  4.821138727744E+000  9.062814106842E+000  1.044289091325E+001  4.821138727744E+000  9.062814106842E+000  1.044289091325E+001  4.821138727744E+000  9.062814106842E+000  1.044289091325E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  3.403669081486E-001  8.096748821002E-002  2.912259926638E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   5.000000000000E+000  1.515744403443E+000  9.728478881767E+000  1.124422328521E+001  1.875174241438E+000  9.450212703740E+000  9.728479193185E+000  1.111388678860E+001  4.899558575719E+000  9.088566716318E+000  1.051560240017E+001  4.899558575719E+000  9.088566716318E+000  1.051560240017E+001  4.899558575719E+000  9.088566716318E+000  1.051560240017E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  3.929740884376E-001  2.217843748704E-002  2.513274347539E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
