#                    1                    2                    3                    4                    5                    6                    7                    8                    9                   10                   11                   12                   13                   14                   15                   16                   17                   18                   19                   20                   21                   22                   23                   24                   25                   26                   27                   28                   29                   30                   31                   32                   33                   34                   35                   36                   37                   38                   39                   40                   41                   42                   43
#               Time |               Ekin |               Epot |               Etot |  Energy          1 |  Energy          2 |  Energy          3 |  Energy          4 |  Energy          5 |  Energy          6 |  Energy          7 |  Energy          8 |  Energy          9 |  Energy         10 |  Energy         11 |  Energy         12 |  Energy         13 | Spin             1 | Spin             2 | Spin             3 | Spin             4 | Spin             5 | Spin             6 | Spin             7 | Spin             8 | Spin             9 | Spin            10 | Spin            11 | Spin            12 | Spin            13 | f_osc            1 | f_osc            2 | f_osc            3 | f_osc            4 | f_osc            5 | f_osc            6 | f_osc            7 | f_osc            8 | f_osc            9 | f_osc           10 | f_osc           11 | f_osc           12 | f_osc           13 |
#               [fs] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |
   5.000000000000E+000  2.443600287286E+000  8.704559966054E+000  1.114816025334E+001  1.972083279618E+000  4.416169610534E+000  4.416169620025E+000  4.416169908578E+000  8.704559966054E+000  9.167126466972E+000  9.167127688482E+000  9.167128640838E+000  9.503795807856E+000  9.503799382236E+000  9.503799948640E+000  1.004198374363E+001  1.038872868859E+001  7.087571170100E-007  1.999999993217E+000  1.999999998417E+000  1.999999451383E+000  5.395134795006E-006  1.999999883022E+000  1.999996373940E+000  1.999996969925E+000  1.999996397943E+000  1.999999907959E+000  1.999999838523E+000  3.233020132455E-006  1.848759524552E-006  0.000000000000E+000  2.824178800707E-011  1.513602815773E-013  3.453530489107E-011  2.636455420682E-001  1.063583992474E-008  3.982922611098E-007  1.506542801506E-007  5.208131859963E-007  8.836113018363E-009  6.720054551413E-009  6.862140741638E-003  1.299262131857E-001
   5.500000000000E+000  2.480553667966E+000  8.669838962264E+000  1.115039263023E+001  2.432319873242E+000  4.530352864699E+000  4.530352870550E+000  4.530353233442E+000  8.669838962264E+000  9.145393657025E+000  9.145394347023E+000  9.145394843684E+000  9.793793036751E+000  9.793795014166E+000  9.793795493938E+000  1.034820210157E+001  1.042970802413E+001  8.455242439380E-007  1.999999993195E+000  1.999999997350E+000  1.999999312267E+000  4.315038633366E-006  1.999999978416E+000  1.999998856280E+000  1.999996021991E+000  1.999996564975E+000  1.999999966456E+000  1.999999836417E+000  1.319141436114E-006  2.992947685537E-006  0.000000000000E+000  1.607697211893E-011  6.175263648828E-013  1.052116810527E-010  2.273012298918E-001  1.638802488243E-009  1.050828254513E-009  4.057385827925E-007  5.323387284723E-007  2.157065847767E-009  5.420372920785E-009  5.240385866785E-003  1.536193964722E-001
   6.000000000000E+000  2.502774470792E+000  8.649718877496E+000  1.115249334829E+001  2.919292504959E+000  4.670900840269E+000  4.670900843760E+000  4.670901306807E+000  8.649718877496E+000  9.136143551297E+000  9.136143830820E+000  9.136144669308E+000  1.012998756806E+001  1.012998925740E+001  1.012998970209E+001  1.051759694010E+001  1.067877354870E+001  1.063399047222E-006  1.999999996878E+000  1.999999990856E+000  1.999999092117E+000  3.794986422662E-006  1.999999983081E+000  1.999999360062E+000  1.999996312678E+000  1.999993803687E+000  1.999999942831E+000  1.999999844063E+000  5.979238895275E-006  8.361234789824E-007  0.000000000000E+000  5.851494175848E-012  5.877898743036E-012  2.211030033801E-010  1.932551768306E-001  1.051006193447E-009  4.823020678724E-010  3.385788705639E-007  7.964427619428E-007  2.119712413445E-009  5.705244254340E-009  1.621823347617E-001  1.504629263297E-002
   6.500000000000E+000  2.540751261432E+000  8.613207220188E+000  1.115395848162E+001  3.396721127977E+000  4.804869442937E+000  4.804869451644E+000  4.804870056142E+000  8.613207220188E+000  9.120914622501E+000  9.120914738757E+000  9.120915672463E+000  1.046648721793E+001  1.046648971303E+001  1.046649012159E+001  1.062304209725E+001  1.099868716411E+001  1.446530429583E-006  1.999999998834E+000  1.999999985741E+000  1.999998705992E+000  3.406756912440E-006  1.999999979684E+000  1.999999591366E+000  1.999996609352E+000  1.999971775453E+000  1.999999906072E+000  1.999999851106E+000  2.820635293017E-005  5.367584623462E-007  0.000000000000E+000  1.614325531386E-012  7.954227474851E-012  3.907603155871E-010  1.619515063037E-001  1.112326026460E-009  6.458470528091E-010  2.885965596338E-007  2.998843690901E-006  2.043359968521E-009  6.033404152459E-009  1.802779817159E-001  1.117098159913E-002
   7.000000000000E+000  2.615277711350E+000  8.539123436444E+000  1.115440114779E+001  3.839216826735E+000  4.910493599744E+000  4.910493618008E+000  4.910494448296E+000  8.539123436444E+000  9.079027466375E+000  9.079027507867E+000  9.079028452877E+000  1.071910382385E+001  1.077830716583E+001  1.077830754029E+001  1.077831139520E+001  1.129014691733E+001  2.220709679211E-006  1.999999998127E+000  1.999999983409E+000  1.999997927269E+000  3.084557531555E-006  1.999999975910E+000  1.999999700543E+000  1.999996905655E+000  1.482367249539E-004  1.999999844019E+000  1.999999854711E+000  1.999851827027E+000  4.413382360575E-007  0.000000000000E+000  1.219230134471E-012  6.520229314496E-012  6.328270622535E-010  1.335349744480E-001  9.962320121331E-010  1.169978927861E-009  2.556886117285E-007  1.933610186920E-001  2.158931477848E-009  6.113815080011E-009  1.357452521525E-005  8.057918179029E-003
   7.500000000000E+000  2.731743079215E+000  8.421884458607E+000  1.115362753782E+001  4.237478180278E+000  4.983332839870E+000  4.983332870195E+000  4.983334118822E+000  8.421884458607E+000  9.002632069704E+000  9.002632098949E+000  9.002633013992E+000  1.079326387648E+001  1.105529429449E+001  1.105529464605E+001  1.105529496024E+001  1.155033341780E+001  4.159303065677E-006  1.999999997306E+000  1.999999981365E+000  1.999995981104E+000  2.844165471151E-006  1.999999908623E+000  1.999999819016E+000  1.999997151077E+000  5.623554028877E-006  1.999999741198E+000  1.999999842989E+000  1.999994484633E+000  4.656654195768E-007  0.000000000000E+000  7.773768185754E-013  4.533903981829E-012  1.001617877013E-009  1.079769478180E-001  2.410296084420E-010  2.262677874575E-009  2.467593502183E-007  2.021496172194E-001  2.789068825651E-009  5.201469046933E-009  4.571890508197E-007  5.174912586380E-003
   8.000000000000E+000  2.877700952848E+000  8.274064803568E+000  1.115176575642E+001  4.600580482322E+000  5.038657978853E+000  5.038658022492E+000  5.038660263030E+000  8.274064803568E+000  8.900677990048E+000  8.900678033235E+000  8.900678909124E+000  1.084997144076E+001  1.130309613643E+001  1.130309645442E+001  1.130309649176E+001  1.179353173941E+001  1.133679089072E-005  1.999999996401E+000  1.999999979460E+000  1.999988790870E+000  2.711055305440E-006  1.999999892534E+000  1.999999860159E+000  1.999997307391E+000  1.410821170631E-006  1.999999597567E+000  1.999998830468E+000  1.999999712197E+000  5.742836101677E-007  0.000000000000E+000  3.321177757193E-013  2.291520388751E-012  1.724379260580E-009  8.516730320030E-002  1.651169486110E-010  2.738943814125E-009  2.855635240580E-007  2.064312557881E-001  5.432233338778E-009  7.219572370826E-008  3.544265232228E-008  2.988182086060E-003
   8.500000000000E+000  3.025283761662E+000  8.124034964343E+000  1.114931872601E+001  4.953287855985E+000  5.107056176545E+000  5.107056233242E+000  5.107063031041E+000  8.124034964343E+000  8.797485960370E+000  8.797486010990E+000  8.797486863202E+000  1.091020964865E+001  1.154280879211E+001  1.154280904291E+001  1.154280915145E+001  1.204717080584E+001  9.073012922152E-005  1.999999995366E+000  1.999999977443E+000  1.999909377145E+000  2.702940774842E-006  1.999999904402E+000  1.999999858551E+000  1.999997353938E+000  5.810278420464E-007  1.999999452788E+000  1.999999495479E+000  1.999999868028E+000  7.027616859677E-007  0.000000000000E+000  7.344122506150E-014  5.734851260320E-013  4.734465423828E-009  6.497443362628E-002  1.523512452154E-010  3.525969992115E-009  6.378791663596E-007  2.062741901677E-001  3.074555344000E-008  3.742063717566E-008  7.610261058324E-009  1.713695683983E-003
   9.000000000000E+000  3.139107936639E+000  8.007962297385E+000  1.114707023402E+001  5.224530310891E+000  5.224541253476E+000  5.224541321491E+000  5.326981155689E+000  8.007962297385E+000  8.725857895394E+000  8.725857947410E+000  8.725858796576E+000  1.100520493612E+001  1.180461521428E+001  1.180461544512E+001  1.180461556923E+001  1.234234124844E+001  1.999787230843E+000  1.999999994165E+000  1.999999974758E+000  2.128451433643E-004  2.830440810822E-006  1.999999915551E+000  1.999999848308E+000  1.999997281147E+000  3.435543968385E-007  1.999999367551E+000  1.999999742865E+000  1.999999868573E+000  7.570993666124E-007  0.000000000000E+000  5.285192958078E-022  3.534610861974E-021  6.833986325481E-009  5.992936925318E-006  1.237976708141E-009  1.976600595740E-006  4.444095349240E-003  2.252488538584E-005  2.648604931502E-004  1.433937594991E-005  5.605165698283E-006  1.038821024302E-007
   9.500000000000E+000  3.188366990497E+000  7.957286531234E+000  1.114565352173E+001  5.419197731343E+000  5.419201468770E+000  5.419201544229E+000  5.742490471382E+000  7.957286531234E+000  8.713770279898E+000  8.713770329571E+000  8.713771195781E+000  1.116649727884E+001  1.211467663949E+001  1.211467682695E+001  1.211467694778E+001  1.269747538250E+001  1.999976647892E+000  1.999999992831E+000  1.999999970194E+000  2.337679541030E-005  3.106260348345E-006  1.999999925103E+000  1.999999834965E+000  1.999997083851E+000  2.831095346112E-007  1.999999426818E+000  1.999999829204E+000  1.999999869726E+000  6.532511337010E-007  0.000000000000E+000  2.196430573595E-023  2.449402470915E-022  2.075387815475E-009  6.676665756361E-007  6.878189359163E-007  5.043551146553E-006  5.045288855398E-003  2.633619034999E-006  6.627579322739E-005  6.027048352781E-006  2.885496527936E-006  9.541619043121E-009
