#                    1                    2                    3                    4                    5                    6                    7                    8                    9                   10                   11                   12                   13                   14                   15                   16                   17                   18                   19                   20                   21                   22                   23                   24                   25                   26                   27                   28                   29                   30                   31                   32                   33                   34                   35                   36                   37                   38                   39                   40                   41                   42                   43
#               Time |               Ekin |               Epot |               Etot |  Energy          1 |  Energy          2 |  Energy          3 |  Energy          4 |  Energy          5 |  Energy          6 |  Energy          7 |  Energy          8 |  Energy          9 |  Energy         10 |  Energy         11 |  Energy         12 |  Energy         13 | Spin             1 | Spin             2 | Spin             3 | Spin             4 | Spin             5 | Spin             6 | Spin             7 | Spin             8 | Spin             9 | Spin            10 | Spin            11 | Spin            12 | Spin            13 | f_osc            1 | f_osc            2 | f_osc            3 | f_osc            4 | f_osc            5 | f_osc            6 | f_osc            7 | f_osc            8 | f_osc            9 | f_osc           10 | f_osc           11 | f_osc           12 | f_osc           13 |
#               [fs] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |               [eV] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |                 [] |
   0.000000000000E+000  3.744358925759E-001  1.032489239820E+001  1.069932829077E+001  4.915584627353E-001  9.574982570133E+000  1.032487922464E+001  1.119074161506E+001  5.156851102937E+000  9.167719652366E+000  1.025930121778E+001  5.156851102937E+000  9.167719652366E+000  1.025930121778E+001  5.156851102937E+000  9.167719652366E+000  1.025930121778E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.356449771960E-001  3.221448878585E-001  1.942102767494E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   5.000000000000E-001  4.078223584866E-001  1.029096011976E+001  1.069878247825E+001  4.502415085114E-001  9.503308921819E+000  1.029094682553E+001  1.115816370496E+001  5.171030283494E+000  9.053314142967E+000  1.023071483882E+001  5.171030283494E+000  9.053314142967E+000  1.023071483882E+001  5.171030283494E+000  9.053314142967E+000  1.023071483882E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.000138558347E-001  3.651208031171E-001  1.404449400909E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   1.000000000000E+000  4.398282153957E-001  1.025950192575E+001  1.069933014115E+001  4.550482375155E-001  9.456655934387E+000  1.025947436455E+001  1.114720759677E+001  5.197949700932E+000  8.959055858244E+000  1.023160046085E+001  5.197949700932E+000  8.959055858244E+000  1.023160046085E+001  5.197949700932E+000  8.959055858244E+000  1.023160046085E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  7.203281529554E-002  3.979843056887E-001  1.048778199345E-002  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   1.500000000000E+000  4.763683028458E-001  1.022296183830E+001  1.069933014115E+001  5.014091390297E-001  9.438024351564E+000  1.022298324550E+001  1.115520416189E+001  5.225967619050E+000  8.891871722401E+000  1.025844844480E+001  5.225967619050E+000  8.891871722401E+000  1.025844844480E+001  5.225967619050E+000  8.891871722401E+000  1.025844844480E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  5.171229861729E-002  4.201901944449E-001  8.692034194962E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   2.000000000000E+000  5.234243648179E-001  1.017653188030E+001  1.069995624512E+001  5.858137230526E-001  9.450019998278E+000  1.017653877357E+001  1.115901474537E+001  5.244510971511E+000  8.861158729342E+000  1.028685911547E+001  5.244510971511E+000  8.861158729342E+000  1.028685911547E+001  5.244510971511E+000  8.861158729342E+000  1.028685911547E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  3.825021802172E-002  4.330033310455E-001  7.614660190028E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   2.500000000000E+000  5.982857005427E-001  1.010148829126E+001  1.069977399180E+001  6.864258873997E-001  9.479764477707E+000  1.010149188305E+001  1.115544255726E+001  5.235404969370E+000  8.854859290199E+000  1.031189421811E+001  5.235404969370E+000  8.854859290199E+000  1.031189421811E+001  5.235404969370E+000  8.854859290199E+000  1.031189421811E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  2.861991265809E-002  4.402290402968E-001  6.406417357473E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   3.000000000000E+000  6.994619920092E-001  9.999519300086E+000  1.069898129210E+001  8.004435020765E-001  9.529958395807E+000  9.999521555419E+000  1.113764493323E+001  5.198886673055E+000  8.878672552574E+000  1.032451453275E+001  5.198886673055E+000  8.878672552574E+000  1.032451453275E+001  5.198886673055E+000  8.878672552574E+000  1.032451453275E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  2.078147321028E-002  4.441733380782E-001  4.851388797766E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   3.500000000000E+000  8.172727860882E-001  9.880980013228E+000  1.069825279932E+001  9.318768231613E-001  9.609353842769E+000  9.880981550045E+000  1.110407425109E+001  5.144196493067E+000  8.942910459748E+000  1.032105719456E+001  5.144196493067E+000  8.942910459748E+000  1.032105719456E+001  5.144196493067E+000  8.942910459748E+000  1.032105719456E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  1.191037177940E-002  4.476615195796E-001  3.186747202292E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   4.000000000000E+000  9.868250064899E-001  9.711427792824E+000  1.069825279931E+001  1.080131907606E+000  9.711429714171E+000  9.762951844344E+000  1.104945229019E+001  5.077123371375E+000  9.050930368695E+000  1.029496265149E+001  5.077123371375E+000  9.050930368695E+000  1.029496265149E+001  5.077123371375E+000  9.050930368695E+000  1.029496265149E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  5.534792082207E-002  3.973177176175E-001  1.767526504485E-003  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
   4.500000000000E+000  1.023397332955E+000  9.623087651197E+000  1.064648498415E+001  1.241042918015E+000  9.623088323065E+000  9.836412089385E+000  1.100037882478E+001  5.019387054344E+000  9.156419413755E+000  1.027071848802E+001  5.019387054344E+000  9.156419413755E+000  1.027071848802E+001  5.019387054344E+000  9.156419413755E+000  1.027071848802E+001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  2.000000000000E+000  0.000000000000E+000  3.907513478762E-001  5.416062979060E-002  9.189245254106E-004  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
