time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
40.5,6.883819868775009e-06,3.138950261128007e-09,3.5224138764557456e-07,0.9998912476358143,1.868417518847088e-09,4.277859626766748e-11,3.02038558147777e-09,9.87521266713753e-05,1.323829566804504e-06,1.4985812599791726e-11,1.7535643364336875e-14,7.674724350820984e-12,1.432253437280506e-06
41.0,1.4176685627250425e-05,4.713587555763458e-07,1.4913481034755498e-06,0.9976312604043589,4.679199597551809e-10,4.488845090074141e-09,4.394223929504756e-08,0.00148021464232373,0.00016091448622988712,6.738409101434777e-09,3.813010137455769e-09,0.0007112128566512402,1.9876749095767395e-07
41.5,3.404192438575749e-05,4.966023084046946e-07,1.818639964166276e-06,0.9988070200316617,5.916551353650775e-09,4.472185125686287e-09,6.584901940863113e-08,0.0010855672855871136,1.9068803558634303e-08,2.0502192618670467e-09,2.078098210536785e-09,6.633179825965506e-05,4.624283012788382e-06
42.0,0.00011565043765400614,5.88108287574228e-07,2.257723302175963e-06,0.9993120782250811,1.2954218445428301e-08,4.7194936855506496e-09,7.271206132289209e-08,0.0004205584051803322,1.2226174490275277e-08,8.525557134500473e-10,9.60813520466934e-10,0.0001466122860158834,2.15038922593772e-06
42.5,0.0006807441518861074,8.190197125142932e-07,2.7855747199766e-06,0.9986218540529737,1.6990546547638002e-08,1.6109521767625676e-08,7.682256093350068e-08,0.0006030204850973077,7.266219133792618e-09,3.279336334188774e-11,2.9031563584281824e-10,8.653339219917226e-05,4.1258113866481225e-06
43.0,0.020587993242198555,1.3629295391905778e-06,3.219398836227466e-06,0.9775477210956447,1.9275131796439776e-08,9.028414943428364e-08,5.4142079893834606e-08,0.0017830984837502134,1.798009773531433e-09,4.2533396095648955e-10,1.8509187174095352e-09,7.382539209629392e-05,2.6116821994393927e-06
43.5,0.9653801765409645,2.442384289233797e-06,3.1000157594709686e-06,0.030919196824642937,5.103486614141099e-07,4.012791130108969e-07,3.0065288734302455e-08,0.003546748693355352,1.0680009981803832e-08,4.797816269278922e-10,2.3287474329954553e-09,0.00014457923192932415,2.8011274565280795e-06
44.0,0.6482904486594259,3.6838201073814943e-06,2.2472324988638273e-06,0.3462200654271001,4.804920231014675e-06,1.1393708619841887e-06,7.86039916250094e-08,0.005358621637788792,2.193818327804446e-08,2.270680054600681e-10,2.5816146093496175e-09,0.00011452518359850919,4.360397602377041e-06
44.5,0.004083768817822859,4.2820706764749635e-06,1.43558098696851e-06,0.9886741297198046,1.5049700539176684e-05,1.7748714996194307e-06,4.574940071371112e-07,0.00707281406419719,3.837508991219714e-08,4.1156814403104505e-11,3.49940369541825e-09,0.0001406626359723032,5.583128875330154e-06
45.0,0.000779823559035651,4.551718925353492e-06,9.763936557215908e-07,0.9904533223753016,2.7081914178495423e-05,1.8512755148597792e-06,1.0311595697709863e-06,0.008571423333159833,4.3990931066395976e-08,1.9817253072553738e-10,2.8886806698348806e-09,0.00014878084513789835,1.1110347755094205e-05
45.5,0.0003739067358390021,4.706901202931173e-06,7.13551854766033e-07,0.9896000208272748,4.293340497145694e-05,1.5392177268215391e-06,1.4147673995800918e-06,0.009866836617537164,4.189777005689114e-08,2.016521089851235e-10,1.3500039908795811e-09,9.432914208659777e-05,1.3555384751413053e-05
46.0,0.0002649892906658726,4.658416838125415e-06,5.614722896214196e-07,0.9888004424784268,0.0032578391702502017,1.0617375086073163e-06,1.502410179730223e-06,0.007622972250400763,2.309640714051333e-08,1.1995123692869214e-10,5.513871359554775e-10,3.769686392596514e-05,8.252141710197069e-06
46.5,0.00022322437257199154,4.350819171717096e-06,4.863842841012258e-07,0.9884009481684134,0.011343473293338286,6.307755824883075e-07,1.3679087887464738e-06,1.5609556951526333e-05,9.863649453650737e-09,9.334056376372244e-11,4.686407906116724e-10,7.686335410368776e-06,2.2119598709854746e-06
