time_fs,S0,S1,S2,S3,T1_m-1,T2_m-1,T3_m-1,T1_m0,T2_m0,T3_m0,T1_m+1,T2_m+1,T3_m+1
5.5,1.322898632391404e-06,0.9889805865504273,0.008385530662211656,0.0026301893292819097,4.7858847675796965e-08,6.652855280083464e-07,8.858175444655048e-11,3.972645468822663e-09,3.5527761846974407e-07,5.897213470552397e-10,4.74650975145476e-08,1.2425594572053335e-06,7.462027572790547e-09
6.0,2.719494202873704e-06,0.9890613276695767,0.009672899334450686,0.0012595000091674233,6.789630575490346e-08,8.852220107094381e-07,1.9192170836672813e-08,5.5897485899848446e-09,6.157826664040338e-07,2.118601748824114e-10,6.678064783610286e-08,1.88412848860052e-06,8.688697999752048e-09
6.5,5.4802750554425405e-06,0.9913124827855443,0.008293878756870399,0.00038395691581081837,9.212499445694017e-08,7.95844614129733e-07,1.9571066170796675e-08,7.162979480558407e-09,7.661426532619005e-07,2.1000122792601077e-10,9.073621174508508e-08,2.406386391056335e-06,2.3087714899293907e-08
7.0,1.1768271267803056e-05,0.9941566102590512,0.005760990982725715,6.556138085799432e-05,1.194234331372953e-07,8.750416143396208e-07,3.6520064337160424e-09,9.265811620162901e-09,9.746140853067683e-07,2.3171391351378033e-10,1.1779469232092788e-07,2.960409017055699e-06,8.673769486112933e-09
7.5,2.8962506039093873e-05,0.9965307341210441,0.003381206403873154,5.299140866839226e-05,1.5106563980853297e-07,1.0412422242805675e-06,3.93047103805398e-09,1.094415268312867e-08,1.2129172074009531e-06,4.916170343517324e-10,1.486301208924184e-07,3.533367999828791e-06,2.970959594504589e-09
8.0,6.959653318875959e-05,0.9978923814727374,0.0020307763893877683,3.744230086513682e-08,1.877682115707545e-07,1.2680241499616787e-06,2.7164965145641016e-09,1.265871967716636e-08,1.461328183470708e-06,5.373907739726493e-10,1.8445249682781148e-07,4.0866119165236e-06,4.064722246759407e-09
8.5,0.00011966290081159302,0.9984850135974694,0.0013774413905649039,9.601001509251901e-06,2.3120492697936e-07,1.5269525994683049e-06,1.0966328174196524e-09,1.4243232432420147e-08,1.7042871245890036e-06,4.975058687755017e-10,2.2661949380390096e-07,4.574580096986137e-06,1.6280073885373155e-09
9.0,0.00014490461442976185,0.9991842439324659,0.000659529953032934,2.055692222871738e-06,2.798214786777286e-07,1.7948920870997703e-06,8.25335054442802e-10,1.5642695638412447e-08,1.9229419666555525e-06,5.301330866423955e-10,2.734436803262373e-07,4.976371481214705e-06,1.338983846285944e-09
9.5,0.0001804716779799322,0.999612809114781,0.00019434517314549443,2.2183348291118948e-06,3.322605568687861e-07,2.0637931053505314e-06,4.798358325403133e-10,1.6918920228973035e-08,2.1124048953304504e-06,6.470115176209811e-10,3.235755992572262e-07,5.304870732954984e-06,7.486253307304344e-10
10.0,0.00025577814210439023,0.9996066112519298,0.00012538853845987693,1.1780510472498127e-06,3.9434454794664466e-07,2.3542840356997037e-06,5.528150563408114e-10,1.865804169188754e-08,2.283915804285951e-06,1.0281392628504329e-09,3.8305028203491935e-07,5.607365109865572e-06,8.177514635292341e-10
10.5,0.00039175438837843463,0.9995179075150685,7.756012803898986e-05,5.930750735858225e-07,5.359011594596361e-07,2.716080936897304e-06,5.372501394763588e-09,2.4393907799511262e-08,2.43138733670135e-06,3.098578806271848e-09,5.206195904873515e-07,5.941306864808164e-06,6.732633945805787e-09
11.0,0.0006742565933645232,0.999275590390471,3.652485430874548e-05,2.9479697126116185e-07,7.0272375643916e-07,3.0932565543868186e-06,6.468233569184538e-09,2.830608821038408e-08,2.5065035321502685e-06,1.7333519621958573e-09,6.786840417267378e-07,6.309624158948987e-06,6.065192163030489e-09
11.5,0.005107019886856769,0.9923114677343692,0.0025668076806309274,2.5528521986438393e-08,7.666175323963519e-07,3.469246569620691e-06,1.3636744181178917e-08,2.8814694288852742e-08,2.66715511350098e-06,1.8697911750143755e-09,7.424452063865928e-07,6.9744422410203516e-06,1.4941865150917762e-08
12.0,0.018342892063640277,0.9800769568618263,0.001564736159410096,1.0112098420529864e-07,7.718920095318701e-07,3.7991478301099705e-06,9.45289370954439e-09,2.7060969069787537e-08,2.7897557905022493e-06,1.3005883917507352e-09,7.547667008733078e-07,7.150087567008495e-06,1.0329757107008568e-08
12.5,0.0387412792189514,0.9608603144864821,0.0003825642574302448,5.445738476075102e-07,7.954488575961251e-07,4.0381457949327224e-06,2.0834937254984215e-08,2.4799841632277375e-08,2.737508245197664e-06,1.2161091198792013e-09,7.785299840514076e-07,6.876675029800914e-06,2.430451740865171e-08
13.0,0.061083104284892324,0.9388268892445397,7.532001637171791e-05,1.1388093450582135e-08,7.87133005232403e-07,4.20100984118234e-06,2.193327511870636e-08,2.1766172998946774e-08,2.5495258065863354e-06,8.133221791873062e-10,7.80791552764803e-07,6.284637745510107e-06,2.7455366453218737e-08
13.5,0.3553418381460966,0.6445624793330847,7.87454276932574e-05,3.6892109393932787e-07,6.599514696899295e-07,4.989432277277874e-06,1.323191030335367e-08,1.7738524030580293e-08,2.5590573353649184e-06,1.6647560451214219e-09,7.196769730606841e-07,7.576408804821119e-06,3.1009898135533614e-08
14.0,0.5611719577715903,0.43878500137941584,1.5103300973199743e-05,9.22669185954748e-07,3.5173924340300124e-07,1.0151615504243483e-05,6.320931110641431e-09,6.839429901908002e-09,2.937380370950116e-06,1.9989691977971034e-09,4.239727593804409e-07,1.3102313402026808e-05,3.269845317103576e-08
14.5,0.6717763989013995,0.32816621604006596,6.395373820574309e-06,2.551895451309213e-06,1.167589003662613e-07,2.0647820938000373e-05,1.6751894501789263e-09,2.675144074594447e-09,3.6310886184483246e-06,2.5582876641821964e-09,1.311529551643507e-07,2.3883701660098206e-05,2.0357551085081596e-08
15.0,0.4136989849342267,0.5862522177868984,1.3576953289396187e-06,1.5228389468956396e-06,1.88563371527949e-07,1.9922343629847677e-05,2.3479855228173625e-08,1.5061985113314276e-08,3.013807206411228e-06,1.7145225014733038e-09,1.1150107478871659e-07,2.262252873864191e-05,1.7744093132410768e-08
15.5,0.25184921777142955,0.7480969231320406,3.4006998137872497e-06,4.6916748315529035e-06,7.33772872244564e-07,1.967250238476049e-05,5.841779838218388e-08,3.4508750036690226e-08,2.452539773011e-06,1.3190710492998404e-09,5.959010208806173e-07,2.219210175860506e-05,2.5658556528839974e-08
16.0,0.1651855379026097,0.8347640500642317,3.0908498976114385e-06,6.451684147050582e-06,8.886796587852824e-07,1.74015211531584e-05,8.296976724738157e-08,3.0999693520014574e-08,1.9028964514409452e-06,4.50643948615275e-10,7.751087958390017e-07,1.9731282967883183e-05,5.558992051626994e-08
16.5,0.11915331970862178,0.880807492876586,1.6188681345215073e-06,7.181529805625614e-06,4.924338633895492e-07,1.2967020220292354e-05,8.916962058648064e-08,1.2127467469411025e-08,1.3850443456839754e-06,4.911551031855492e-11,4.611634387588327e-07,1.4883061677535756e-05,9.694712824110986e-08
17.0,0.08466856574462325,0.9153029332434653,2.220136768919241e-06,6.3872409371140735e-06,1.6710835316615552e-07,8.437926879414412e-06,8.624165113125815e-08,2.1687399101801317e-09,9.661262444302384e-07,5.347882968925549e-10,1.8806512319037074e-07,9.922785046760742e-06,1.226775020587296e-07
17.5,0.054707039728122374,0.9452689292377937,3.628045652086345e-06,6.208367453287978e-06,1.437394320331064e-07,5.83434342914959e-06,1.0113320752706335e-07,2.86669466121142e-09,6.878701499940278e-07,1.3450639440671436e-09,1.528829706331071e-07,7.144189255368417e-06,1.2625086653250375e-07
18.0,0.033978373773133355,0.9659996431595607,2.9830547156327675e-06,6.071809974249529e-06,2.214427067592847e-07,5.199623113470813e-06,1.4343377118462537e-07,4.989730457922347e-09,5.263359217039659e-07,1.4114014067651063e-09,2.024888405314959e-07,6.493381069377349e-06,1.3509603767400657e-07
18.5,0.022661544280745276,0.9773193433331645,1.2811275000048848e-06,5.457616151592504e-06,2.9688567838472983e-07,4.95187364927664e-06,1.8531904569757896e-07,6.083699944788121e-09,4.1717744554659293e-07,6.613982139503749e-10,2.740289941585375e-07,6.0698208336217675e-06,1.7179167318507155e-07
19.0,0.015685504361182826,0.9842998370170254,5.695669891695096e-07,4.296909044141607e-06,3.0463790456922184e-07,3.854156679577962e-06,2.0303477479512467e-07,5.430977570783742e-09,3.108820639821705e-07,4.328085150254064e-10,2.960327579821911e-07,4.599321844676406e-06,2.182158896763272e-07
19.5,0.010655619360919832,0.9893346800195651,4.527393542216973e-07,3.159991379559856e-06,2.1985472677363309e-07,2.2435558282230423e-06,2.137965647616294e-07,3.2189896378193967e-09,2.0668182288744525e-07,8.260934359241213e-10,2.2371209872261894e-07,2.7334660913645995e-06,2.427766013325107e-07
20.0,0.007938890489799821,0.9920549410580289,1.454598837806459e-07,2.0485330112327896e-06,1.6655856673050717e-07,1.2446537450597679e-06,2.4283050404404485e-07,1.9354734937168817e-09,1.336172702731799e-07,6.722840915228004e-10,1.6445267448668658e-07,1.770225038448347e-06,2.495136917604477e-07
20.5,0.006205593915737121,0.9937893498202804,9.750899059158027e-09,1.0673971298786307e-06,1.9798921640363524e-07,1.1742403817556747e-06,2.801040457213365e-07,1.877318668808138e-09,1.0067406028061769e-07,1.8103240109344598e-10,1.8226942225540767e-07,1.7771481100336127e-06,2.646322913092599e-07
21.0,0.0037872368875512393,0.996208152328431,1.3588388886871195e-07,4.1007500678705133e-07,2.3761582307823357e-07,1.2376981486394134e-06,3.032527389842921e-07,2.0155187345869233e-09,8.235935514834601e-08,2.800417016568013e-10,2.2887901852023724e-07,1.6815939471132865e-06,2.9113047020044574e-07
21.5,0.001744176706499406,0.9982524646602711,3.137387460357621e-07,1.104814142610185e-07,2.3492746887589133e-07,7.966708233186465e-07,3.182099907668723e-07,2.095180248321988e-09,5.658837846995556e-08,8.263536266735111e-10,2.406141029062502e-07,9.718106646851392e-07,3.126699683252273e-07
22.0,0.0014495275541739363,0.998548296320338,5.201120899520636e-07,1.231322598896386e-08,1.9889206164177202e-07,2.2552282536078649e-07,3.455184731047352e-07,1.7763908306232916e-09,3.012953121590656e-08,1.6517550893654252e-09,1.9995756333190245e-07,3.1247703362313195e-07,3.27774653540682e-07
22.5,0.0018058002310695539,0.9981918051831346,9.061935877126646e-07,8.243512356733307e-09,1.7825766808780433e-07,1.0380743790984536e-07,3.8736973514004546e-07,1.1992685355494294e-09,1.624772036314262e-08,3.389014179355535e-09,1.677214420758278e-07,2.7076436586607137e-07,3.513920375526515e-07
23.0,0.001317455027440983,0.9986788451129314,1.6193841004856648e-06,8.676297851182225e-08,1.9787581678880881e-07,2.9058582585834804e-07,4.3144966117313645e-07,9.84315430353616e-10,1.2777800179479412e-08,6.488286272286741e-09,1.8813575274495636e-07,4.739139659042837e-07,3.9150091349246724e-07
23.5,0.0003406755300976323,0.9996545239953506,2.5257798609547923e-06,2.053412355713143e-07,2.2133022536581607e-07,3.109484454891298e-07,4.722756921873391e-07,1.2180993794477818e-09,1.0594213040290729e-08,1.0803390281262675e-08,2.209313709546152e-07,3.8094148522282515e-07,4.403104020694848e-07
24.0,2.808925885041719e-05,0.9999665797000852,3.3982912920273815e-06,2.779574039010161e-07,2.1468546789624066e-07,1.1184060165745257e-07,5.135535160300404e-07,1.3908070699227784e-09,6.5443592598597134e-09,1.613913343422863e-08,2.164225965858089e-07,8.910741937601312e-08,4.851085329356761e-07
24.5,0.0005651721573021659,0.9994288289583778,4.195290194731686e-06,3.0212350251885623e-07,1.9375212689219027e-07,7.356037121485602e-09,5.536041906427373e-07,1.1465459202422685e-09,3.033469907104358e-09,2.2349552767293766e-08,1.873289510739025e-07,1.4252951071727744e-08,5.186469327541125e-07
25.0,0.0011274734810839719,0.9988654628527358,4.887438869698311e-06,3.3174550569097707e-07,1.9499946552006534e-07,1.2501338265536333e-07,5.763576596942506e-07,8.030557867549677e-10,1.8949205607061334e-09,2.87037612796308e-08,1.8305333933161803e-07,1.9678031385600434e-07,5.36876050921221e-07
25.5,0.0011009010183022445,0.9988913542524368,5.258568967055049e-06,3.542433548545392e-07,2.2128722444949263e-07,2.5796199462347506e-07,5.603103547180538e-07,7.378474945610182e-10,2.0413040758937062e-09,3.353967807675279e-08,2.1197017638482707e-07,3.128991965607768e-07,5.3116908305838e-07
26.0,0.0007397349293364832,0.9992527070949163,5.257379502011025e-06,3.4149204159913617e-07,2.447648470371775e-07,2.364655437973288e-07,4.950277212681624e-07,7.964506396847107e-10,1.8111577809757772e-09,3.489747762390693e-08,2.384323667272857e-07,2.174227264519298e-07,4.894857598551371e-07
26.5,0.0006541114080659124,0.9993391406667959,4.879954080038507e-06,3.000245948507568e-07,2.533724369239453e-07,1.4667489109842074e-07,3.8799968546166033e-07,7.32805579038657e-10,1.0419183944131154e-09,3.157156979788168e-08,2.4521234250975045e-07,9.368363411269684e-08,4.076571795790289e-07
27.0,0.0011169330813252738,0.9988773185547329,4.135187120698423e-06,2.3889313768577946e-07,2.607139255424218e-07,1.5104407487163318e-07,2.624600079587933e-07,5.570423423354277e-10,4.147189420263302e-10,2.3936459805930575e-08,2.4769531049396167e-07,1.2914844827358852e-07,2.9831383276510565e-07
27.5,0.0018066798151262905,0.998188685894724,2.9813828885762693e-06,1.3920326342540933e-07,2.8432014269612326e-07,2.9366125856032157e-07,1.5272212513841282e-07,3.7771844190274376e-10,2.010726112704403e-10,1.4349087408312566e-08,2.6626519528332845e-07,3.1297054977467855e-07,1.888366356997448e-07
28.0,0.001641856661738748,0.9983551169352356,1.0609679232021716e-06,7.492769546525161e-09,3.390406567585905e-07,5.381680018643182e-07,8.967685264705374e-08,2.4669058903056675e-10,1.5459643785552682e-10,6.508537959617367e-09,3.1639138763873674e-07,5.572983996702369e-07,1.1045729514870786e-07
28.5,0.9022758194767192,0.09771995353690227,9.21362358442149e-07,2.0337776888196622e-07,4.949464482731951e-07,1.0065455741818581e-06,6.759090760512287e-08,1.57294103367664e-10,4.3416846035281585e-11,2.7455858013063603e-09,4.6567076963357005e-07,9.767986526254041e-07,8.774744259265555e-08
29.0,0.9943038586827495,0.005689295927085163,5.598968576963595e-08,2.6011291703915935e-07,6.581575176495187e-07,2.61313936185125e-06,6.915069979245159e-08,9.993662630931032e-11,2.4829166365289196e-10,1.445832035202309e-09,6.271236731086316e-07,2.4591769534352596e-06,1.0074515593269557e-07
29.5,0.9948051112724446,0.0051820593803544816,1.988418229756461e-06,7.429303384971451e-07,5.644685519328796e-07,4.605520841185286e-06,8.043096939932511e-08,8.713746163324907e-11,3.0861000037835724e-09,5.79935290393172e-10,5.523752388860534e-07,4.219197257681199e-06,7.225245422940877e-08
30.0,0.9969069649528823,0.0030726380191241414,1.050480459362993e-06,2.715063341136877e-07,3.37525999333264e-07,9.480603195496748e-06,6.068005382190232e-08,1.0791899873080508e-10,1.266185741670945e-08,3.1500722842786895e-10,3.97802160440407e-07,8.744620955429289e-06,4.072412476465856e-08
30.5,0.9969157338810564,0.0030515760305286368,1.069490964792439e-06,1.446792704911644e-07,2.0092075595041156e-07,1.591489665372665e-05,3.796649996244884e-08,3.034730739659134e-10,3.2340690663410464e-08,2.064258234655285e-10,3.2743146507306986e-07,1.4905761319532004e-05,5.609089067888401e-08
31.0,0.9989198786529524,0.0010364393888104059,1.109086594662399e-06,2.9324711565644267e-07,1.464065072852752e-07,2.1354461263521095e-05,3.9874940166314726e-08,6.221972881935139e-10,5.981998450393665e-08,4.313018570297459e-11,2.8549417000265967e-07,2.03429964872614e-05,4.990570490989089e-08
31.5,0.999950627736231,3.4525533859860137e-06,1.1686506023293161e-06,3.0907483348113606e-07,1.318252649690736e-07,2.2267579178435906e-05,3.950886401602345e-08,1.021169027982631e-09,8.138738726881015e-08,9.55583201572212e-12,2.5990284222800595e-07,2.1622943052511984e-05,3.780759420839762e-08
32.0,0.9997170547456047,0.0002473940513743517,1.432071855535026e-06,2.8416404272592086e-07,1.6057416912876004e-07,1.6597561034447104e-05,3.697410854274396e-08,1.384866089624912e-09,7.690095124433642e-08,6.029619793824623e-12,2.624864043910594e-07,1.6655744530391792e-05,4.333492657000829e-08
32.5,0.9999125349822134,6.928258078074994e-05,1.9617914054467447e-06,5.561357551846113e-07,1.8811826916033642e-07,7.263899260163743e-06,4.0175083940273716e-08,1.8593284137075933e-09,4.417747117228693e-08,1.3061303268066582e-11,2.4811161540340145e-07,7.835883611954361e-06,4.22720906658485e-08
33.0,0.9999529020243351,4.086734109902846e-05,2.7589159367826794e-06,7.700021331125654e-07,1.6619103968592987e-07,9.651857766055646e-07,3.4955896358566376e-08,2.9785418143572962e-09,1.2337073461084901e-08,1.3493676771637369e-11,2.0146318256684475e-07,1.2819706910522067e-06,3.662078138055011e-08
33.5,0.999947941047813,4.521719357485934e-05,4.180349894874048e-06,1.3229728140522216e-06,1.2260926305253471e-07,6.144734440851533e-07,2.747444373111546e-08,4.807213028989934e-09,1.0992827068782249e-08,6.3144133987198196e-12,1.5965874442306968e-07,3.686497434483769e-07,2.9763938195291368e-08
34.0,0.9999563416031622,2.9954234278550357e-05,6.4435302132016e-06,2.1780323555424063e-06,9.663796858812295e-08,2.294001324956009e-06,8.569829151495609e-08,3.964325966595361e-09,3.419714021201556e-08,2.5258545084654524e-07,7.809055336236013e-08,2.0232994013626423e-06,2.141254506658838e-07
34.5,0.9999423988474161,3.942655823379017e-05,8.565687196913059e-06,3.48162163660221e-06,7.00218026251422e-08,2.1318352346863366e-06,4.0615921252903553e-07,6.175108559420343e-10,6.195564687665631e-08,7.476533231015391e-07,1.210771095935887e-08,2.2070908591945664e-06,4.898442243659187e-07
35.0,0.9999420733138468,4.2541988826311595e-05,7.89312095533679e-06,4.712210874764051e-06,2.3870973172919573e-08,7.280115417197296e-07,2.542642456143966e-07,5.671768786508307e-10,6.191639687031022e-07,2.9360533493673454e-08,7.0954134692210655e-09,1.4993841109086955e-07,9.670931668523534e-07
35.5,0.9776964763651596,0.011992640620260639,0.0035819731785889774,0.006728037120243338,3.587683231556561e-08,1.7411574155373512e-07,1.357145361706034e-07,5.6889559885665505e-09,2.582219975752485e-07,2.112217701878423e-08,5.0430915200082814e-08,1.822120631106421e-07,9.332537633084215e-09
36.0,0.9884665649125373,0.008905855982151755,0.0007411272090361812,0.001884769899112693,2.1475561299089757e-07,1.2188628573858476e-07,4.198151264927927e-07,1.3787979604928702e-09,2.5976121056394314e-07,1.5693638348752418e-09,1.255003794822005e-07,1.4544839160068176e-07,3.9188190918169415e-07
36.5,0.9964797735608514,0.0030010018142158676,6.082344868022165e-05,0.00045668373732053096,4.0100413899844007e-07,2.7548639736816953e-07,5.098888451349863e-08,9.344406368815322e-09,3.3988853413062824e-07,5.162471738347103e-08,2.2466549468578527e-07,2.1737263707133582e-07,1.4706371955715721e-07
37.0,0.9982047027573588,0.0014490475521059195,0.00022573459512685253,0.0001182499578990936,7.501246108241822e-07,1.1847334130500596e-07,3.3238352542214565e-07,1.2680289838676034e-08,2.376030351291273e-07,9.026400369131043e-09,4.593958118754204e-07,1.796172180080378e-07,1.6583319130388546e-07
37.5,0.9992805484824153,4.289268613157305e-05,0.0006423522717055161,3.139831244116267e-05,1.1482734898238168e-06,1.5295882627874842e-07,1.053279135689134e-07,3.2876361385534506e-08,2.506810192054302e-07,1.198216634300903e-08,7.168617999663506e-07,1.2365603600748891e-07,2.6562956281794767e-07
38.0,0.9997651688201,4.117421812197175e-05,0.0001844026375224737,5.616726610528406e-06,1.6160323432704932e-06,2.014353663871446e-07,1.7605855082223887e-07,5.0801833321844466e-08,1.2622615295304818e-07,1.1516475392509207e-07,1.0684333289039908e-06,1.438990997888292e-07,1.3954628394703775e-07
38.5,0.9998906304673693,8.447086090235102e-06,9.495621172246826e-05,1.4229237612405396e-06,2.1348034630321905e-06,1.8250647989053457e-07,1.1566949669007998e-07,8.275476641085116e-08,7.830780790768437e-08,9.540938483990889e-08,1.4651172048091736e-06,2.633425488345107e-07,1.253999150368104e-07
39.0,0.9999190927314215,2.911384855707555e-05,4.5430789620049885e-05,7.259333049678291e-07,2.6894460009661042e-06,2.401996447617821e-07,8.595075072060726e-08,1.1858878500587959e-07,1.5036038646884735e-07,8.153083304964998e-08,1.939500079408197e-06,2.425785522668832e-07,8.854204103231168e-08
39.5,0.9999470542593556,4.3304226317533125e-05,5.225191879883239e-07,2.1500173232287044e-06,3.278622143851366e-06,3.4479852773144706e-07,7.577045090097603e-08,1.7105389725969547e-07,1.511180345560721e-07,5.792063192071127e-08,2.475702448304891e-06,3.391627835331319e-07,7.482879473945456e-08
40.0,0.999937609489194,4.9186900934370746e-05,8.08238048239613e-07,3.886045506762106e-06,3.91008990275079e-06,4.0582764799253237e-07,5.778916001345798e-08,2.4141881939952866e-07,2.1784110091856945e-07,4.575087629204698e-08,3.1060378919432926e-06,4.645636832031835e-07,6.000710352590299e-08
40.5,0.9998880276339811,9.878998204295022e-05,1.3241069725660713e-06,1.4322483514367365e-06,4.609293604827973e-06,5.599650106751658e-07,4.973785607545645e-08,3.391007901365939e-07,3.2765145827994444e-07,3.722270218940077e-08,3.856960685253911e-06,5.947505687976376e-07,5.134590679593884e-08
41.0,0.9976337260395306,0.001480469476467127,0.00087215907002624,1.9836512138107772e-07,5.428973458524892e-06,1.0785122320069421e-06,6.167054557931952e-09,4.920695043088836e-07,5.336815608131502e-07,4.268863209574392e-09,5.006890208064329e-06,8.895641989664593e-07,6.921658308330891e-09
41.5,0.9988248318829795,0.0010857002079226637,6.633547260445245e-05,4.6226151486782946e-06,6.592263999364883e-06,1.696378969806437e-06,3.8719574029201125e-09,8.143740537949996e-07,8.459757453839883e-07,4.091346115820479e-09,7.062484537017092e-06,1.4903541097327197e-06,2.667226391165974e-11
42.0,0.9994051342622676,0.0004206759526652199,0.00014664592524396016,2.147956990455318e-06,8.107000972955907e-06,2.45722400303752e-06,4.651951293652999e-09,1.3282888016776077e-06,1.2458333949333761e-06,4.704352385207679e-09,1.0024237938070442e-05,2.221117059927136e-06,2.844386367922007e-09
42.5,0.9992708353919795,0.0006034776389816905,8.654754630566852e-05,4.120442003064533e-06,1.0312587517895791e-05,3.496106560296423e-06,5.742770922155903e-10,2.167306514536752e-06,1.7291047873228794e-06,1.1141959340633287e-08,1.436100475797883e-05,2.937479604244281e-06,3.67464827228921e-09
43.0,0.9980898741364795,0.001784292034673707,7.384710061063278e-05,2.6050497560258795e-06,1.376419511274492e-05,5.109626209056179e-06,2.389997589596885e-09,3.632276655185643e-06,2.329441746084915e-06,1.197994089240307e-08,2.0991199305679216e-05,3.5367640580182942e-06,3.805334774700532e-09
43.5,0.99624012332979,0.003548996382313693,0.00014459961885404792,2.790093474460608e-06,1.488393077294439e-05,7.631156375731361e-06,1.0279242343265292e-08,5.36683257274175e-06,2.9599152006883336e-06,2.348798733642286e-08,2.8778194387597816e-05,3.82384998527359e-06,1.2929164650436123e-08
44.0,0.9944342618288683,0.00536237002556965,0.00011453039701464618,4.34418308613643e-06,1.6972298488321238e-05,1.0531637562797786e-05,1.616111175017829e-08,8.936874949616252e-06,3.2306474058811167e-06,3.8350188571201244e-08,4.101491441243273e-05,3.7303089101644536e-06,2.237245308135174e-08
44.5,0.9926583559707888,0.0070791048835123615,0.0001406367375477366,5.563167573793942e-06,2.567194829456325e-05,1.2589943357033876e-05,2.5962534828323646e-08,1.422976172628065e-05,3.1020929589639396e-06,5.3027936172249625e-08,5.649174211184569e-05,4.140390139339423e-06,3.437160906640089e-08
45.0,0.99110073676035,0.008582293541176286,0.00014869420711371956,1.1081300827535875e-05,3.7750895935477245e-05,1.4168848635712105e-05,3.409709862213271e-08,2.108821292493491e-05,3.1723790951794846e-06,5.912054804881684e-08,7.562890024910524e-05,5.256528684107678e-06,3.520742517667238e-08
45.5,0.9897954196142659,0.009890731178489383,9.420458590285589e-05,1.352361021643941e-05,5.380890612664898e-05,1.4321072757611224e-05,3.698252515248127e-08,2.977408787842212e-05,3.1041124241328595e-06,6.15540474578563e-08,9.916709150941445e-05,5.820656237819443e-06,2.6547738869937307e-08
46.0,0.9888310448243793,0.010863507959031108,3.7600596834814256e-05,8.231009553317589e-06,7.30690657991648e-05,1.2690589685300414e-05,2.6707777887256608e-08,3.9937156082415175e-05,2.71653514342497e-06,5.371950063597062e-08,0.0001255178526966415,5.591339376378817e-06,1.2644022947420211e-08
