time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
0.0,8.628690512124724e-16,7.775129319451192e-10,1.1871025154905815e-11,4.788407353220015e-10,1.734463379381813e-10,5.0670628203469845e-08,4.704260045301845e-09,1.6727151251416432e-13,0.9999984462054035,9.684296952438226e-08,1.1715834582351934e-08,1.3884190113803908e-06,3.084494070448784e-14
0.5,8.32332358402436e-08,2.897976148647033e-10,5.456446133917961e-12,2.563640269293414e-10,1.7996622655063193e-10,4.138448546688047e-08,3.0921912597810543e-10,2.8948447314525916e-05,0.9999226432451437,5.7757186767202135e-08,9.05844218971958e-08,9.604063219496856e-07,4.717390106980901e-05
1.0,7.5763100607574e-08,1.0421978849887573e-10,2.623681926831659e-12,9.436798869085222e-11,4.92564004773904e-10,2.7883915346969378e-08,9.251019557025677e-10,1.708905978493298e-05,0.9998983920993679,3.428787028484785e-08,1.1999726812451538e-07,7.843357803857313e-07,8.347495395087578e-05
1.5,6.50596882530883e-08,2.669678813952077e-11,2.7760426411928434e-13,1.8336039659304445e-11,1.9588919393435974e-09,1.2099138438013362e-08,1.352295047389313e-08,0.0002746144595856233,0.999667437089426,1.6285102390411004e-08,1.037968419026443e-07,6.48572295587197e-07,5.7087110745281005e-05
2.0,8.694522668665071e-08,9.774863536164383e-12,3.739503319591393e-13,2.0626867329262487e-12,8.117085396628355e-09,2.041734244313351e-09,3.0551049047625095e-08,0.002582269799806297,0.9974045936699747,6.018837214876222e-08,2.0291676248410143e-08,5.179518536144295e-07,1.2410430989707054e-05
2.5,6.778077223150935e-08,4.400554184512901e-12,3.676531559843724e-13,5.028277638998912e-13,2.3120586606403817e-08,7.137539435879487e-09,2.570224612887351e-08,0.016334319001583643,0.9836240143955282,7.129785132901265e-08,1.0482884176985458e-08,4.2439432079768487e-07,4.10366814895841e-05
3.0,1.4884300613993935e-08,5.968457828703802e-12,1.7987987479797332e-14,2.971277071357596e-12,6.518572025646793e-08,2.0134350885502854e-08,1.2863455281064926e-08,0.20368974590106695,0.7961860645770835,8.117967999484797e-08,3.2049359930103866e-09,3.269016295527207e-07,0.0001236651588808527
3.5,1.975083466939541e-09,8.761351936244606e-13,4.0051466448887136e-13,2.3844538319013914e-12,2.3160974354342393e-07,3.307941763813421e-08,3.2347403479748915e-09,0.7138099321399136,0.28589182174477756,7.2589704921886e-08,2.4095052867829327e-11,2.7468288760313755e-07,0.0002976289160708938
4.0,2.8976878945443443e-10,2.8105373830754465e-13,5.510419144239135e-13,1.6275572639712272e-12,1.9764533239649398e-06,9.514362389321957e-08,6.784138313239535e-10,0.9043567059732253,0.09515455612704272,4.522812991713474e-08,2.3996984628132603e-07,1.0997092208467633e-08,0.00048636913699000956
4.5,4.6499515242705575e-09,5.703528779969875e-13,1.0384872801227255e-12,1.6460454126601148e-12,0.937623540808508,4.96704615883396e-07,9.079063736850819e-09,2.0102084859804454e-05,0.06131860192835281,1.3047127369131585e-08,2.4760268832047886e-07,6.907348324289978e-07,0.001036293356727398
5.0,4.2235036662388234e-08,5.239279088325978e-13,1.5966747914056359e-12,1.5401741523335232e-12,0.9505971240780343,3.139097118410431e-07,8.790890462681573e-08,2.474224175279007e-06,3.144742492776703e-05,4.034260211708816e-09,2.2341040453163747e-07,0.045403276989262394,0.003965005781588902
5.5,2.2672503879811337e-07,7.647172840943177e-13,2.1551006517824643e-12,1.7894038432460958e-12,0.9642497392674658,1.4266724084664878e-07,3.0818700065001047e-07,2.172127799641893e-06,0.022002925863782507,7.058091620899023e-08,1.4266527966521112e-07,2.6439141006620384e-05,0.013717832769757481
6.0,7.284580668452898e-07,9.018860315356957e-13,2.1628895453731217e-12,3.167487464861283e-12,0.9810101112506219,3.2571106796607245e-08,4.780255741497454e-07,4.134775636845749e-06,0.0059424990332667725,1.1332229629693505e-07,6.843238119075389e-08,5.4232373662270314e-08,0.013041779892407577
6.5,1.775072245853633e-06,8.31262508712016e-13,1.4624714177699706e-12,5.982350004189572e-12,0.9946189636367598,2.637249484319866e-07,3.333669906098067e-07,1.6194518781671902e-05,0.00023796618860597867,7.649275326502069e-08,6.397343289590884e-08,1.0025729783288852e-08,0.005124352991510072
7.0,4.2378542244282654e-06,6.947690536967127e-13,6.423314466134998e-13,9.760035632490961e-12,0.9933863689227628,3.172458507886873e-07,4.306062527450274e-07,0.001285711847855138,0.004082473764383988,2.2228161150895082e-08,2.4410428853587367e-08,1.6650106795005243e-09,0.001240411443988364
7.5,1.1009105817448703e-05,1.0211690996344601e-12,1.9788251132909174e-13,1.8760811264792038e-11,6.042982505105833e-05,3.0855742620212216e-07,6.75507061266287e-07,0.9751037124458685,0.02435595878817713,5.297334295271399e-09,6.046252990360114e-09,1.0464129213125721e-09,0.00046789336055952683
8.0,2.930296234540634e-05,1.7792737392088484e-12,7.479547715049399e-14,5.5694218348183884e-11,1.541017033953752e-05,2.747692380838128e-07,1.116770400678574e-06,0.9366354546475693,0.06322625577546692,2.8376598876987563e-09,2.204743301817346e-09,2.94367705245361e-10,9.21795103988659e-05
8.5,5.451117798710895e-05,2.7960582863035522e-12,5.49014450059193e-13,1.7387933811533053e-10,8.285021777256914e-06,2.2207373714444525e-07,1.964401271003968e-06,0.899007626826951,0.1009060724250717,3.3117752577890736e-10,3.710109417906976e-10,7.210261385064833e-11,2.1317121604097207e-05
9.0,5.998778664232643e-05,4.340264628362232e-12,2.6785940192538454e-12,5.331450820314114e-10,5.262529748578216e-06,1.7001405864049143e-07,3.3793536894870497e-06,0.9019576457229407,0.09797126332455107,6.669834940910844e-11,1.1654051498556987e-10,1.894571963744514e-11,2.2905260689649366e-06
9.5,4.457253141537978e-05,6.432820588305688e-12,7.711306714979089e-12,2.3565376509209232e-09,3.37703476378138e-06,1.3312270047871977e-07,4.7328799911385475e-06,0.9412818218279166,0.05866478019766138,3.154884868674156e-11,9.398220696812448e-12,3.759049603595055e-12,5.799901551581513e-07
10.0,1.9380080934731855e-10,9.19172845753836e-12,1.62661570529024e-11,4.4060287975271526e-05,2.349684922380321e-06,1.188955485904171e-07,5.36222193698859e-06,0.9777447556026081,0.022202301967289135,5.791366543126698e-12,9.338491235972721e-12,3.394877970705665e-13,1.0511050060486728e-06
10.5,4.770614174236982e-10,1.3861873137407886e-11,2.6343882327089818e-11,9.628672741881608e-05,2.062569902156339e-06,1.478147412083205e-07,5.231601224329012e-06,0.9932011234366469,0.006694469393848457,1.3965658515707045e-12,8.275535258709176e-13,5.279838354387576e-13,6.779362507136075e-07
11.0,2.9820826109336573e-09,2.8545711174245056e-13,3.717349482253131e-11,0.00020297358194131885,0.9962061460651644,2.637170144673636e-07,5.392157367138806e-07,1.873741786253142e-05,0.0035709021875533105,2.2973766170445192e-10,1.2247257631769007e-10,7.643057757899629e-11,4.343665600827057e-07
11.5,7.046107758320731e-10,1.269038774099448e-10,1.0303081187973409e-10,0.00038591383296874014,0.9982112165538348,4.805688985045522e-07,6.378914561916099e-07,1.4674693436805505e-05,0.0013868017903768415,9.917353170586484e-11,2.0017631772619102e-11,5.127670345438841e-11,2.7356405313053117e-07
12.0,8.194332034246355e-09,1.0270883954288118e-10,2.896696352379016e-10,0.0011427594697976267,0.6143341638873052,2.8589193526108563e-07,2.629321366974084e-07,8.981128921507214e-06,0.38451336873307784,1.1680087626079698e-09,1.5129650131503683e-11,2.929582265632455e-11,1.681575454261444e-07
12.5,2.0029191992952075e-09,3.1346281358981586e-11,1.4204045956387728e-10,0.0016227215262230078,0.39000641196856,1.9498600798695434e-07,2.146103479278853e-07,5.980956408972874e-06,0.6083502843924428,3.956706186133811e-09,7.051262911731959e-12,2.8598746875759757e-11,1.4185391346443779e-05
13.0,1.892222000202212e-10,6.52915171102731e-13,3.6008391603524272e-12,0.0014576179756627887,0.25816483099377746,1.3280673687222845e-07,1.835452811226459e-07,4.036239565821037e-06,0.7403585819364426,5.478641648088891e-09,1.7906630513559434e-12,1.7240150238153983e-11,1.461081132664241e-05
13.5,1.5011304021063766e-09,2.8600058987921488e-11,5.208004789004532e-11,0.0010849095070016477,0.1848603552262805,9.44361092376748e-08,1.6005022009684415e-07,2.8649851935131767e-06,0.8140515932393256,3.0205967340952585e-09,3.0361708398612683e-12,3.410490355911947e-12,1.7947074116110607e-08
14.0,9.349680806095668e-10,4.469039601884777e-11,8.6950362933472e-11,0.0007290298062848535,0.12722712985915582,6.517494058740675e-08,1.4315157673585363e-07,2.1151593941164636e-06,0.8720389421364394,2.0621040862965126e-09,1.8437145781652662e-11,1.6808860164115435e-13,2.571564868985894e-06
14.5,2.639749523923567e-10,3.811974340755672e-11,4.136135639607202e-11,0.0008815759655770266,0.09714410092633148,4.1179574193708486e-08,1.3197854481441072e-07,1.5464137834354372e-06,0.9019703557521946,3.3139984047380594e-09,3.447802618266814e-11,3.1287945779354554e-13,2.244091755968521e-06
15.0,1.7224033694811274e-10,1.1187822712100506e-11,2.272367035297698e-11,0.00030458666697929414,0.07177879849775892,5.8060764837045334e-08,8.883799686761688e-08,1.3099737359833467e-06,0.9279086312966777,4.9396502439141296e-09,3.769316245541192e-11,9.198286111805124e-13,6.521481793575553e-06
15.5,3.3857303175468387e-10,3.402757298436872e-11,3.1113686286143356e-11,0.00041480360447174587,0.04917098136474997,6.043746129497832e-08,7.069802711964712e-08,1.4359209918999438e-06,0.9504085861369627,3.777795514009249e-09,1.5002228356462812e-11,5.24413631803578e-12,4.05763549889539e-06
16.0,2.720655926310364e-10,5.2860402065183104e-11,1.4539803763608693e-10,0.0007443252805613245,0.015864734707746027,4.9098456781649376e-08,1.1104415057456498e-06,0.018358135776306083,0.9650221431436086,1.9849517001359033e-09,1.1234992789977116e-12,5.487911285894979e-12,9.499089894146822e-06
16.5,1.7835737466706444e-11,3.2138962750707894e-11,2.522646954523843e-10,6.134744384187926e-05,4.633937029811646e-08,3.54976687209314e-08,3.525645335373415e-07,0.022535130010948656,0.9773894068985977,2.297607503168053e-09,4.094912898786962e-12,2.0566611964036547e-12,1.3678638999180841e-05
17.0,2.5057910399641647e-12,2.414689055418795e-11,3.071464722253507e-11,0.0003537760839236596,1.6224477408422615e-08,2.4701136458390118e-08,1.335204703698548e-07,0.014925336797777593,0.9847120612156706,3.1375424561143055e-09,9.273680401029393e-12,2.2235891534798686e-14,8.648252419435329e-06
17.5,3.96457399900321e-12,1.826618021583256e-11,2.0659849787491165e-11,0.0006111858108039019,8.312335023891039e-09,1.7429218204544997e-08,2.8641928407586222e-08,0.009407097883230117,0.9899715337254772,2.0489706299972264e-09,3.824739788087073e-12,7.951625686705047e-14,1.01261012126916e-05
18.0,2.5116234786560104e-12,6.9750328049439535e-12,2.597237229180897e-10,0.00025163082826291005,5.2376492698449846e-09,1.161739655705778e-08,6.405384522684309e-08,0.006042930700600996,0.9936977995500846,9.576175972905479e-10,1.3603684917816003e-12,4.5825614296258006e-14,7.55678384776187e-06
18.5,4.638426614983562e-13,4.2183832559813825e-12,3.4271243779094806e-10,0.0005791816747535218,3.74787435402645e-09,7.568922750676762e-09,8.15839135265063e-08,0.003632063293937286,0.9957863435441443,8.125013020208793e-10,1.4415161216941009e-12,1.6372041389642317e-13,2.31742488384551e-06
19.0,6.988866368048956e-12,6.93688661080335e-12,3.7265864307283316e-10,0.0005733675052581816,2.1349806146742178e-09,5.469758891743737e-09,2.511689561654087e-08,0.0015562082125285738,0.9978693698606683,4.0757719307507463e-10,1.9285541772689462e-12,1.2464389426246912e-13,1.0209035988521577e-06
19.5,1.0987015530093401e-11,2.667201298178557e-12,4.3371709768534907e-10,0.0002626148906891535,1.1458224656899102e-09,3.977896066150041e-09,3.326639631348896e-10,0.0024376565539773326,0.9972995451539254,4.187310767212253e-11,3.3453180162364116e-13,8.231174711612749e-15,1.7745550025451014e-07
20.0,1.3843866046352652e-11,2.0105717352353784e-12,7.52870445969611e-10,0.000256215627848309,6.569952341584806e-10,2.577207230660415e-09,1.5163275177656584e-08,0.005839325203284414,0.9939025865733331,3.3956757547684455e-10,1.1163997882698897e-12,1.4218778298399352e-13,1.8530885108313945e-06
20.5,1.7985650042323614e-11,2.8452007306908048e-12,1.0135336538603266e-09,0.00013844036995669227,3.67315059423334e-10,1.6174152106746772e-09,1.7255286301125123e-08,0.007857599017802365,0.9919951234079402,1.5115428934771407e-09,1.1582233919878747e-12,2.3864733738264923e-13,8.815417017681657e-06
21.0,1.1064341090360781e-09,1.1695791063248113e-11,8.204334965427842e-13,4.0376045879635656e-05,2.209246813540685e-10,1.279519417476268e-09,5.232263540315606e-09,0.007171234009326015,0.9927670064087758,2.646985752774579e-09,1.865139679647269e-12,7.152440338474831e-13,2.137303481685959e-05
21.5,1.5424359855231009e-09,3.7551661156226533e-13,1.1529362082868446e-13,2.208549421094997e-05,7.572136900303506e-11,1.1353300309314113e-09,6.378779367598961e-12,0.005994158810618978,0.9939507036546448,3.0122345262137464e-09,3.802117928438911e-12,1.9149139099353958e-12,3.304626224304866e-05
22.0,1.3277542895930455e-09,7.25710167307594e-13,5.485450364521651e-13,2.895740890906703e-06,2.100114381562441e-11,5.372846253456797e-10,1.959814378923553e-09,0.0055483601583444534,0.994409601664977,2.8180655220248425e-09,4.131098729183339e-12,2.857204707810725e-12,3.91357635690779e-05
22.5,1.0376078486744224e-06,4.692150480723234e-13,3.482921986511945e-13,9.017120693150605e-09,3.355479749901029e-11,3.785558175207002e-12,2.3249282389509048e-09,0.00482884020469452,0.9951337566740757,2.0460286104594612e-09,7.50441196985882e-12,4.822419853998845e-12,3.635207468600545e-05
23.0,4.686052928147194e-08,6.120156953984242e-14,7.598267959876467e-14,7.2534312542107815e-12,2.3998582981342424e-10,7.439595548093733e-11,4.223816051681348e-10,0.0032330634936802256,0.9967404807351378,9.474331933968054e-10,1.630813254110024e-11,1.4680201354721317e-11,2.640718804553383e-05
