time_fs,S0,S1,S2,S3,T1_m-1,T2_m-1,T3_m-1,T1_m0,T2_m0,T3_m0,T1_m+1,T2_m+1,T3_m+1
6.0,7.978315858477509e-09,0.6847210714298192,0.3139882593390242,0.00128731937780582,2.3041890287035263e-08,3.6505316093986747e-07,1.3116449925335012e-06,5.454691093372371e-10,6.618524473452264e-08,7.796539752741031e-08,2.263633570715324e-08,4.807664194646171e-07,9.940360745305608e-07
6.5,2.2690031512250017e-08,0.7969799776038494,0.2010831323948225,0.0019348172526806658,3.3312944874524464e-08,3.7747611425265415e-07,9.854356204738327e-07,7.996708448008674e-11,6.688712222431235e-08,4.623123116195484e-08,3.295956304824365e-08,4.021428466346675e-07,1.0553319543961562e-07
7.0,5.592403114227546e-08,0.8738756338314756,0.12451866224651198,0.001604118296065121,4.375411486172382e-08,3.944881650670072e-07,5.008031261158724e-07,2.6591146710847298e-09,6.781964128948254e-08,2.551180251339306e-08,4.347643836816374e-08,3.680524826253527e-07,8.313687925515478e-08
7.5,1.2250364692173922e-07,0.9194607346531147,0.0797163203336871,0.0008214428431271139,4.9442838318557176e-08,4.38376015937907e-07,1.2903424877366638e-07,1.105139941332552e-08,5.3857960561082504e-08,1.142569089526698e-08,4.923449064002245e-08,3.394601949870191e-07,2.9778358343322367e-07
8.0,1.7276378143372888e-07,0.9417523114805838,0.057325628360317196,0.0009205836986590614,5.0590839262739507e-08,5.157423593655551e-07,5.562044794646138e-09,2.4961221602172364e-08,2.6846615384496768e-08,1.7048007799222828e-08,5.0346779266409716e-08,3.100977237978894e-07,3.0250103472172523e-07
8.5,7.4264095083211e-08,0.9547943578834315,0.04392815625360287,0.001276170796850306,5.21729916636466e-08,5.837902903144308e-07,2.9639165308475587e-08,4.3169005741546765e-08,3.0352493447473174e-08,4.383770772582645e-08,5.161616169985422e-08,2.8053184060918794e-07,1.2569239131022383e-07
9.0,6.225555354833125e-09,0.9671663426779614,0.03203197386029032,0.0008004350413801675,5.7726983918290814e-08,6.025680283790925e-07,4.564293457627713e-08,6.53061795979205e-08,1.0390497926943309e-07,6.023143359338838e-08,5.66016094470576e-08,2.414819704981575e-07,8.730694821985072e-09
9.5,1.6449288506849738e-07,0.9778276571704746,0.021825273473657564,0.00034559237501457634,6.647233805652685e-08,5.87310196503378e-07,1.914349554889244e-08,9.07057770818569e-08,2.2493990457374417e-07,4.289278339132128e-08,6.48712616637008e-08,2.0049370122055411e-07,1.5658678082207464e-08
10.0,3.7073103801934845e-07,0.9842589772242887,0.015225372953959085,0.0005138272925091048,7.4230407625626e-08,5.878730710031286e-07,8.550680333277334e-10,1.1836646183914462e-07,3.6542445910911164e-07,1.4824925954066042e-08,7.254729012509286e-08,1.8453975478575736e-07,3.313671952352188e-08
10.5,4.3348372794721085e-07,0.9880719726696535,0.01152352600257105,0.00040232896535206833,7.588219237741172e-08,6.329040787245388e-07,2.8410735251664328e-09,1.4186902663208457e-07,5.785048722957296e-07,5.5825655002073e-09,7.442179856940753e-08,2.138719121517629e-07,1.300117471045393e-08
11.0,3.1351155002596655e-07,0.9917993337985422,0.008096132696846862,0.0001019560818960784,7.157625809680384e-08,7.238560015408665e-07,1.970088673023608e-09,1.538127774907497e-07,9.468081127601204e-07,6.150822737989861e-09,7.02403627429187e-08,2.8924098355832307e-07,2.559573451580003e-10
11.5,1.8199140259643082e-07,0.9960116570581853,0.003926293971568177,5.8792868398240736e-05,6.768478453972023e-08,8.643602361453109e-07,3.6376481301735466e-10,1.6147599317495353e-07,1.5046511534159098e-06,1.8367675522175923e-09,6.587777084768977e-08,4.058504730972451e-07,2.009384540921293e-09
12.0,1.9894661365330136e-07,0.9990796982180655,0.0008867590133807435,2.9563308625722243e-05,6.733101437127219e-08,9.101991248305373e-07,4.0397410637027244e-10,1.7189707158775625e-07,2.088985784246252e-06,2.361983086652925e-10,6.475795250579577e-08,4.7512693042233087e-07,1.5753147341683815e-09
12.5,1.774147465984792e-07,0.9992569571016162,0.0007305637444479824,7.619495649920025e-06,6.713912674696859e-08,1.0047693985164013e-06,3.816894527048637e-11,1.7867387900891133e-07,2.767659048379323e-06,1.0082655421497382e-09,6.458426840613205e-08,5.982319158968241e-07,1.3964271184710627e-10
13.0,9.223584231626932e-08,0.9978813717108511,0.0021122096699107387,5.723905609579707e-07,6.349858484861603e-08,1.162942800293408e-06,4.199397453363637e-10,1.7236740127355545e-07,3.5106936055891365e-06,5.634840635788747e-10,6.13212556799566e-08,7.819530216259968e-07,2.327319808785133e-10
13.5,8.956183066697138e-09,0.9977343350072739,0.0022568779621129336,1.8391918829132467e-06,5.83086585667322e-08,1.3979622766043535e-06,2.0585887601989803e-10,1.5574372796207014e-07,4.238711524501133e-06,1.884300364590134e-09,5.657655309767068e-08,1.0293290411642395e-06,1.6052091064341078e-10
14.0,1.5737991381613178e-07,0.9991253448809839,0.0008600654481496102,6.496867070967927e-06,5.54604565372246e-08,1.6768820424917885e-06,1.3682352963404848e-10,1.3638535709428486e-07,4.7026923604098734e-06,2.4566656842127404e-09,5.390417548370382e-08,1.3074155010561576e-06,9.064969445011254e-11
14.5,4.0984599887019e-07,0.999743057104202,0.00023455704170491755,1.3774709067888532e-05,5.6663625630551225e-08,1.889491532413732e-06,1.4890752358012046e-10,1.1707240914639414e-07,4.538567268393435e-06,3.0006621658322854e-09,5.521781814437181e-08,1.5407724674839854e-06,3.6436350912051706e-10
15.0,2.2629038311094783e-07,0.9993319745332929,0.000644547658879704,1.5917899528465092e-05,5.9137771692889143e-08,1.8617833216058906e-06,3.751655350094779e-10,9.754382120675804e-08,3.610807571099447e-06,2.1915288564031334e-09,5.776864936347436e-08,1.6421144762492525e-06,1.895383096368573e-09
15.5,3.5551071832825595e-08,0.999314933502546,0.0006723813251655593,7.140827344381044e-06,6.047267621865341e-08,1.4362854703978526e-06,1.2756154632235276e-09,8.415271953806481e-08,2.316940997819741e-06,7.926719747369238e-10,5.863265181053569e-08,1.5460820463424736e-06,4.158998051844714e-09
16.0,5.5882523084710046e-08,0.999769758797042,0.00022656633546135348,1.7604748221154806e-07,6.113709187095132e-08,6.913544585933191e-07,4.079531880243006e-09,8.186728931321717e-08,1.3341751311931607e-06,6.854929427826762e-10,5.9162967760788964e-08,1.20493765227119e-06,5.537994657308748e-09
16.5,1.07153026590726e-05,0.9999655454231591,1.80582292777153e-05,3.8075442866418548e-06,6.194608711016365e-08,9.656712583795954e-08,7.416507296247847e-09,8.898246727828436e-08,8.86505706496601e-07,6.986873086145429e-10,6.119354435746389e-08,6.634387986341919e-07,6.751697500233387e-09
17.0,0.00012345803182241735,0.9998546954239161,1.8376935334779281e-06,1.894713990484434e-05,6.44429376935803e-08,4.1138754667201e-08,7.814366203644509e-09,1.0697162590996705e-07,5.862817105953065e-07,9.80470723121053e-10,6.511497109107645e-08,1.8069415207370398e-07,8.271861540185976e-09
17.5,0.0008380338534716056,0.999122892799215,1.52081274019886e-06,3.6772939081260934e-05,7.355481676842396e-08,2.4070703095760464e-07,6.960056546309173e-09,1.4952166619107876e-07,1.9842916479509815e-07,1.4768866875162148e-09,7.37789884937692e-08,2.7968713108526852e-08,7.198079454010274e-09
18.0,0.004746824593103704,0.99520870961029,8.712863802735157e-06,3.503181416155391e-05,9.372346032217867e-08,1.8079107966745764e-07,6.047273671573507e-09,2.320053027627895e-07,1.915872887239234e-09,4.0962138793059725e-10,9.260701391337683e-08,1.099089568948001e-07,3.7102778196956723e-09
18.5,0.023624758183542167,0.9763434224499582,1.3953056657934026e-05,1.7012281292786372e-05,1.2402290399581348e-07,6.603501458652726e-08,2.468280027082201e-09,3.5458462829597814e-07,6.647924741108491e-08,2.414998759415822e-10,1.2231754219831037e-07,1.1656792272089875e-07,1.3114605589698625e-09
19.0,0.0738125493700733,0.9261709205253532,1.3077628862173512e-05,2.370375842416674e-06,1.60530607556927e-07,1.3804367369974633e-07,1.9301840947709048e-10,4.998973025909569e-07,7.255249645797541e-08,1.2365006974889e-09,1.570439532663747e-07,5.2539658693803095e-08,6.274060488403423e-11
19.5,0.09795862328752569,0.9020258945755864,7.211068371005368e-06,7.110991690691612e-06,1.7942342332933774e-07,1.6046784724574475e-07,2.306992575234822e-09,5.763061441314755e-07,2.9322108661087326e-08,2.9717339290551012e-09,1.7246591027663974e-07,3.598454987412123e-08,8.280842662746387e-10
20.0,0.06171923950232081,0.9382575757724633,8.666249496524858e-07,2.0996986077617706e-05,1.6576601391536958e-07,2.0415950808148818e-07,4.117370614563864e-08,5.878469370745008e-07,5.430126643758719e-08,4.50789320538958e-09,1.6717105862362248e-07,7.983552981243509e-08,1.6352391670366867e-08
20.5,0.020902403001829616,0.9790732169731426,2.1410639950181836e-07,2.3024411178590442e-05,1.2499327038563495e-07,1.8792550116667224e-07,3.236281490270901e-08,4.368410577610113e-07,4.4310755395042624e-08,2.531117469221708e-09,1.257354815465779e-07,1.5657102293682287e-07,3.0236344911936566e-08
21.0,0.004297522284030879,0.9956810947824075,7.424914691492207e-08,2.051031076185613e-05,8.108748896147688e-08,1.4486599748659429e-07,2.3166038378595133e-08,2.0300455127086017e-07,3.725916257502381e-08,8.126682321383913e-09,6.244533269468403e-08,2.078192188596619e-07,3.0599133104656765e-08
21.5,0.002152671578937029,0.9978244267947051,1.718019789707022e-06,2.0439064031032736e-05,8.295157278156537e-08,1.5184615081422917e-07,2.271353815810108e-08,1.7370690359926453e-07,3.353089236191068e-08,1.2599036254350603e-08,5.641987875220914e-08,1.8353968943202206e-07,2.723490959767186e-08
22.0,0.0012287212500592776,0.9987388035479599,7.895969700285476e-06,2.3739193571241197e-05,9.954422732240293e-08,1.6391602321304287e-07,2.0739721838390723e-08,2.31849375307153e-07,2.5369768097615287e-08,3.0490633740162314e-08,8.086620636364004e-08,1.6221610343507925e-07,2.504678990912126e-08
22.5,0.0001923512685932547,0.999763380875601,1.8184999416406964e-05,2.5358683882274358e-05,7.832102302151916e-08,1.479775810770447e-07,1.7088176968927593e-08,1.6498829053873017e-07,1.917566508146678e-08,4.6599167846230585e-08,6.686638200193749e-08,1.5935203067659246e-07,2.3804116392803406e-08
23.0,4.671491613118648e-05,0.9999005461985371,2.7411404397928168e-05,2.4743688476640658e-05,5.772687177300808e-08,1.3996727468241444e-07,8.513023938917666e-09,9.043176264863672e-08,2.3455954934670732e-08,5.064644545944117e-08,4.6615069130111536e-08,1.5311249789718765e-07,1.3323496360557346e-08
23.5,1.2470688494762303e-05,0.999927733999935,3.2257509745386194e-05,2.6957251370949727e-05,6.408952143759444e-08,5.520776288758926e-08,8.338585401854015e-08,9.031464386230504e-08,8.385998116192253e-08,4.622212902169806e-10,5.318545148408877e-08,7.025044615483085e-08,7.979481066432954e-08
24.0,1.7332974366443636e-06,0.999922497568854,3.1496306968547144e-05,4.366706738030681e-05,7.732252840658855e-08,3.5077155387220275e-08,9.281118192778778e-08,1.0826861228552682e-07,8.866017148020283e-08,6.912095853017848e-11,6.628159694013723e-08,4.771308557622927e-08,8.955584462824774e-08
24.5,6.2658626479419245e-06,0.9999107329022976,1.1687243569611532e-05,7.066712122557176e-05,9.36968777798897e-08,3.3300841685750456e-08,8.685346371916937e-08,1.4187223986724994e-07,9.108320196228198e-08,4.405036447214833e-11,7.680465945683117e-08,4.149920677188262e-08,8.171581578518382e-08
25.0,5.742421224485318e-06,0.9999732847618419,1.8262682318467158e-07,2.0092004420127706e-05,1.033570639933679e-07,3.229452117475956e-08,7.752946548939913e-08,2.08265355464593e-07,9.267593728055826e-08,1.6185437965194973e-10,7.552210042012144e-08,3.212408273887875e-08,7.625520641285693e-08
25.5,1.0328383470057481e-05,0.9999833059954718,2.1924187955530783e-06,3.442846633997148e-06,1.0090419388816868e-07,2.5463421433941778e-08,7.059588122662205e-08,2.797336639079918e-07,8.7158594763492e-08,3.550174869582728e-10,6.968016775966503e-08,2.6146294731611936e-08,7.031837617492095e-08
26.0,1.0077454382506183e-05,0.9999848740813934,3.106745112855633e-06,1.2200637081445947e-06,9.227127200722939e-08,2.0212708039672955e-08,6.355997873548034e-08,3.1687739033382307e-07,7.210277040798112e-08,6.335556305516068e-10,7.076844080261898e-08,2.1670086468039797e-08,6.355919034928098e-08
26.5,2.2511999405955767e-06,0.999993430515838,2.4560049480276916e-06,1.1668900589795463e-06,8.804216281899004e-08,1.640597808515051e-08,5.546994206062187e-08,3.300629447257142e-07,5.4556446733079274e-08,1.758792008932177e-09,7.668642894611372e-08,1.7078256268834676e-08,5.5328168469745995e-08
27.0,1.2972234522463123e-05,0.9999829732174965,1.695024183839062e-06,1.7774305231310745e-06,8.901808132299485e-08,1.1135681553144237e-08,1.1744615451990375e-10,3.4527485655328336e-07,3.915412229265724e-08,6.662813278707582e-09,7.680840435924874e-08,1.3076530590301128e-08,8.453484123151658e-10
27.5,0.0002344185827641715,0.9997629075750404,9.918859573918768e-08,1.988725255682973e-06,8.638587376692718e-08,8.662111941227482e-09,4.3995762202231085e-10,3.762263963956062e-07,2.2751625816871223e-08,7.023923669420561e-09,7.479030887550629e-08,8.919003018186072e-09,7.291048210574955e-10
28.0,0.0007884113519812374,0.9992029331473777,6.330303672363207e-06,1.6588626588448313e-06,8.863645476094373e-08,5.981954037437892e-09,1.229024703129246e-09,4.6398866993643564e-07,1.0765216295309765e-08,7.154345990661477e-09,8.117965695233444e-08,6.135223132341747e-09,1.2637968932607784e-09
28.5,0.0023645924417695524,0.9975865203144347,4.694805319024466e-05,1.0945836902927776e-06,1.0397321174961156e-07,4.007091710240581e-09,1.7266225228345317e-09,6.246397447591185e-07,4.0633862449533955e-09,4.532486924994131e-09,9.60879559226783e-08,3.895766893552864e-09,1.6806100700740944e-09
29.0,0.008212259467391502,0.9916401705130472,0.00014595933841868373,4.925513969884521e-07,1.3246819023937712e-07,2.5240848179674694e-09,1.246862744733243e-09,8.595198160335254e-07,1.205360266246688e-09,9.017936270969762e-10,1.1690224889537325e-07,2.2063780608424975e-09,1.155193316007933e-09
29.5,0.027606655371662604,0.9722142538746957,0.00017755660899802434,4.784893010918713e-08,1.6935937908042535e-07,1.6924237409490398e-09,7.220619516365235e-10,1.1698843192993908e-06,2.862492951317964e-10,3.381830758071441e-11,1.426987881911201e-07,1.1188554224099984e-09,4.997309154309325e-10
30.0,0.06033830525866084,0.9396404631235319,1.9133584112138186e-05,2.2461225566804377e-07,2.0268295479198193e-07,2.4356619796345247e-09,1.0324191025607979e-10,1.5002628533450839e-06,4.91651335292419e-10,9.908175721882817e-11,1.661048147994081e-07,1.21926768795019e-09,2.174250196284254e-11
30.5,0.06584062108859573,0.9341040155023577,5.263965145103313e-05,6.910932999463039e-07,2.1542513986982905e-07,2.4642391256842276e-09,7.921385583130495e-10,1.6483232608220292e-06,5.110588306409712e-10,5.7540729568990534e-11,1.6192295242449167e-07,2.1915430524574885e-09,9.763485805160417e-10
31.0,0.03825828546413664,0.961680497813393,5.9239759449778143e-05,2.9488396644511e-07,1.841573275310006e-07,5.0897235782912975e-09,3.5405834646182762e-09,1.3477008314443704e-06,2.879261305719148e-09,9.39245922235774e-09,1.2116670778419836e-07,5.310684399695224e-09,2.8412716056239974e-09
31.5,0.011709799328199424,0.9882819513177513,6.998200071221881e-06,2.0107952158891528e-07,1.2048012178719154e-07,9.734862415276689e-09,4.068374312980092e-09,8.023463376536836e-07,9.733035103362163e-09,8.895855162019414e-09,8.131480522230509e-08,9.664389841088251e-09,3.836595301041006e-09
32.0,0.0015022781175218329,0.9984931639849013,1.8104088578296043e-06,1.932729550173972e-06,8.593337101431919e-08,1.4995259821983645e-08,3.7193322596335875e-09,5.903316342466029e-07,1.4574404191056636e-08,6.488016744510362e-09,8.057486370277679e-08,1.4219574720649405e-08,3.922573913568182e-09
32.5,0.0016711373938326584,0.9983217984887808,4.47597447159639e-07,5.4201942379307846e-06,1.1078081222699014e-07,2.0948468961519787e-08,3.6650023644881685e-09,8.954696419972939e-07,1.9329517280961537e-08,4.949329373109574e-09,1.1730692141729703e-07,2.0031517488335354e-08,3.844492193741685e-09
33.0,0.0029254457150448415,0.9970603902747156,2.572713841796701e-06,9.843745043785666e-06,1.5725145220785668e-07,2.8781121275073933e-08,3.912838817865529e-09,1.3362707626715765e-06,3.089299343644197e-08,4.459051872858607e-09,1.5343241979914976e-07,2.8467028392835288e-08,4.0837342004854715e-09
33.5,0.0022700886693961283,0.9977092210801562,5.279384227167186e-06,1.3424785406757003e-05,1.7660489845265307e-07,3.916199760773904e-08,4.001934570249966e-09,1.508814714424519e-06,5.02495781815717e-08,3.961691472381227e-09,1.600672882405053e-07,3.8842699560232964e-08,4.3761417759405034e-09
34.0,0.0009780317740885032,0.9989978375192263,7.932085336423466e-06,1.4306244296670709e-05,1.629131971886729e-07,5.130450018647571e-08,3.840437319010174e-09,1.4014826983947243e-06,7.116600069987714e-08,3.3891560984320236e-09,1.4418084971991445e-07,4.9704249399333004e-08,4.395811227787749e-09
34.5,0.0070329380520232606,0.9929365925605929,8.056691392610002e-08,2.8779209566838584e-05,1.005822044975131e-07,5.5365829271683643e-08,3.20528460188817e-09,1.1558956549786057e-06,8.851938740452705e-08,4.8904295741708345e-09,1.5063358506344e-07,4.687678955675841e-08,3.641608703803628e-09
35.0,0.006058781708942798,0.9939300503546274,7.649740240617407e-06,1.9431370757703083e-06,7.538477787666152e-08,5.954448804897672e-08,2.7594514899077154e-09,1.1160034681432359e-06,8.117802109669234e-08,6.421546086055548e-09,1.8000084250598602e-07,5.054932334673356e-08,3.2172009669176103e-09
35.5,0.004941722860431454,0.9950534114898523,8.146575390794334e-07,2.0168660524884053e-06,1.2573199863384942e-07,6.539622371339584e-08,2.439401222472034e-09,1.4795138255499074e-06,6.983085658992391e-08,9.491271315945277e-09,2.2502846548016462e-07,5.4165034917223973e-08,2.5291702475293665e-09
36.0,0.005502544314430391,0.9944900453516204,3.5099992031053273e-06,9.831321447270745e-07,2.228845631643682e-07,6.882352072278957e-08,1.7698232205721235e-09,2.2023022897056464e-06,5.565340028089392e-08,1.3745032094749945e-08,2.9433711976415644e-07,5.5955174861716094e-08,1.73176821775923e-09
36.5,0.014959813674708116,0.9850248290706357,1.0952758796933245e-05,3.717062539992792e-07,3.3280576392145306e-07,7.35110261376121e-08,3.8751274439226e-10,3.1226157596409575e-06,3.614678870542976e-08,2.5147665618066052e-08,3.865950850333847e-07,5.513807945173792e-08,4.4178675967599757e-10
37.0,0.04443067501133269,0.9555306234055521,3.444048041048971e-05,1.0743959864980299e-07,3.470664433987741e-07,9.705753018762646e-08,5.3324160691345194e-08,3.159173134741766e-06,2.264398828920416e-08,2.4957166982020955e-08,3.6547880212241247e-07,5.843994518120395e-08,2.552192971442072e-08
37.5,0.08650139482100026,0.9133968182822083,9.839490922919266e-05,2.585751118076135e-08,2.9264321354953117e-07,1.2839821122503975e-07,4.138295235863346e-08,2.534082721239123e-06,9.004651616390501e-09,3.049434616042182e-08,2.619326699991528e-07,5.329470618570221e-08,1.4896525473595386e-08
38.0,0.10949922989719604,0.8902552375591408,0.00024324986164193186,9.805514795561151e-09,2.059755412801031e-07,1.7449380224851727e-07,2.5575120960941985e-08,1.6521411128844503e-06,1.1531819684490546e-08,2.85969514368242e-08,1.232719862043807e-07,4.426795069981341e-08,7.0224676872117755e-09
38.5,0.10992276878305597,0.8897265565656708,0.00034914756710213534,6.379742902983012e-09,1.683942468919656e-07,2.183625445531717e-07,3.3412684660976675e-09,1.0200233203517563e-06,2.611563649500913e-08,2.2462881276347043e-08,2.1457860593055145e-08,3.950027266560284e-08,1.0464415768625972e-09
39.0,0.09586789449118005,0.9039022556771072,0.00022845822954400244,3.234047671298045e-08,1.944364512374943e-07,2.2489597588331578e-07,8.809270407115919e-10,8.451476996563144e-07,3.658861477641673e-08,1.7297625300074944e-08,3.990354922927603e-09,3.53846261031202e-08,6.393163068319791e-10
39.5,0.24104322676127501,0.7588262402577903,0.0001279764779076124,9.217662587897399e-08,3.5334419196485133e-07,1.9698477856667015e-07,4.139803979387411e-08,1.6675967002304724e-06,6.211002332608294e-08,2.8092377203602407e-08,6.021621914495766e-08,4.4678188734671054e-08,9.905810090459225e-09
40.0,0.33333345891180494,0.6665906714928819,7.082274181596015e-05,1.2990139134108242e-07,5.434432369088749e-07,1.9322604645318043e-07,3.5183817019554137e-08,3.865090529493653e-06,4.332366976405757e-08,1.553632131044775e-08,1.5630017375593946e-07,5.3885972334203455e-08,1.0962332324994651e-08
40.5,0.16192964019822642,0.8380251696166225,3.665224234825845e-05,2.8978034335454075e-07,7.414746238681017e-07,1.637138304129439e-07,3.8407057834702506e-08,6.9281041809064465e-06,2.9907172323305746e-08,1.409845547930274e-08,2.490174484200525e-07,6.704041250926728e-08,1.639932343442452e-08
41.0,0.0371773888604739,0.9627856345588177,2.5161235784357925e-05,6.932396585145585e-07,8.758299392195165e-07,1.326300899735156e-07,3.777832973333753e-08,9.654498502617604e-06,2.0526478148209674e-08,1.24148955407366e-08,2.864825533567379e-07,8.078203742138082e-08,2.116262325475899e-08
41.5,0.01292926675331109,0.9870308180753734,2.6027396123609605e-05,1.8997862763538732e-06,8.902227136707805e-07,1.202880215933471e-07,3.8730997227411995e-08,1.0565140452550933e-05,1.2179456154964162e-08,1.2305748729366861e-08,2.404701735887131e-07,8.369684321117016e-08,2.495440391911679e-08
42.0,0.012649002517865413,0.9873076396227354,2.870033836414199e-05,4.826176850629126e-06,7.504381316416719e-07,1.1670702673576959e-07,3.9721841634667344e-08,8.6714707335509e-06,4.805757530611158e-09,1.2790532537112497e-08,1.315804508023039e-07,7.700135436909637e-08,2.682824721427405e-08
42.5,0.010518661247066219,0.9894385762966115,3.184634746849998e-05,5.979778158575896e-06,4.3999682421573933e-07,1.1259712392969131e-07,7.384608334156283e-09,4.2632360733682645e-06,2.764280432183637e-08,1.3127934520187616e-10,2.5656259265513285e-08,5.632705735635282e-08,3.3586632990926138e-09
43.0,0.005947491364506181,0.9940035295809955,4.63034531866713e-05,1.694116894889631e-06,1.249519659733799e-07,8.17338599804434e-08,6.1219580467855555e-09,6.8633018591669e-07,2.5743746459182034e-08,5.54022389740702e-12,3.989610234033589e-09,4.8156668881782354e-08,4.450868020387634e-09
43.5,0.002448069832345511,0.9974856855413897,6.369422955220231e-05,2.2722223944840994e-06,1.2354600359758622e-08,4.8235990177442066e-08,6.657224505064025e-09,1.0987380817367778e-07,8.480305625088964e-09,4.227081217707577e-11,2.4183406968851634e-08,6.296796214368232e-08,5.378660008441418e-09
44.0,0.0009369317334155801,0.9989808921802227,7.769816847675707e-05,3.320897451332847e-06,4.230284804932899e-08,4.955921549351463e-08,6.778383287946882e-09,9.620189777688175e-07,3.153519144782059e-09,1.099085651042327e-10,2.6547787919910063e-08,6.042624400083263e-08,6.1235335786885685e-09
44.5,0.000585328747696779,0.9993355377002122,7.564167580425432e-05,2.361632275362761e-06,5.816160718332639e-08,4.533360176188191e-08,7.81618666896958e-09,9.521654669800949e-07,8.218059993038099e-10,3.2353968712674866e-10,1.2306412319888438e-08,4.6534177294698093e-08,6.781343851850723e-09
45.0,0.0005516178206886274,0.9993991016946947,4.804498615612242e-05,7.800581678680559e-07,2.0809253648506863e-08,3.83469907178398e-08,7.575355872590263e-09,3.3211887920951534e-07,1.9470013231610338e-10,3.567166021262339e-10,9.285253737289583e-09,4.025316709914309e-08,6.500049147045978e-09
45.5,0.00036415858871867505,0.9996229366058311,1.2508014112452944e-05,5.976026578316601e-08,2.524692203394341e-09,3.763652740533576e-08,7.118849593011556e-09,2.2826162653251596e-07,1.7170066199752368e-09,4.722699651833032e-10,1.5607769918335594e-08,3.737717756696893e-08,6.315194993325807e-09
46.0,7.411272000921356e-05,0.9999124424155557,1.2790356519031604e-05,9.152338002206062e-08,1.648753276963264e-08,3.4249658229030704e-08,5.824500612860298e-09,4.4771230964717514e-07,1.5193134820717698e-09,4.311263526780436e-10,1.6961545998668372e-08,3.390338674613521e-08,5.895096009378784e-09
