time_fs,S0,S1,S2,S3,T1_m-1,T2_m-1,T3_m-1,T1_m0,T2_m0,T3_m0,T1_m+1,T2_m+1,T3_m+1
5.0,9.497294700175387e-08,0.98697075795597,0.012880589531136149,0.00013617735062735695,2.697512427697708e-08,5.740979719798323e-06,1.4297023762910829e-06,7.377588427693763e-10,1.0275784638864954e-06,1.8701331419828973e-07,2.7460705985445746e-08,3.986747422344548e-07,3.5410670366493076e-06
5.5,4.773034150336708e-08,0.9905657220699748,0.008909742503579407,0.0005118916230023885,3.590311695072271e-08,6.708078284808752e-06,1.921664908055737e-06,3.923355639787545e-10,1.1161874052482041e-06,7.18873969138946e-08,3.815783589316985e-08,6.328919925383611e-07,2.070909974935326e-06
6.0,4.514428805879277e-09,0.995955317566991,0.003973933052195716,5.847621860877569e-05,4.743895602305254e-08,8.035139847803946e-06,1.221307598752788e-06,1.1149089530117667e-10,1.146142945978952e-06,4.0563511223404554e-08,4.948514271659244e-08,1.1071095969686394e-06,6.213486867946535e-07
6.5,2.0072152530358487e-06,0.9995141014199399,0.0004560677495453381,1.5340712973540794e-05,5.9319021008354895e-08,9.06669508801298e-06,3.207686108982839e-07,9.547677928407536e-10,1.1240671485346311e-06,2.6214464818140747e-08,6.045158734800424e-08,1.7142944062735057e-06,1.101372562669581e-07
7.0,4.549002698208094e-06,0.9989669217124081,0.0010099567086357321,5.0299065360863405e-06,7.370629568242286e-08,9.8190973388031e-06,3.837121079060942e-08,2.1886685796159846e-09,1.0469325420717816e-06,3.3845822584603067e-09,7.471042406406445e-08,2.328842929487145e-06,1.554357413366868e-07
7.5,8.349201619969078e-06,0.9976815758821029,0.002292304735726388,3.267506301276037e-06,9.439898092089097e-08,1.0331813358604704e-05,6.393353224682805e-08,3.898061791223629e-09,9.21994386248474e-07,1.6592288122083453e-09,9.43907564261031e-08,2.9292311096048187e-06,6.135464452163604e-08
8.0,1.743494898388253e-05,0.998004878988936,0.001962290337922117,4.518356221433731e-07,1.216849060379364e-07,1.0484927212269727e-05,1.6259480515807474e-08,5.775233882593468e-09,7.738652649226018e-07,2.7811092186118325e-09,1.2037799973411728e-07,3.4173924125035294e-06,8.250642381753115e-10
8.5,3.401700413347508e-05,0.9991954961399855,0.000754600874923386,8.772775386949779e-07,1.518583605172408e-07,1.0311308657189365e-05,2.19862916845334e-09,7.390455249179718e-09,6.289324472398924e-07,1.5591949600036493e-10,1.4906261739183977e-07,3.741360779917192e-06,1.6435360697137256e-08
9.0,6.350037885392718e-05,0.9995781577053046,0.00034362519480403333,1.479323246001339e-07,1.842320848910523e-07,9.830918227059543e-06,4.71483758610461e-09,8.592318251023313e-09,5.016306674264468e-07,2.2228727405368741e-10,1.794728631083922e-07,3.8565786914963e-06,2.4265630675774314e-09
9.5,0.00010140675144855668,0.9994222113703383,0.00046267228909785066,2.727839328768063e-08,2.2241370916564267e-07,9.091967633529926e-06,8.497934531418371e-10,9.184982766400203e-09,4.020779772834713e-07,7.2685938294699e-11,2.1515190074489933e-07,3.737184640326961e-06,3.4073855880930085e-09
10.0,0.00014171032315683218,0.9995802855303726,0.00026549191743601515,3.488909713446806e-08,2.6640502292098094e-07,8.192709092017478e-06,1.6420420209575413e-09,9.359295709959517e-09,3.305362650300638e-07,1.8810266313430227e-11,2.5684941459288163e-07,3.4182355514187554e-06,1.5844388369874406e-09
10.5,0.0001972256068386974,0.9996884468334506,0.00010317106926646186,7.945124871142435e-08,3.1658760093306617e-07,7.215859306822096e-06,8.220932084768761e-10,9.285104191074705e-09,2.807518668876228e-07,2.5672866879745033e-11,3.0478009252385115e-07,2.9478259014139304e-06,1.101461977053904e-09
11.0,0.0003015150574657964,0.9996145202401958,7.428436056313636e-05,8.64827140071707e-08,3.771518407460595e-07,6.214359253116791e-06,6.535574151475551e-10,9.325139310370865e-09,2.4505259266858245e-07,2.5352647728104607e-11,3.6282901672898996e-07,2.3838887853868933e-06,5.736207245372474e-10
11.5,0.0005308180576593418,0.9994259267210401,3.5089946383406045e-05,5.2446316308568405e-08,4.525647692093686e-07,5.215399809242482e-06,3.8508542564832654e-10,9.930552343644267e-09,2.169851295397582e-07,3.162046492711403e-11,4.356589072648452e-07,1.7815171324947495e-06,3.5564133202839834e-10
12.0,0.001093086069365534,0.9988810897134673,1.908582588849043e-05,1.6138351564504196e-08,5.49218286239001e-07,4.249630595684489e-06,2.2998087308497714e-10,1.1730785057163736e-08,1.9214054654235514e-07,3.4267098501379625e-11,5.295384277598629e-07,1.1895195672015563e-06,2.1056880617246106e-10
12.5,0.0026910064387790315,0.997295978354197,7.4787348935242654e-06,2.4524391771403695e-09,6.77705567575344e-07,3.3581596585445086e-06,1.5593487979483667e-10,1.5896026941066598e-08,1.6814659012667123e-07,6.518450567796958e-11,6.550190056989782e-07,6.587011445320391e-07,1.7068693385902677e-10
13.0,0.008880220025095356,0.9911149186279896,8.496277847620837e-08,6.08554975663093e-08,8.600263383019718e-07,2.6032000768497157e-06,1.5861819202947974e-10,2.5368422270803578e-08,1.4415559383745228e-07,2.2365987128873547e-10,8.325627000050278e-07,2.496332550961794e-07,2.001052629387e-10
13.5,0.12162888365928112,0.8782448380328266,0.00011888224581094308,2.6909582369539944e-06,1.136944316149542e-06,2.2150221365354034e-06,2.4240423422906943e-10,4.864080624933785e-08,1.2384819650638164e-07,1.0107065961848659e-09,1.09194904415605e-06,8.716544168111728e-08,2.807290062516715e-10
14.0,0.8507997142137814,0.14869519829232078,0.0004913955740992584,8.64469706021914e-06,1.5243267258067625e-06,1.5870259822437316e-06,3.304515368652187e-10,9.235876763285844e-08,9.816738752594124e-08,2.938524536855703e-09,1.4591499123086738e-06,2.826212518880945e-07,3.0384134552189684e-10
14.5,0.9109697307219964,0.08881116509539849,0.00020882179377688806,3.268133362716734e-06,1.94573184926572e-06,1.6892882492897932e-06,6.84458177194193e-10,1.5270715188257658e-07,1.0450663438636519e-07,7.974413208662462e-09,1.916440497051511e-06,1.1963652216271337e-06,5.568410275938827e-10
15.0,0.9451475993998805,0.05481501038711797,2.3203651547435292e-05,2.061302185034704e-06,2.7293214855623886e-06,3.1548832141321502e-06,6.128100318577515e-10,2.7478168459715515e-07,1.486432411574046e-07,2.1875464545091766e-08,2.8265749208880707e-06,2.967741137662068e-06,8.251728487124779e-10
15.5,0.9923157239269808,0.007617610236940856,2.6917934319712994e-05,2.412479936658556e-05,3.15074928763712e-06,4.60292629917031e-06,3.7355582525142616e-10,3.556199308788791e-07,1.8503699167789734e-07,2.232887278402447e-08,3.155224218284633e-06,4.150078341647509e-06,7.648702173412501e-10
16.0,0.9895344755371073,0.010442022848069055,2.7912014236957163e-06,1.280810376981982e-06,5.1390345437021885e-06,4.728647538166815e-06,4.222862085707345e-10,6.228825340142585e-07,1.9770976212728255e-07,2.2770370791662738e-08,4.770731139505627e-06,3.94681099729786e-06,5.939535845827419e-10
16.5,0.9904181629012755,0.009558491750114952,4.3670873581736944e-07,4.269186516752219e-08,8.592293830787358e-06,2.9306827652263643e-06,3.682746651354083e-10,1.066029183504255e-06,1.879304916174253e-07,2.3971339835872238e-08,7.627841817095703e-06,2.436527574686776e-06,3.026558721871662e-10
17.0,0.9939560482527088,0.006015172274070316,1.0593234383985562e-06,2.6663559154131346e-07,1.2468958766959577e-05,1.1867579535835746e-06,3.8885390917441497e-10,1.5640995419955071e-06,2.0419207652412185e-07,2.3554955129556634e-08,1.0773731671316513e-05,1.2315801664411005e-06,2.500150072567778e-10
17.5,0.9980588512541022,0.0019051588529359603,7.895451265005731e-07,1.8642395378969361e-06,1.538718826445306e-05,1.1245816387390442e-06,4.26025473067569e-10,1.9930606186109116e-06,2.5036743073860916e-07,2.3223313503619456e-08,1.3222285587662905e-05,1.3346940435132804e-06,2.815775907239368e-10
18.0,0.9998505580461431,0.00010933688302309483,6.146443587395914e-07,2.578745960804688e-06,1.6141168621477065e-05,2.1903185481651028e-06,5.369798947913431e-10,2.204446239733875e-06,2.768097796771178e-07,2.2206225266703106e-08,1.4006278789458337e-05,2.069459402338696e-06,4.5605885869468884e-10
18.5,0.9997935070978836,0.000167990391751765,1.2409841147757528e-06,2.341713921426668e-06,1.4811568707077824e-05,2.5410023341292747e-06,7.164197590048147e-10,2.1434014942659127e-06,2.3561368324147792e-07,2.0677312530332325e-08,1.3103425972460923e-05,2.062672849752111e-06,7.334065847929675e-10
19.0,0.9996559307430714,0.0003116240398296344,2.059363581333502e-06,1.8005345670067065e-06,1.2405134724792822e-05,1.6413787041821406e-06,9.191515352755397e-10,1.8842926438427167e-06,1.5174863764841346e-07,1.8900792986398238e-08,1.128976114431655e-05,1.1921694248824584e-06,1.013788041316365e-09
19.5,0.9998700580101658,0.00010325490238408939,3.2801098946305617e-06,1.27011839753557e-06,9.828616186313923e-06,7.410537582190848e-07,8.796766062315487e-10,1.547653449177429e-06,9.943495743393811e-08,1.666609068902734e-08,9.33275603856404e-06,5.687898911228333e-07,1.0089433734940487e-09
20.0,0.9999782056453198,9.837437700175069e-07,4.663938172010105e-06,8.10394681840619e-07,6.718780826689002e-06,5.516701017431181e-07,7.0946275397541e-10,1.0504289092680015e-06,8.728774286913704e-08,8.365517688388279e-11,6.300932709583809e-06,6.262051130682671e-07,1.7937923705641204e-10
20.5,0.999651771941129,1.8796076794220835e-05,0.00031634947494987793,1.492955255828502e-06,4.501455570936783e-06,1.0703043012546304e-06,1.1822761843853414e-09,6.695900049799125e-07,1.1601579013100205e-07,2.9537842610464396e-10,4.2338172494246255e-06,9.959470630920712e-07,9.444298856340087e-10
21.0,0.9998469778893945,5.0157952855490985e-06,0.00013938128351561688,1.575634640900656e-07,3.0240801135729138e-06,1.0468687653283807e-06,1.635668203799382e-09,4.1597538274771656e-07,1.1368590809715805e-07,1.9032256532076298e-10,2.9686977094499525e-06,8.947801335744399e-07,1.554251792920549e-09
21.5,0.9999863166211844,1.5218151779410253e-06,5.737930919323369e-06,1.482749408885254e-09,2.2517958369490605e-06,8.068018121560048e-07,6.48588539172248e-10,2.7057786439905693e-07,1.124899294880109e-07,1.2540129631858497e-10,2.1955001937690116e-06,7.834800250588891e-07,7.304281465824396e-10
22.0,0.999972044584196,8.306330428145351e-08,2.228835884868594e-05,7.501847523851643e-10,1.8843313138239078e-06,8.423678638514765e-07,4.1217083987236097e-10,1.9288418591259084e-07,1.2242173581245034e-07,6.095524661288354e-11,1.6655818842092795e-06,8.750712260203202e-07,1.1206913115071113e-10
22.5,0.9999849244267639,6.852087568098933e-07,9.206536089760467e-06,4.26259106982191e-09,1.6709193417895424e-06,9.64334814107824e-07,2.6150363464071024e-08,1.5119552648036843e-07,1.2425049652746924e-07,3.3355287434027784e-09,1.2702739969975433e-06,9.462990233021875e-07,2.2806841317732642e-08
23.0,0.9999857267026673,5.69130148516372e-07,9.093600923715567e-06,2.2685416689758098e-08,1.445905345706332e-06,9.835828884926424e-07,1.218120773081513e-08,1.2653354023366797e-07,1.1944920157414025e-07,1.2783444643993729e-09,9.494342461671119e-07,9.376877813286984e-07,1.182844332588008e-08
23.5,0.9999895133009411,5.86989302919817e-07,5.7650001846771585e-06,4.29621671501305e-08,1.1873879225237377e-06,9.933878629581697e-07,9.790481917160755e-09,1.1149650246715708e-07,1.1687030841428121e-07,7.10968713063953e-10,6.986128890206848e-07,9.643647853466684e-07,9.125655889181718e-09
24.0,0.9999902509111079,2.160013754987879e-06,3.710077637014204e-06,5.082384015075173e-08,9.166679848353749e-07,1.0862752602822764e-06,4.352563356819151e-09,1.0210920502350475e-07,1.1756210960277115e-07,1.1587706190126661e-10,5.231822401745831e-07,1.0740753217685816e-06,3.833207749984505e-09
24.5,0.9999880275387883,5.660355607727486e-06,2.491935608758206e-06,4.2596707750136114e-08,6.911202243089167e-07,1.2375780275822494e-06,1.132992972266895e-09,9.608565047320323e-08,1.1821210664132681e-07,3.212631952739352e-11,4.1227805919553246e-07,1.220348809862435e-06,7.852659903082738e-10
25.0,0.9999785594907128,1.571935811280435e-05,1.740489075976292e-06,2.1738890691849118e-08,5.648194107120287e-07,1.4305445932690475e-06,1.2259730283090936e-10,9.397380876180972e-08,1.2202288600172534e-07,2.3660225642108415e-10,3.382237004293486e-07,1.4089548801857312e-06,2.4546918331691516e-11
25.5,0.9999522461249823,4.176288145170064e-05,1.4922366686966318e-06,3.521960112087871e-09,5.954936748792254e-07,1.6977493827864447e-06,2.1883376227707407e-10,9.622394164999221e-08,1.331452735708928e-07,3.363397366705639e-10,2.7957578160121447e-07,1.6924161516629353e-06,7.54117593325301e-11
26.0,0.9998893654971702,0.00010343719093818413,1.6458693345560167e-06,1.4989242268064058e-08,8.176826735658633e-07,2.1011600475206046e-06,5.481480200252752e-10,1.038698318894971e-07,1.542268642321918e-07,4.2189429152502395e-10,2.4432824703751155e-07,2.1137435015562956e-06,4.720426723882741e-10
26.5,0.9997403524965309,0.0002500463958416732,2.2078672061163958e-06,9.11334121971233e-08,1.2743919431080061e-06,2.7232741371679077e-06,1.3563256409101003e-09,1.2032630716526117e-07,1.9084383261866096e-07,4.82814229945838e-10,2.61449103317572e-07,2.7287359067062826e-06,1.2466964760883937e-09
27.0,0.9993852657175243,0.000601297551496877,2.96133011894826e-06,2.730533226994321e-07,2.09279061903973e-06,3.663025895878823e-06,2.496077650984812e-09,1.5372707771080323e-07,2.521099367070633e-07,5.327470607996218e-10,4.0770234364709067e-07,3.6274567037782646e-06,2.50617898764448e-09
27.5,0.9985487980329093,0.0014323946303436458,3.240219995781988e-06,5.906203110932242e-07,3.6010334219832315e-06,5.014510907288655e-06,3.864514302704211e-09,2.2334519254779646e-07,3.4867632761423906e-07,5.641898581798401e-10,8.784810793573124e-07,4.901969892689762e-06,4.0508641203163366e-09
28.0,0.9966751916250345,0.0033002814228385983,2.4063586544705383e-06,9.862506467358837e-07,5.447827314975616e-06,6.79187067371073e-06,5.131049940298694e-09,3.039608527465458e-07,4.866675214601975e-07,5.646760903144531e-10,1.5224221127486172e-06,6.5702483519884484e-06,5.650012677411992e-09
28.5,0.9927291459739221,0.007237910341317414,1.4290982569985807e-06,1.3356337990381549e-06,8.498990609105438e-06,8.971237982797034e-06,6.126949771123306e-09,4.540077698822108e-07,6.710731048391734e-07,5.256687486263052e-10,2.9106630739012745e-06,8.659233807378605e-06,7.09393529169755e-09
29.0,0.9857078963673342,0.014247896079531433,4.3346750867490594e-07,1.3226948310134014e-06,1.2975910304342715e-05,1.1510156190166835e-05,6.2231700490481676e-09,6.971622812842713e-07,8.97830367594361e-07,4.864894809224062e-10,5.260376128479529e-06,1.1095350699409339e-05,7.894949101430302e-09
29.5,0.9754777941927241,0.0244633696152932,1.9915250389296406e-07,1.248618083736817e-06,1.8431908374938606e-05,1.4528152326124317e-05,5.7671533690184354e-09,1.0162962130792965e-06,1.1636351644321414e-06,4.3493392386461125e-10,8.399257032093716e-06,1.3834711705518036e-05,8.258628321425571e-09
30.0,0.9642037217931483,0.03572162170348241,3.3791051517401996e-07,1.1761423630562801e-06,2.3705508056922414e-05,1.8154537657359466e-05,4.930470104308584e-09,1.3409725266695328e-06,1.4593879031050228e-06,3.845154575245027e-10,1.1692722010682125e-05,1.6775912397500974e-05,8.094859279438681e-09
30.5,0.9563510838469736,0.043559961825920805,1.0443420222149724e-06,1.2728095623781709e-06,2.730567992246443e-05,2.2194516042052238e-05,3.7859991517779045e-09,1.5709820885683154e-06,1.750507134010095e-06,3.4272154313234424e-10,1.4237371982212481e-05,1.9566756451471305e-05,7.2331493513992205e-09
31.0,0.9558429275904747,0.04405801919998399,3.099228241057902e-06,1.63192351664285e-06,2.800826920078272e-05,2.5956842790133062e-05,2.65853691157007e-09,1.6214928869102408e-06,1.9698836262390243e-06,3.0669951452953017e-10,1.5204097423520415e-05,2.1552718213659613e-05,5.788320865064917e-09
31.5,0.9632232931145267,0.03667372960054805,7.204502487043917e-06,2.263237325373573e-06,2.5515186138564024e-05,2.8307963442775952e-05,1.7607302539357535e-09,1.4716131865757558e-06,2.0322167406546412e-06,2.8394711492845354e-10,1.426661320464572e-05,2.190991198273756e-05,3.995718678124291e-09
32.0,0.9755896129122179,0.02431049927738533,1.3252339966977226e-05,3.002616457313382e-06,2.0829805843932768e-05,2.7919798433912103e-05,1.0064548491014284e-09,1.187703612736094e-06,1.864867027543916e-06,3.010419607151572e-10,1.1908715923147343e-05,1.9918378176188588e-05,2.277528904790224e-09
32.5,0.9882432314096403,0.011666816683527592,1.968330783292271e-05,3.618005790617591e-06,1.584740567424702e-05,2.380246157981671e-05,3.111210260529126e-10,8.904339706789761e-07,1.452277294319905e-06,4.252742384876753e-10,9.259370561704081e-06,1.539666605914553e-05,1.2418343498180016e-09
33.0,0.9968089834226997,0.0031156411731407107,2.456837613739887e-05,4.414839603456307e-06,1.2046273909236868e-05,1.624578120797625e-05,3.496899168063865e-10,6.708250266493224e-07,8.846934527556324e-07,7.217927835856729e-10,7.283115708923873e-06,9.259199815564999e-06,1.2278722380432024e-09
33.5,0.9996839251351818,0.00025542241431402205,2.7413398842282602e-05,5.671451477975561e-06,9.411961865245257e-06,7.636635364103006e-06,1.6726293672678544e-09,5.319998856441137e-07,3.5837195498882673e-07,1.0338495735831752e-09,5.96824944774523e-06,3.656090571028972e-06,1.5847103202097205e-09
34.0,0.9990528841387846,0.000897938163551256,2.8089063579001034e-05,6.241635420823376e-06,7.1714560603559335e-06,1.6499584123493481e-06,2.4751814679287247e-09,4.2849573863490403e-07,6.141240105912668e-08,9.754024646602623e-10,4.7110764438677385e-06,8.199681397221213e-07,1.1808564674384644e-09
34.5,0.9984376210105012,0.0015212870650314458,2.5579860505610957e-05,5.139510337385909e-06,5.2439068763526425e-06,3.1423715201700517e-07,1.2097286874628134e-09,3.3676021135721045e-07,1.357551289345095e-08,5.36011649912036e-10,3.4372537091712487e-06,1.0246663596511387e-06,4.0812965960155294e-10
35.0,0.9991095175657827,0.0008557487066693559,2.055808279254159e-05,3.495600339727467e-06,3.96176613891886e-06,1.7749585106889715e-06,6.256569626452967e-11,2.6138259869704573e-07,6.032420204744211e-08,2.537825504265908e-10,2.528950261551689e-06,2.091859163077332e-06,4.871397947402591e-10
35.5,0.9998723304833476,9.879258828154216e-05,1.657487282883892e-05,2.5024080900296613e-06,3.1882556028505622e-06,2.4306725556211457e-06,2.7218631682111695e-10,2.0690402205367718e-07,6.06821154890695e-08,3.314414924020444e-10,1.98875978058561e-06,1.9229872040983767e-06,7.825953839935128e-10
36.0,0.9999044892322115,7.259552728644165e-05,1.4304866118668331e-05,1.841866217331958e-06,2.6573982899864705e-06,1.3812577951348065e-06,2.3977068092354966e-10,1.6719152870305449e-07,1.9154648762636095e-08,4.0940700122328014e-10,1.6030255305799722e-06,9.394273920394153e-07,4.0386014744487655e-10
36.5,0.9997994006557127,0.00018341227182208013,1.1105974444365936e-05,1.219268283139985e-06,2.276328444186342e-06,5.281020967575043e-07,4.842664845357813e-12,1.3599828890679103e-07,7.556968905384476e-10,3.6886029208372985e-10,1.3363096365601685e-06,5.838584984594478e-07,1.0320686945487553e-10
37.0,0.9999065114699625,8.014428228008266e-05,7.945578433726765e-06,7.747844329587444e-07,1.9711118740802857e-06,6.457478656657695e-07,6.447552018457466e-11,1.1318018593042213e-07,8.882702390110886e-09,4.344062222609451e-10,1.1568572794592145e-06,7.274996279418723e-07,1.0665528645402915e-10
37.5,0.9999446572872316,4.511366828229411e-05,5.61145814350842e-06,4.792766228194408e-07,1.7042140574764903e-06,7.1026602588995e-07,7.67347101729521e-11,9.650272242615737e-08,9.264536698794818e-09,6.393922832367714e-10,1.0104964352697234e-06,6.06789807452358e-07,6.019780949908585e-11
38.0,0.9999372521266336,5.569673726854149e-05,3.443556673062792e-06,2.779801122575721e-07,1.4458122960298388e-06,4.779514912385027e-07,1.0388815244900872e-10,8.218026612457455e-08,3.3274017954202633e-09,8.891286742880932e-10,8.787672197906842e-07,4.404928638094582e-07,7.481830950598048e-11
38.5,0.9999657746677845,2.9221226597946346e-05,1.952732910553389e-06,1.5566050979176267e-07,1.1946798576551781e-06,4.3367633415105254e-07,1.5864968773707464e-10,6.93341004828604e-08,3.340535594960664e-09,1.2102628765403995e-09,7.512159046698219e-07,4.4197175145598937e-07,1.248538922159644e-10
39.0,0.9999721094903096,2.43996256949579e-05,9.048549130301055e-07,8.729022758014205e-08,9.64432026052855e-07,4.418220910354167e-07,1.901250188729949e-10,5.7800422181806825e-08,2.316482233999259e-09,1.5419793756094999e-09,6.298869488349677e-07,4.005729250768129e-07,1.7575312195939724e-10
39.5,0.99997709974082,2.0444322039684815e-05,3.2080936114155946e-07,5.106332115299738e-08,7.617264281382906e-07,3.8759284234493927e-07,2.1935530564567392e-10,4.761542492919792e-08,5.517822122422881e-10,1.733902261825851e-09,5.190390171097052e-07,3.6536209310341987e-07,2.2367516365806907e-10
40.0,0.9999803696905051,1.7734411544717535e-05,5.636624427846657e-08,3.1706158970143406e-08,5.946340469312038e-07,3.8320221305656435e-07,2.2582268623639616e-10,3.9112025765035557e-08,6.661361989702061e-11,1.6894293709965168e-09,4.226815066521204e-07,3.659737016937e-07,2.400905223658865e-10
40.5,0.9999800469031662,1.8349702282817173e-05,9.059583911152592e-10,2.1564784032627926e-08,4.6185238702586494e-07,3.8467976656533983e-07,2.1552686475911205e-10,3.225694269864536e-08,4.0854624587749834e-10,1.4304372012189404e-09,3.407677954415811e-07,3.5908110596569633e-07,2.3140091457916562e-10
41.0,0.9999803760957479,1.814773942295121e-05,4.549476064426346e-08,1.6716894712269495e-08,3.6067432317740716e-07,3.847652268838095e-07,1.9561360247210755e-10,2.6976014256558598e-08,1.8091214432951375e-09,1.0914683160710457e-09,2.716794554285108e-07,3.665542750224521e-07,2.0762314068681063e-10
41.5,0.9999801351375099,1.8426075581768826e-05,1.0814472879746862e-07,1.5400977841389805e-08,2.8582414912319937e-07,4.033246757375945e-07,1.774339487730721e-10,2.2977648950452357e-08,4.118742440976947e-09,7.844212782695653e-10,2.1352578411852372e-07,3.843251714474753e-07,1.8326569321637186e-10
42.0,0.9999804152298859,1.8148830354598912e-05,1.541799941615201e-07,1.7170229994567767e-08,2.3196139439196468e-07,4.292652977815861e-07,1.6683308977061692e-10,1.985893624241211e-08,7.437487945905046e-09,5.51705714337955e-10,1.6515710494034663e-07,4.1002520789176254e-07,1.6539119849792816e-10
42.5,0.9999803547875178,1.8171868853487617e-05,1.8522160352749877e-07,2.2474841067262152e-08,1.9393714836078702e-07,4.6684028248447503e-07,1.6644816973592137e-10,1.7242131771813886e-08,1.1373023853611668e-08,3.909300307791729e-10,1.2606032375093056e-07,4.4947992391215407e-07,1.5694323297056457e-10
43.0,0.9999792183500854,1.9220333681611997e-05,2.1247761478652685e-07,3.200301042885865e-08,1.6733916133627472e-07,5.202242602162702e-07,1.7705749609177976e-10,1.4880246258511726e-08,1.5784708083532846e-08,2.8394188148263404e-10,9.605935861568612e-08,5.019288131600298e-07,1.5820326093718483e-10
43.5,0.9999759981656003,2.22878628634797e-05,2.5211353571321335e-07,4.4896001450904137e-08,1.4836295504355193e-07,5.89576712310248e-07,1.9859583570555544e-10,1.2612105964411356e-08,2.0696662768193928e-08,2.1223723523015075e-10,7.500372051164904e-08,5.701313736168568e-07,1.6771590682321027e-10
44.0,0.9999691909991196,2.8875225497781333e-05,3.058468703730555e-07,5.644216227323624e-08,1.3351143283098227e-07,6.799016013945851e-07,2.2873146237183862e-10,1.0290459669241232e-08,2.6223325216442846e-08,1.6138643731374633e-10,6.227978123213852e-08,6.587072957556873e-07,1.8229996005015833e-10
44.5,0.9999570916407018,4.069846336372998e-05,3.618709058260099e-07,5.946732802077257e-08,1.1955223313767378e-07,7.981938355956867e-07,2.6361220658166087e-10,7.856914510663549e-09,3.3057658032008416e-08,1.2208713894092276e-10,5.6575133810556044e-08,7.727378292979892e-07,1.9844101633400734e-10
45.0,0.9999376522146196,5.98089590376193e-05,4.041436391260841e-07,5.142843621940536e-08,1.0382400785453296e-07,9.538020165989162e-07,3.0046051504608e-10,5.474451215295676e-09,4.265326064035895e-08,8.967562809416577e-11,5.5988987622991964e-08,9.209057970484416e-07,2.1563072452090423e-10
45.5,0.9999079798279051,8.907314262088425e-05,4.234378551454173e-07,3.954554894057076e-08,8.477667524153267e-08,1.1620252237190052e-06,3.4156868672925165e-10,3.484472377487729e-09,5.750781139851195e-08,6.271072551126145e-11,5.837823073272555e-08,1.117230451758668e-06,2.387692128046557e-10
46.0,0.9998622689089205,0.00013422470289257835,4.305044371899064e-07,3.618058985858234e-08,6.24747597627381e-08,1.447207010117808e-06,3.971855646812367e-10,2.195971961226849e-09,8.19349690289658e-08,4.1010267640690444e-11,6.174073208453392e-08,1.3834345330351025e-06,2.7695236383302636e-10
