time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
40.5,1.6943558294069402e-08,2.2845322052634402e-07,5.617064175271485e-07,0.9999808203167209,2.2389205490056358e-10,1.0015453263101148e-10,3.89642701293249e-11,1.8349747949172673e-05,9.059994456791111e-10,4.428986547508205e-13,1.753653637716088e-13,3.454934709878572e-14,2.1562541066878163e-08
41.0,5.310077616487196e-10,2.1777324067808113e-07,4.172412949819252e-07,0.9999811555614259,1.3654450411332839e-10,6.512883397814626e-11,4.585918363985757e-12,1.814647681527225e-05,4.549353601848491e-08,1.4696625193022837e-13,6.399619451176603e-13,2.2660513408010178e-13,1.6715378034765408e-08
41.5,4.4193967424566285e-10,1.9663679594741182e-07,3.1026305336110156e-07,0.999980944793547,1.650511185255078e-10,5.7015362036814047e-11,4.457307984233526e-11,1.8424057349280315e-05,1.0813868612422618e-07,1.224615841328146e-13,5.915659447304929e-13,8.734993831498001e-13,1.540042417346229e-08
42.0,1.043407327767901e-09,1.7585909849998497e-07,2.360162091808406e-07,0.9999812688435666,1.6273509276798497e-10,4.3495957195800686e-11,1.192220904935614e-10,1.8146570121099665e-05,1.541688932323403e-07,9.2109520614583e-14,4.599177226080134e-13,1.8087756156740657e-12,1.7170838932270885e-08
42.5,1.9137540619357145e-09,1.5614551790843415e-07,1.8488679327035703e-07,0.9999812791555247,1.323001454567441e-10,2.1817455453241813e-11,3.015506177393872e-10,1.8169754566803993e-05,1.8520747446931859e-07,3.9454704805625005e-14,3.5426084543864815e-13,3.3477556347059218e-12,2.2476966785803446e-08
43.0,2.5607148036602893e-09,1.3733644250000164e-07,1.4933699025148863e-07,0.9999802469903797,1.3326311829841537e-10,9.996246214810889e-12,5.430505510063075e-10,1.9218613015444682e-05,2.1246233438079479e-07,1.7328917790029672e-14,2.415953490451336e-13,6.4777172222276715e-12,3.200713667773218e-08
43.5,2.721004695706415e-09,1.1913331476112585e-07,1.2412486743227363e-07,0.9999771692405917,1.2921694776980297e-10,2.4287313754791224e-12,9.148687956442172e-10,2.228672050424142e-05,2.5209584061130917e-07,3.3293912146407395e-14,1.1917659497732025e-13,1.466800576226687e-11,4.490250378060743e-08
44.0,2.4896902875826583e-09,1.0163651540206985e-07,1.0644093157835811e-07,0.9999705506044017,1.2988986854849778e-10,3.539220663074903e-14,1.5332181940451734e-09,2.8874860844434305e-05,3.058107993172611e-07,2.598504404939114e-14,6.27411271406679e-14,4.271930840362552e-11,5.6450836552231535e-08
44.5,2.2176134151188855e-09,8.550032069773524e-08,9.440903257812924e-08,0.9999586946231307,1.5170420215019127e-10,1.0680368631345863e-13,2.574262712180525e-09,4.069915698753597e-05,3.6168316874085424e-07,2.7503069198402815e-14,4.7487822317810314e-14,2.0658794623586721e-10,5.947703018209996e-08
45.0,2.3957766091075095e-09,7.137245809009142e-08,8.525514540073394e-08,0.9999395696551897,2.0085137331207805e-10,2.806728022324462e-13,4.479024536525976e-09,5.98110296043092e-05,3.832305471168e-07,3.133743099228136e-14,6.903776259399497e-14,2.0943452197504435e-08,5.143755438381373e-08
45.5,3.5398622986517636e-09,5.921120269308939e-08,7.578668968165021e-08,0.999910313071313,3.00287176622168e-10,7.2160519091181815e-12,8.22548473630311e-09,8.907682850541714e-05,5.532470121982695e-10,2.256687651735381e-14,1.3130718019541877e-13,4.2292254138119345e-07,3.955345625831295e-08
46.0,6.489954391132962e-09,4.768519488236273e-08,6.425972880460876e-08,0.9998651681069352,5.210985048444844e-10,3.4497130836816764e-11,1.6077039921208054e-08,0.00013423009072090612,1.5079716940045778e-10,2.290971723224755e-14,2.5536069510421445e-13,4.3039463544708983e-07,3.618907863942292e-08
46.5,1.1691849405187119e-08,3.5142110686245547e-08,5.123818811858789e-08,0.999791391052932,7.191455755614792e-10,4.1706839698312775e-10,3.371389114089794e-08,0.00020796407464657914,8.198667035132638e-11,4.3889218552809615e-13,1.9912911037042593e-13,4.556185812270308e-07,5.624897991106826e-08
47.0,9.71236430284358e-09,2.980614119948058e-08,3.9352318534145464e-08,0.9996625264422808,1.1241663916573508e-09,1.3434716952873064e-09,7.628571775673778e-08,0.00033664168972858137,6.382978378865637e-11,1.3495110805375093e-12,2.1367813958381803e-13,5.424220714658008e-07,1.3175644800049513e-07
47.5,5.36131534557459e-09,2.6339462214615878e-08,3.338515257389376e-08,0.9994274511967662,2.7117313990935533e-09,2.7516068148135892e-09,1.8583913822214572e-07,0.0005712129772047822,6.588753628624102e-11,3.239619980237037e-12,2.5752636256889756e-13,7.528866150251854e-07,3.264817364291258e-07
48.0,2.5650069521951544e-09,2.104971525717805e-08,4.159547446647303e-08,0.9989952798944961,6.1305668438633825e-09,5.928867848139839e-09,4.802120275019925e-07,0.0010022662268200189,8.44684862832872e-11,6.486901784522359e-12,2.9188573460989e-13,1.1844244247748176e-06,7.118812623017165e-07
48.5,8.021619672327793e-10,1.5146878407425267e-08,7.833652730485561e-08,0.9982272402927475,1.3664901158363045e-08,1.2373990969916104e-08,1.2770937080880064e-06,0.001768147055360648,1.2468764912133666e-10,1.0954123239587189e-11,2.6844458393222364e-13,1.958552820076418e-06,1.2565450647642655e-06
49.0,9.094016267115358e-11,9.522596683457037e-09,1.6645618145612763e-07,0.9969658393144112,2.9372207054205357e-08,2.435492701341387e-08,3.3467184769134935e-06,0.003025832563207002,1.9712777326995409e-10,1.243118825480034e-11,3.4493676842836445e-12,3.0845985506530375e-06,1.666795601275203e-06
49.5,5.2458208137745e-10,5.211566745885639e-09,3.36207269962957e-07,0.9951074916675059,5.937477045538098e-08,4.42992846108593e-08,8.239105905829613e-06,0.0048781198862910685,3.1291863574528333e-10,1.738243947575974e-12,1.7873101189306557e-11,4.175671797207191e-06,1.5277184066407743e-06
50.0,2.039557968898588e-09,3.5868056671317077e-09,6.226825426776275e-07,0.9926334636182027,1.1237425140973465e-07,7.299378407513788e-08,1.820199550653345e-05,0.0073422558862447,4.69957326879294e-10,2.5586824981615204e-12,1.9446021077867117e-11,4.40370903118612e-06,8.606221024451733e-07
50.5,4.25729999149509e-09,6.296976113331574e-09,1.0736255780395977e-06,0.9895543513739287,2.0208538445082888e-07,1.0618780387635991e-07,3.420435848213387e-05,0.01040671998653841,6.230629607127558e-10,4.303285041706714e-12,1.8605116261819507e-11,3.1311168222757205e-06,2.0006517882957101e-07
51.0,6.143854320488632e-09,1.5434902372743877e-08,1.767192648927016e-06,0.9859189183780424,3.50009458991614e-07,1.3125310774349588e-07,5.0470759779344816e-05,0.014027379920306003,6.487603086886328e-10,5.998823022636762e-12,1.4940465624564113e-11,9.444085657151008e-07,1.5829639554325132e-08
51.5,5.963872202047605e-09,3.327649954962087e-08,2.8036141874363618e-06,0.9820315239539088,5.792747678190713e-07,1.3175092943224343e-07,5.2738648845977004e-05,0.017911667856880514,3.9608761240962063e-10,5.250361207191186e-12,8.583159432612118e-12,1.6960576733718846e-07,3.4564433202955876e-07
52.0,3.1175023299255714e-09,5.918695481811274e-08,4.202270113591493e-06,0.9788062666023157,8.92253599706971e-07,1.0620176039399117e-07,3.724613823349413e-05,0.021146568905216906,2.0483357119519975e-11,1.327364965534937e-12,2.9317320437178444e-12,3.7293169185876293e-06,9.259826035193947e-07
52.5,4.264748786496699e-10,8.507516926812581e-08,5.693325579281262e-06,0.977833705914138,1.2570721096413187e-06,7.526897862149304e-08,2.3464231156728068e-05,0.022121974785379108,6.609019961985361e-10,7.307348842239097e-12,4.346204355337013e-12,1.2277775079800158e-05,1.4654533713121439e-06
53.0,1.447832122485184e-10,9.920747414177916e-08,6.652188090777363e-06,0.9804760442742512,1.6226016873800936e-06,5.719606051687063e-08,2.4930817538492667e-05,0.019466070754574103,4.645917346847765e-09,6.179021720770013e-11,1.3016238839353482e-11,2.2751899735244848e-05,1.7661950598752562e-06
53.5,7.890610807085895e-10,9.51196378847768e-08,6.482521097855175e-06,0.9863426567094229,1.923501885045038e-06,5.500901883036771e-08,3.529965216518766e-05,0.013581115962080966,1.341945938272057e-08,2.0055939103514966e-10,1.7344695919631208e-11,3.066392528625787e-05,1.6931730619922326e-06
54.0,8.223171567521725e-10,7.620612440090088e-08,5.165555677473065e-06,0.9930477484545922,2.0803873763555395e-06,6.365586997972526e-08,4.363843018682219e-05,0.0068676243285118324,2.3197985919492482e-08,3.7919615853421326e-10,1.025044158598545e-11,3.2359406098232807e-05,1.2191659059367505e-06
54.5,5.218354219836317e-10,5.543881254667503e-08,3.3489619398258475e-06,0.9979052547536057,2.032566092981506e-06,7.119011574784659e-08,4.425390655206229e-05,0.002017356811545352,2.513212000951242e-08,4.61605685926014e-10,1.7495062321410911e-12,2.7009092378225547e-05,5.911616456315213e-07
55.0,4.099370751121307e-10,4.759747851329771e-08,1.8526818242196236e-06,0.9998369982079952,1.786268694863716e-06,6.01377499107133e-08,3.725597001529582e-05,0.00010388365360623807,1.5974734979474635e-08,3.719819374345816e-10,1.7154990301337157e-13,1.7935770519338648e-05,1.6295525833782858e-07
55.5,4.6517683094465456e-10,5.633363179588399e-08,1.0708952559468766e-06,0.999740165553962,1.414722068898164e-06,2.8193863786883573e-08,2.623614697950225e-05,0.00022144671437909682,4.631863708874909e-09,2.0029721130219128e-10,2.5808750306770716e-12,9.558498693225836e-06,1.7641272935200428e-08
56.0,6.776666072457347e-10,6.892684118080854e-08,8.112395526677977e-07,0.9992881635014162,1.0123197346905288e-06,1.938932500039752e-09,1.5550268135341115e-05,0.0006903838484419215,1.5298367185951785e-10,7.138485428403425e-11,5.846989546634274e-12,4.005338840670367e-06,1.7102404162835078e-09
56.5,1.1174505950614212e-09,7.012822377796783e-08,6.661820160782917e-07,0.9994176218555018,6.697754478293895e-07,7.97779451542574e-09,8.12494693811372e-06,0.0005715968407086351,1.280195978940544e-09,1.5545256423639306e-11,6.13840206258373e-12,1.2332327163963926e-06,6.641336471518389e-09
57.0,1.8126423652272833e-09,6.198680232839144e-08,4.7456347155611543e-07,0.9998419657530837,4.5726423696340666e-07,2.096036124291331e-08,4.329888819461487e-06,0.00015242878209629663,2.4020253659472156e-07,1.9478564417333784e-12,2.254764030871237e-12,1.5706448683692265e-09,1.7211083216204843e-08
57.5,2.112152138148975e-09,5.82642641744986e-08,3.3417193312869157e-07,0.9999934187916472,3.3091481414103843e-07,2.5492836181773075e-08,2.6036912741471987e-06,3.1893691048833504e-06,1.3871703101988597e-08,2.767122226765425e-13,5.987941838137662e-13,2.906675143867147e-13,2.331907359083399e-08
58.0,1.957049359375715e-09,5.960206041422067e-08,2.805955275980455e-07,0.9999372933291437,2.1365982784818468e-07,2.0476011728525108e-08,1.4695185035318096e-06,6.063656780010993e-05,4.4593502542242836e-09,1.9209927645188584e-13,4.959655313039095e-13,5.024412402268364e-12,1.9829048067730148e-08
58.5,1.6111926511591186e-09,5.7109422008380545e-08,2.397742280069808e-07,0.99995058459373,1.0576076305108619e-07,1.0350519969241622e-08,6.275849289115817e-07,4.8357833100254233e-05,3.4081097107304872e-09,3.4987405541953606e-14,1.0645845549985508e-14,3.8343205376382046e-13,1.1973559291709141e-08
59.0,1.085827959111703e-09,5.283611060829698e-08,1.967811217243808e-07,0.9999924890551146,4.8708632961030616e-08,4.049590496567983e-09,2.2645664414790845e-07,6.9720562024087695e-06,4.2099012396788226e-09,4.55829790124657e-15,1.4428592572343834e-13,1.7188502112549178e-13,4.760511128826373e-09
59.5,7.261159331217139e-10,5.057185508884845e-08,1.6610045521526738e-07,0.999991444580403,3.555086466282781e-08,7.957405473820551e-10,1.1042083002087307e-07,8.131905464020926e-06,5.8422770177766996e-08,3.526276220371604e-14,2.7104158117412706e-13,1.2364435835727185e-13,9.251380258150534e-10
60.0,1.2775824266056616e-09,4.8315503495919326e-08,1.369641263497057e-07,0.9999906033546107,1.8288929585691648e-08,4.2406511395853695e-09,5.391975784936221e-08,8.939548050593643e-06,1.9394476100162137e-07,7.198519146170097e-14,4.172423242762157e-14,4.3635800228240414e-13,1.4551632222925948e-10
60.5,8.405624177487213e-10,4.9101243742083585e-08,1.0812319450905437e-07,0.9999961785163659,6.521219160802421e-09,3.5875166698752576e-12,1.9557310059364325e-08,3.2835834611790173e-06,3.527598682371204e-07,1.0824791403019583e-14,9.005679467432446e-15,1.9358218462448234e-12,9.91140511430327e-10
61.0,6.433529306329321e-09,4.4763392213320855e-08,8.35282370563291e-08,0.9999959674964184,3.7226762523807634e-09,2.1190425328962466e-10,8.234948889092728e-09,3.434249434435228e-06,4.492875711574249e-07,1.068121970795249e-14,3.9567129318573545e-14,1.9956114592944775e-12,2.0697484659039077e-09
61.5,9.429115157213403e-09,4.109673528348822e-08,6.321784889461802e-08,0.9999967247515262,4.956620835278157e-09,4.470044107668674e-10,2.42960696111846e-09,2.7110751763857667e-06,4.3987659037858594e-07,1.603624421129641e-14,8.13664303478574e-14,2.708010207482301e-12,2.717006735090363e-09
62.0,9.84819202548185e-09,3.732929490256775e-08,4.6879057572349103e-08,0.9999982692159024,1.522632350460445e-09,1.8171120990041614e-10,1.7876508584660395e-09,1.2762472896950988e-06,3.543990061876776e-07,2.918163581237011e-14,1.5613756619938203e-13,3.757883029414155e-12,2.5851993371278334e-09
62.5,8.524399291240634e-09,3.2849536729917795e-08,3.418578678404041e-08,0.9999986224106926,7.239530050097169e-11,6.170818948338497e-11,2.5059820864295945e-09,1.0423837025001765e-06,2.553250542984953e-07,8.385714613163955e-16,1.7116904830097281e-13,3.97135726689887e-12,1.6766540844980981e-09
63.0,6.548351312343575e-09,2.7891486546156687e-08,2.4613632174512484e-08,0.999998878499855,1.1812525326568484e-09,3.3167794245965863e-10,9.891012014645179e-10,8.814136033952954e-07,1.7801287159178344e-07,1.2613008563566461e-14,1.4286769668496208e-13,4.5786076934495e-12,5.13318005049686e-10
63.5,4.708066977063942e-09,2.3152127858553497e-08,1.746908537342895e-08,0.9999989796250233,1.1406817269354082e-09,3.563483749435498e-10,9.389962548082322e-10,8.457753230872048e-07,1.2668492897220938e-07,3.736321423771084e-14,1.2271631644618073e-13,6.869535802129529e-12,1.4236752448812276e-10
64.0,3.197342254294678e-09,1.9188922034694935e-08,1.2058246848895545e-08,0.9999986316584109,4.19031582051092e-10,2.1013351131129908e-10,3.0930185396754435e-09,1.233814050295792e-06,9.423214275396527e-08,5.1391259224230124e-14,8.521563025547898e-14,1.5014750220967077e-11,2.1136422293389557e-09
64.5,1.9237784003359574e-09,1.6295981768338603e-08,8.050958620586901e-09,0.999997796644432,4.955784192135644e-10,1.0798834309520632e-10,5.500416802719677e-09,2.091560595485971e-06,7.222200974423158e-08,2.3781280221074915e-14,6.161279125753385e-14,8.270966965175874e-11,7.115497225554735e-09
65.0,1.2567280622710596e-08,2.9355083926447925e-09,5.753585701897256e-09,0.9999960667217486,5.495698709293037e-10,6.137517298166574e-10,8.66584324487604e-09,3.83568953926598e-06,4.99413936965919e-10,2.568055501937017e-15,3.714537598933441e-14,5.3426217630167106e-08,1.2577596128679087e-08
65.5,3.2598039087551264e-09,1.0572511323684692e-08,5.652430166868051e-09,0.99999234897591,1.2209256108681768e-09,3.8108609098858395e-10,1.5611231116065094e-08,7.564560151124606e-06,2.387006969872146e-11,1.364728417103972e-16,6.818430595557152e-15,3.560138371433524e-08,1.4140780477325178e-08
