time_fs,S0,S1,S2,S3,T1_m-1,T2_m-1,T3_m-1,T1_m0,T2_m0,T3_m0,T1_m+1,T2_m+1,T3_m+1
8.5,1.8146594434656742e-07,0.02137525397650068,0.051270480546154074,0.9271635660710899,8.266194628582824e-09,3.6061529207022163e-05,5.84676786915629e-05,1.2502066686336194e-07,4.654364698415812e-08,1.1423107103097677e-07,1.7557944757266986e-09,3.3303708221241075e-05,6.238920682067051e-05
9.0,5.472295301309934e-08,0.007865820687155745,0.04574378850376199,0.9462376633080969,1.5495796506583148e-08,1.6793191327662294e-05,5.806813149884506e-05,1.1709993494944571e-07,9.90507827400004e-08,6.10196563294412e-08,3.1882639084721785e-09,1.5331879019837024e-05,6.218372170031969e-05
9.5,1.079673953255172e-07,0.003901110609565601,0.051799868569867374,0.9441624713127829,2.172740193704889e-08,7.138201370201139e-06,5.786038095736428e-05,1.121378129682424e-07,1.2366743084007943e-07,4.969475614554039e-08,7.887641677210239e-09,8.867215442728729e-06,6.226062767749973e-05
10.0,1.8364364320128428e-07,0.008002204239215613,0.09424336318391442,0.8976215259416509,2.0740043736710744e-08,7.105348007697789e-06,5.5056810439688865e-05,1.1679601287655477e-07,1.0195003380526435e-07,6.372202024464465e-08,1.0584351126491693e-08,1.0660675331941883e-05,5.9586365351361864e-05
10.5,1.0947432761563179e-07,0.011840539501142609,0.6092502424466991,0.3787800406134279,1.5303798128834897e-08,1.1715144238228866e-05,4.880197033325214e-05,1.242810203687632e-07,6.843206367056834e-08,1.296581272721586e-07,1.0348068305807117e-08,1.4875607005625513e-05,5.332721966533242e-05
11.0,5.237510328542092e-08,0.010795902940091976,0.9792233823885842,0.00986010681822701,9.645637570788321e-09,1.741622984933975e-05,3.957666493589624e-05,1.3093275956986767e-07,4.727580929641555e-08,3.067623787678153e-07,8.086125351040264e-09,1.924716203812545e-05,4.381271845036686e-05
11.5,3.006072502027312e-08,0.006234553886588336,0.9918003598596518,0.0018555055446819726,6.652959312987995e-09,2.241233328506062e-05,2.9561225447059635e-05,1.374491761881711e-07,1.989007613229385e-08,7.338097774113541e-07,6.589495192766271e-09,2.3485041955371197e-05,3.3187656199410184e-05
12.0,5.00019164172335e-08,0.0026179514119249376,0.9955704018850605,0.001710422310214162,5.601070090217364e-09,2.3779622760135866e-05,2.417804643282345e-05,1.4616064051041475e-07,1.2490250804943306e-08,1.2892630337296729e-06,6.060066121882109e-09,2.476277269143778e-05,2.6994373824406705e-05
12.5,9.745172660152805e-08,0.0038502469095246517,0.9937467408814761,0.002309368262225216,5.034716800871789e-09,2.1424745142225412e-05,2.2066151316253274e-05,1.5724095622214633e-07,6.130832342517076e-08,2.154701672092512e-06,6.165819528349348e-09,2.211750976278255e-05,2.555363731182497e-05
13.0,2.0766570009801172e-07,0.014663438668597867,0.982864089566762,0.002384583270369992,4.395777536253783e-09,1.6800570515639036e-05,2.259803864765503e-05,1.7031286232653432e-07,1.550380301391989e-07,3.199937503000043e-06,7.660565432682679e-09,1.703157167427632e-05,2.7713302912152586e-05
13.5,5.452192618900118e-07,0.04781023990911361,0.9506745533780844,0.0014336882415868068,3.4228772443106447e-09,1.1239920736562631e-05,2.3637969954511235e-05,1.8084653269637427e-07,2.517665105016408e-07,4.168371490158485e-06,1.216477586740878e-08,1.1381585152008396e-05,3.009720400536232e-05
14.0,1.351578824347529e-06,0.12362950104000808,0.8760395634904822,0.00025920116734680875,2.550711569839455e-09,7.598366157869024e-06,2.140337531819268e-05,1.8457380048703527e-07,3.000396422356986e-07,4.578547433659422e-06,1.9316900517011227e-08,8.46666587101218e-06,2.7829287569297924e-05
14.5,2.228895128624052e-06,0.22915247387018717,0.7707233637824077,6.604324739449011e-05,2.7479115871273235e-09,8.082367622348448e-06,1.4211588339063548e-05,1.805996020456565e-07,2.887467157526806e-07,3.882130725386424e-06,2.6778466468566142e-08,9.864438295795752e-06,1.9350807198618103e-05
15.0,2.1521974402973496e-06,0.3056217727614801,0.6940689882080503,0.0002633486437127386,5.2505684307878815e-09,1.0478307079552928e-05,7.314362610071461e-06,1.6728746434749013e-07,2.7541152746846024e-07,2.23861838786838e-06,3.855369328108935e-08,1.2077674021975198e-05,1.1142724032318483e-05
15.5,2.1227687918963356e-06,0.3324087146866144,0.6674857265734438,6.348294659507401e-05,9.766531424033248e-09,1.0949771569328422e-05,6.637192960047494e-06,1.4432091739035056e-07,3.091948293148441e-07,1.0538048521250225e-06,5.4967929908550495e-08,1.1438798539303305e-05,9.355206321296219e-06
16.0,3.1031941487488137e-06,0.33014849089797244,0.6698077383503863,4.695977612313468e-06,1.4238057639120513e-08,9.62544171874545e-06,7.124701000306312e-06,1.3133740444225177e-07,3.554947150366976e-07,9.85412479276289e-07,6.562829242342583e-08,9.267817552447942e-06,8.401508869302624e-06
16.5,5.77862613022137e-06,0.33901645934700403,0.6608966276889273,5.605803207666313e-05,1.5122603059558518e-08,7.744167502645722e-06,4.161527838044748e-06,1.4206627172542453e-07,3.871512314397086e-07,9.719513116630155e-07,7.380942444429457e-08,6.975862950658598e-06,4.604646681503331e-06
17.0,6.5198069722531164e-06,0.38860975324048214,0.6113068227477874,6.286946166402691e-05,1.0410594484640576e-08,5.583662987837577e-06,1.0132112438933988e-06,1.7329664854803912e-07,4.3618855204606073e-07,4.870295027728888e-07,8.473324673772357e-08,4.675285774333304e-06,1.5709244413681577e-06
17.5,4.441820116179312e-06,0.3373824580330248,0.6625839883321052,1.9885221146652294e-05,2.692801845761196e-09,3.7448344226450866e-06,4.811303518445479e-07,2.2057924915970222e-07,5.31122910179801e-07,6.015810046592612e-08,8.49897175032348e-08,2.8784064255962864e-06,1.2226796842693234e-06
18.0,2.626165364929554e-06,0.2528513774356868,0.7471098491756651,2.5327723248580695e-05,1.3676678887776545e-09,2.6092692317556085e-06,2.218814570862559e-06,2.674831099968849e-07,6.918594959671427e-07,1.9354495673045705e-07,6.663612633191634e-08,1.854913227663599e-06,2.915611558418224e-06
18.5,3.5686501050643398e-06,0.17933939424983478,0.8206180448112472,2.3151896276027712e-05,2.0532770638252387e-08,2.1526053186462247e-06,4.6254085616427725e-06,2.842804363610806e-07,9.305043518282314e-07,8.132267017647088e-07,3.179438173910932e-08,1.5110180052834628e-06,5.471021917723581e-06
19.0,4.962825163764376e-06,0.1284941076584107,0.871416786550885,6.225648009494918e-05,5.767710559056529e-08,2.2415353467404454e-06,6.7727143019511406e-06,2.4974662842378225e-07,1.2172700928522779e-06,1.5679794284674785e-06,5.275902739518785e-09,1.7059865871279303e-06,8.068300096892504e-06
19.5,2.8148718054400442e-06,0.09524162016750468,0.9045434576661013,0.00018325649410318894,8.144148523011412e-08,2.8512501316101184e-06,8.986014030896472e-06,1.8610026786438094e-07,1.433994068684736e-06,2.3510859938413046e-06,1.7788968801111567e-08,2.4329275917502275e-06,1.0510198030746457e-05
20.0,7.20576516431201e-07,0.07073813073131185,0.9289307459246262,0.00029120159967543116,6.28471528717747e-08,3.926998678783511e-06,1.2718901207273505e-05,1.5481656989890742e-07,1.430008654792506e-06,3.5418738631787206e-06,6.246687773686376e-08,3.617869197772182e-06,1.3685385654256773e-05
20.5,8.786505938631279e-07,0.05078730650822108,0.9488325515015973,0.00028475679337251444,2.4046952676800658e-08,5.0401631640278515e-06,3.593162652018907e-05,1.827471407599563e-07,1.2091795335446161e-06,1.1086347280819221e-05,8.781835833283113e-08,4.7781334671403834e-06,3.616648385120697e-05
21.0,3.6661822518486923e-07,0.03514775320105916,0.9645021014041699,0.0002486047648291643,1.718709049553943e-08,5.647237976245477e-06,3.874982847973409e-05,2.256084530784031e-07,1.0483699699979742e-06,1.2072188349295166e-05,6.771068347193951e-08,5.343160962008763e-06,3.800271973627364e-05
21.5,7.501601027550353e-07,0.021818488456199533,0.9776271090319157,0.00044239364657514517,5.0222577835393226e-08,5.9544046747479054e-06,4.2623054590851765e-05,2.2615882193145772e-07,1.2704049361762064e-06,1.3542070130153802e-05,3.458871402979489e-08,5.548347570940537e-06,4.200945311096531e-05
22.0,1.971839805208152e-06,0.01319870536361969,0.9859257762115439,0.0007503138327851009,7.694259143097664e-08,7.904344947951953e-06,4.546690845985006e-05,1.9748850127107902e-07,2.6699870230289832e-06,1.4381128766543384e-05,4.0785515380686166e-08,7.254001496787534e-06,4.52411649072349e-05
22.5,4.338610789357411e-06,0.009178469157463575,0.9898981243968874,0.0007800217347122963,7.40748310605139e-08,1.4673082004343322e-05,4.5453186244592373e-05,1.8191456443806358e-07,6.0225895425961944e-06,1.3908433027360366e-05,7.335288203606246e-08,1.3438367905406465e-05,4.5221099067845405e-05
23.0,5.0824670437990935e-06,0.007223097701254749,0.992064867934816,0.0005462727157563437,5.66690521876256e-08,2.2810583473432235e-05,4.692824558498269e-05,1.8877400058713494e-07,9.35435825103462e-06,1.4388860870637061e-05,9.481006343968736e-08,2.0744514782622827e-05,4.61123651220167e-05
23.5,6.937051725545141e-06,0.004921236751545925,0.9944870853144984,0.0004016501682147823,5.539010942576208e-08,2.826892952084534e-05,5.0878169750182176e-05,1.9913410406533903e-07,1.121624701086796e-05,1.6948643029345924e-05,9.248195408136645e-08,2.556030229571576e-05,4.987141626656596e-05
24.0,8.502417281125925e-06,0.0023335061597005223,0.9970713639964317,0.00038577454218821525,6.851420638399079e-08,3.1692167418116785e-05,5.435329264035771e-05,1.9810311452484223e-07,1.2014993531063653e-05,2.0191073012350374e-05,8.446775086869488e-08,2.889248226833144e-05,5.335779042005447e-05
24.5,7.24276003582838e-06,0.0006401513136718009,0.9987829684897723,0.00036026540377668426,8.233389681622561e-08,3.170762619548117e-05,5.7064681094136366e-05,1.9218726864871214e-07,1.1609834857819578e-05,2.3113072232259318e-05,8.534667104499398e-08,2.9561117993331364e-05,5.5955832358646894e-05
25.0,4.85466556189019e-06,0.0005043503900556286,0.9990560414528491,0.0002333012632824157,8.306299745604828e-08,2.910260435061411e-05,5.5811229611237275e-05,1.9251954920544105e-07,1.0426296582107528e-05,2.3720131688491654e-05,9.733953747871099e-08,2.8119974973533432e-05,5.389906905984901e-05
25.5,2.0159952172475227e-06,0.0010896140123050405,0.9986261583821424,0.00011168037307150776,7.620657668623044e-08,2.5293779325610592e-05,4.6708472118957116e-05,2.0258998805803502e-07,8.944564615082372e-06,2.0147179474168768e-05,1.0794666816283895e-07,2.5574411484320758e-05,4.347608702835334e-05
26.0,1.9332030219753758e-07,0.001170196665435027,0.9986606946885447,4.820827660520322e-05,7.5389471479297e-08,2.110274504880225e-05,3.0239145745667508e-05,2.209146062887929e-07,7.366616272503981e-06,1.267875117942226e-05,1.1121724974628019e-07,2.2405431079261605e-05,2.6506838451647917e-05
26.5,1.0258111485733574e-06,0.0008326325781811226,0.9990848118538744,1.031490347640479e-05,9.364685057199373e-08,1.6459819032865807e-05,1.3825686031997205e-05,2.362554721724307e-07,5.672397188085354e-06,5.032384572018602e-06,1.1710451847609889e-07,1.8380982000479248e-05,1.1396577612128538e-05
27.0,9.232347235810247e-06,0.005570265021479152,0.9943779392241777,6.603564711825015e-08,1.303990269885614e-07,1.2042061867614584e-05,5.266086631171817e-06,2.467988279729182e-07,4.17688475757089e-06,1.4947119980602412e-06,1.3699950485643962e-07,1.4168894982797207e-05,4.834533794629196e-06
27.5,3.4053030625878163e-05,0.06142028055626528,0.9385089590735416,2.5006623704222393e-06,1.7275086852883703e-07,9.050651922176917e-06,4.079935844879088e-06,2.694134650547954e-07,3.2567343145122007e-06,1.798365192351074e-06,1.5645404063824572e-07,1.1064411398870204e-05,4.357960109061084e-06
28.0,7.937912653279375e-05,0.3302783944698988,0.6696108175313995,4.270509363659875e-06,2.3267268368139345e-07,6.82394342068246e-06,3.4960874490714997e-06,3.062475921078865e-07,2.585449592174525e-06,1.7274193727235308e-06,1.5785164233357158e-07,8.509463373772718e-06,3.299227911016162e-06
28.5,0.00011764422045670994,0.5268765907895305,0.4729883915797857,1.1444247311246327e-06,3.266362246551445e-07,4.9365927391204366e-06,1.1873520909636538e-06,3.265573838706651e-07,2.019396742005032e-06,3.4531131653663764e-07,1.4488290785463707e-07,6.173302961568818e-06,7.689530638853552e-07
29.0,0.00012021168457202777,0.5205021544222072,0.47936507367902315,9.62335322780504e-07,4.135710608557049e-07,3.8909350402276125e-06,2.1779832206614388e-07,3.107135301993168e-07,1.6960376806001517e-06,1.38336503812243e-07,1.0452362025783377e-07,4.551527482672498e-06,2.744355516113184e-07
29.5,9.328489625525167e-05,0.44624040234127005,0.5536513928822985,4.001030149990664e-06,4.4328164521842954e-07,3.390740013516412e-06,5.308499938146903e-07,2.5177003034508e-07,1.4839269283731756e-06,4.3817124017029794e-07,5.090643149025246e-08,3.2617047049173246e-06,1.0674991031225002e-06
30.0,6.025310076154307e-05,0.3668996697615014,0.6330253813121226,5.803262836206527e-06,3.826645641638759e-07,3.3968881752030122e-06,5.287187285967015e-07,1.6958215528351074e-07,1.3214804146865052e-06,1.1233445703273616e-07,3.164094925945365e-08,2.264085791504139e-06,6.851676721444278e-07
30.5,3.259774298430237e-05,0.3120683819349667,0.6878868825292361,4.114155683727043e-06,2.628851505566606e-07,4.105405338283347e-06,2.999812579751136e-07,9.506447412621561e-08,1.168767530765322e-06,2.0868867140235242e-08,8.147119649295941e-08,1.9178703377392007e-06,7.132282012332419e-08
31.0,1.3487252139318215e-05,0.29124176829548104,0.7087336783891105,1.4987746960839506e-06,1.6335932308263225e-07,5.464219541166798e-06,4.216493236655642e-08,5.031117034480563e-08,1.0122257929471332e-06,5.996699691064463e-08,1.8219906411853866e-07,2.4752548700135824e-06,1.1758686616772512e-07
31.5,4.655168998089602e-06,0.29348882258716874,0.7064912293860596,2.5125026733356905e-06,1.1649545663272926e-07,7.158731292312542e-06,1.791535333430999e-07,4.7413792540564545e-08,8.772598280760501e-07,4.40072123338283e-11,2.728488661233357e-07,3.773542817460714e-06,3.5486552215610103e-07
32.0,5.4470493511918975e-06,0.28970922297446494,0.7102573354363458,1.1716658075323758e-05,1.0361666951918482e-07,8.784870140541257e-06,4.642250512277636e-07,7.62776843234597e-08,7.430212214954052e-07,8.728747607519347e-08,3.074611566691466e-07,5.302208300990055e-06,4.089140817306208e-07
32.5,1.213378800773396e-05,0.2517309389980434,0.7482025391206887,3.6086744692864584e-05,9.998662263382483e-08,9.91557866782608e-06,3.818490166206422e-07,1.1305788951850035e-07,6.063405854776287e-07,1.6299768579303908e-07,2.768875635091842e-07,6.4828397092602356e-06,2.618109038093989e-07
33.0,2.099034203607624e-05,0.18654012662991867,0.8133418455919409,7.800293784923019e-05,9.363484978660323e-08,1.0522178231542194e-05,1.8774346521165986e-07,1.3647628141730303e-07,4.785880094057681e-07,1.1404080278282905e-07,2.0528920461375396e-07,7.1575270499672115e-06,1.3902040225631732e-07
33.5,2.7185273800827867e-05,0.13327237943657613,0.866564718506506,0.00011605474246106307,8.60910432934691e-08,1.087535159957138e-05,1.5849232444037724e-07,1.3767405230263894e-07,3.674980174676316e-07,7.911530484692911e-08,1.357099119768002e-07,7.682545251537546e-06,1.3956304061974013e-07
34.0,2.4068736823774023e-05,0.12834127320941982,0.871492234816709,0.00012254156634631624,8.474735232842399e-08,1.0793874920820068e-05,1.675651863328256e-07,1.1659962026572442e-07,3.09391657444289e-07,5.916800102112791e-08,1.0799256305910675e-07,8.091537401805584e-06,1.5079420611188373e-07
34.5,0.00027710010950926387,0.23182963381738458,0.7674883418993949,0.0003858401195233817,1.0100071392224048e-07,1.0093148186000637e-05,8.45110399492857e-08,1.0358137520994035e-07,2.8947012125503175e-07,2.0904301604403648e-08,1.498163441219234e-07,8.151408653297488e-06,9.021348408111834e-08
35.0,1.5647343002805131e-06,0.9909830943055953,0.008991761817205105,5.831358408003311e-06,1.22833161438996e-07,9.026840850596324e-06,6.132358906971702e-08,1.6357100282281472e-07,2.6150756204101483e-07,8.648555642197804e-09,1.9711950672273858e-07,7.839528449612718e-06,6.641179194928965e-08
35.5,9.165242509309137e-05,0.9933801340946623,0.006477025446728006,3.4422550660951824e-05,1.7040449573917632e-07,8.320934521311735e-06,1.6641849467382066e-08,2.1212203696769215e-07,2.487512561659989e-07,7.630373296369115e-09,1.9976702012992293e-07,7.583003080708983e-06,6.228184782858548e-09
36.0,3.0867927348398594e-05,0.6921101374647665,0.3078407292589268,5.786511171563275e-06,1.6960972045837128e-07,6.345163788435672e-06,4.244229766461207e-09,1.8110125837047105e-07,2.026931151770959e-07,1.6222148267359004e-08,1.7930877081396284e-07,5.361676879863712e-06,1.881786359379308e-08
36.5,2.5873801615712348e-05,0.4606959739383974,0.5392339299397132,3.311847049009104e-05,4.870555649334143e-08,5.476766574272215e-06,8.226169510248897e-09,1.6900207601728781e-07,1.8814364345209465e-07,6.625221763835547e-09,2.333951990858004e-08,5.169834575065327e-06,1.3206607034943693e-08
37.0,1.3932664138954279e-05,0.3065994970530342,0.6933583119901472,1.88826632765269e-05,2.2903347827071605e-08,4.021195356899113e-06,1.5839119529599302e-08,1.2411972158568805e-07,1.6877092757161473e-07,2.1774470109925194e-08,4.378435305997322e-08,4.946582946850454e-06,1.0659292435038507e-08
37.5,1.1717733845585065e-05,0.1880111603233583,0.8119646926185615,5.7864675432610675e-06,1.5935489545832254e-07,2.2171340090195473e-06,9.257083196745878e-09,8.664885769462391e-08,1.2348604390863492e-07,4.441510028553636e-08,1.7420883389938506e-07,3.826639152555248e-06,1.7126460116434775e-09
38.0,1.6585212812383707e-05,0.09001744108719721,0.9099567567955977,5.5174221249454405e-06,1.795525726393695e-07,1.0401045125144866e-06,2.1874222279692986e-09,5.5015397340675756e-08,6.540213653134306e-08,4.285820869782498e-08,1.8257707111579044e-07,2.126815324628367e-06,4.969511018750834e-09
38.5,7.481682335262695e-06,0.041481708857832554,0.9585061783562782,2.2676756305850522e-06,1.1620027198222892e-07,1.0465426328441997e-06,3.267138846119647e-09,1.4577679204659648e-08,4.3743179299394884e-08,3.550591191361418e-08,1.0876160058079425e-07,9.860215050915697e-07,8.808058368446826e-09
39.0,1.7623269504375577e-06,0.04470353201449618,0.9552903688543166,1.3591229235833208e-06,1.0499563112173186e-07,1.776035412330013e-06,5.39040642378055e-09,4.788177299977154e-10,5.949888391112215e-08,3.003491131056475e-08,1.0746186593565594e-07,8.88405222485238e-07,5.380237377789801e-09
39.5,5.421644606541301e-06,0.0515482231250358,0.9484396942783563,2.4536407194247863e-06,1.3041209372965354e-07,2.4493356268040916e-06,6.296545101816326e-09,1.655490483534077e-08,7.881850087708436e-08,2.975775507823496e-08,1.402576625701566e-07,1.3532744838750565e-06,2.60367909464422e-09
40.0,6.528464730961273e-06,0.03088715995398489,0.9690982190673454,3.3194790422471334e-06,1.385530173577382e-07,2.6253696368571637e-06,7.189090084766004e-09,3.089273785660997e-08,8.395121903653528e-08,3.172336448360559e-08,1.4978091867078466e-07,1.7013196369988807e-06,4.255320601295069e-09
40.5,3.490557252108311e-06,0.006287668824273225,0.9937027308460517,1.6729302850139891e-06,1.3113620687522747e-07,2.363865231493543e-06,7.489836327034099e-09,2.657719896184016e-08,7.831319932456271e-08,3.3268412998173334e-08,1.3717285711652496e-07,1.6506800972757988e-06,8.33903617328304e-09
41.0,4.18345449727574e-07,4.341575169873741e-05,0.9999517425989073,6.783759962457058e-07,1.2481772915185545e-07,1.9914899790388916e-06,8.781718679737936e-09,1.47301136390571e-08,6.893618578411678e-08,3.552987655113959e-08,1.280790559602295e-07,1.361074154110545e-06,1.1489063564477218e-08
41.5,3.7996905575163575e-07,0.0018888602012231046,0.9980936824366663,1.385528762813575e-05,1.1596432395487383e-07,1.7667313074947178e-06,1.1372675995984888e-08,7.92453196605904e-09,5.6323993306405476e-08,3.782554678904563e-08,1.2028548154769123e-07,1.0922282540559818e-06,1.3449302296557953e-08
42.0,1.0535064773271684e-06,0.0011804611137320473,0.9987579966336174,5.745701408188453e-05,1.040507753560588e-07,1.737648874035803e-06,1.3428408185807818e-08,4.738243385412748e-09,4.0289380270535395e-08,3.843290947963902e-08,1.0708538956302488e-07,9.71768303441159e-07,1.4289875736132471e-08
42.5,1.1804294789622326e-06,6.48870870421813e-05,0.9998088724041359,0.00012198869766458458,1.0022819659840744e-07,1.7789059889815127e-06,1.3567242183258028e-08,1.7139351158648072e-09,2.521119501057134e-08,3.7150275445286554e-08,9.985005046000085e-08,1.002350219975735e-06,1.2404675112083772e-08
43.0,2.9189387681145423e-06,5.438446867606125e-05,0.9997889997768201,0.00015057844859278505,9.923128642416329e-08,1.7340351766184115e-06,1.137987103129078e-08,2.279329037577539e-10,1.3099016428755394e-08,3.2618384478120834e-08,9.82501499415161e-08,1.1208570888803367e-06,8.668179474253475e-09
43.5,2.4134038803444457e-06,4.19107589634182e-05,0.9998444424654735,0.00010821444140215904,9.711147734930339e-08,1.539379492959586e-06,7.481588676393806e-09,8.753725700546989e-12,4.054670949588542e-09,2.5231230465208636e-08,9.62502697264915e-08,1.244215019965814e-06,5.197877505032157e-09
44.0,1.8452605661710907e-06,2.612972755912078e-05,0.9999237489945104,4.552840309293015e-05,9.867198135462005e-08,1.2238468918471894e-06,4.0983717013214325e-09,2.374539620032005e-10,1.1091129698199442e-10,1.7915264497743665e-08,9.759479987776504e-08,1.3022991234995225e-06,2.839372372982432e-09
44.5,1.5965812462910984e-06,4.659939166868833e-05,0.9999356947188965,1.3766111964267222e-05,1.0355137269465663e-07,8.603161524473153e-07,2.2459406902505106e-09,7.619849004939838e-10,1.4261890542235912e-09,1.2681536444255774e-08,1.0292016790585385e-07,1.2576739609169458e-06,1.6188610265689768e-09
45.0,1.202056386233926e-06,6.642583557818938e-05,0.9999267271688034,3.7523723518626082e-06,1.1123248874231924e-07,5.270195280628922e-07,1.262876878031274e-09,1.555024270545684e-09,5.9260579110689156e-09,9.495547711093663e-09,1.1125189050254004e-07,1.1238090183516125e-06,1.0144389980293309e-09
45.5,8.939354421574439e-07,0.00013418150541328813,0.999862711123224,7.288035274662146e-07,1.2267409948155747e-07,2.7297663775804306e-07,7.610198772777301e-10,2.9869324135674694e-09,1.1437556229403479e-08,7.783206578585868e-09,1.231828542204414e-07,9.42156584243018e-07,6.736971478201275e-10
46.0,7.077919172217594e-07,0.000150976185804367,0.999846997746576,1.5203397474796893e-07,1.3853697605597258e-07,1.0885698799545301e-07,5.904768357871584e-10,5.770451028034356e-09,1.648745361888351e-08,7.524489100463915e-09,1.3948837304421103e-07,7.484389908176589e-07,5.473862596553014e-10
46.5,6.16094042935944e-07,0.006595652295948626,0.9934027548412836,2.771719707815605e-08,1.5983750199474847e-07,2.3100493561205997e-08,5.488335472553501e-10,1.0839803494263954e-08,2.04303507407813e-08,8.561973073627545e-09,1.6155814959964377e-07,5.636267677161189e-07,5.47708412704131e-10
